gene_id	gene_name	V12D05-348_C1	V12D05-348_D1	V12D05-350_C1	V12D05-350_D1	V12D07-075_A1	V12D07-075_D1	V12Y31-080_A1	V13M13-362_A1	V13M13-362_D1	nsigsamps	meanrank
ENSG00000069482	GAL	27	9	26	8	5	13	17	5	11	9	13.4444444444444
ENSG00000069535	MAOB	889	1657	1883	619					22	5	1014
ENSG00000069696	DRD4		2541		1860						2	2200.5
ENSG00000069702	TGFBR3		560	1073	1330			889			4	963
ENSG00000069869	NEDD4						1628				1	1628
ENSG00000069956	MAPK6	2138	2721								2	2429.5
ENSG00000069966	GNB5	1103	2898	1080							3	1693.66666666667
ENSG00000069974	RAB27A			1143							1	1143
ENSG00000070010	UFD1	2164								345	2	1254.5
ENSG00000070018	LRP6		2285								1	2285
ENSG00000070061	ELP1	2090	927	735	1136						4	1222
ENSG00000070087	PFN2				2337						1	2337
ENSG00000070182	SPTB			3036							1	3036
ENSG00000070214	SLC44A1		981		1336			437			3	918
ENSG00000070367	EXOC5		1304								1	1304
ENSG00000070371	CLTCL1		3590								1	3590
ENSG00000070404	FSTL3								646		1	646
ENSG00000070413	DGCR2			1495	1989			1285			3	1589.66666666667
ENSG00000070423	RNF126						1211				1	1211
ENSG00000070444	MNT			2677							1	2677
ENSG00000070476	ZXDC		3354								1	3354
ENSG00000070501	POLB	2243									1	2243
ENSG00000070540	WIPI1		1194								1	1194
ENSG00000070729	CNGB1		1314	1041	1577				372		4	1076
ENSG00000070756	PABPC1	2165	2053	1592					467		4	1569.25
ENSG00000070761	CFAP20	1075	2297	821	2459	196	1358				6	1367.66666666667
ENSG00000070778	PTPN21								908		1	908
ENSG00000070785	EIF2B3							2162			1	2162
ENSG00000070808	CAMK2A		3458					1695	393		3	1848.66666666667
ENSG00000070831	CDC42	1514	2756	2036	2340			1474			5	2024
ENSG00000070961	ATP2B1		2804		2735			1685	323		4	1886.75
ENSG00000071054	MAP4K4		2647	2345				1330			3	2107.33333333333
ENSG00000071082	RPL31	325		655	589	536	879	1004	801		7	684.142857142857
ENSG00000071127	WDR1		2320		2406		1862				3	2196
ENSG00000071189	SNX13		2838								1	2838
ENSG00000071242	RPS6KA2			2828	1181		880				3	1629.66666666667
ENSG00000071243	ING3		913								1	913
ENSG00000071282	LMCD1					78					1	78
ENSG00000071462	BUD23		2077								1	2077
ENSG00000071537	SEL1L				1301						1	1301
ENSG00000071553	ATP6AP1	1994	2948	2040	1222		1875				5	2015.8
ENSG00000071575	TRIB2			1403	1634		1271				3	1436
ENSG00000071626	DAZAP1		1849								1	1849
ENSG00000071794	HLTF		466								1	466
ENSG00000071967	CYBRD1		604	1950	1176						3	1243.33333333333
ENSG00000071994	PDCD2	1243			2043			1767			3	1684.33333333333
ENSG00000072041	SLC6A15	2009	1291	1256	2392						4	1737
ENSG00000072042	RDH11		1961								1	1961
ENSG00000072062	PRKACA		1088				323		126		3	512.333333333333
ENSG00000072110	ACTN1			1948	1585		1164	2200			4	1724.25
ENSG00000072121	ZFYVE26				2667						1	2667
ENSG00000072135	PTPN18		1806								1	1806
ENSG00000072195	SPEG				1891						1	1891
ENSG00000072201	LNX1			2311							1	2311
ENSG00000072210	ALDH3A2	1020		2630							2	1825
ENSG00000072310	SREBF1		1303	747		452					3	834
ENSG00000072364	AFF4		925	1853	2442		1296	1622			5	1627.6
ENSG00000072401	UBE2D1		2997		2133						2	2565
ENSG00000072415	MPP5		1329		2470						2	1899.5
ENSG00000072422	RHOBTB1			2052							1	2052
ENSG00000072506	HSD17B10		906	1786							2	1346
ENSG00000072609	CHFR				1687						1	1687
ENSG00000072682	P4HA2			1729							1	1729
ENSG00000072778	ACADVL		821	1308							2	1064.5
ENSG00000072803	FBXW11				1712						1	1712
ENSG00000072832	CRMP1	1846	2840	974	413		1070	1951			6	1515.66666666667
ENSG00000072849	DERL2		2516								1	2516
ENSG00000072858	SIDT1				2796						1	2796
ENSG00000072952	MRVI1						1763	1521			2	1642
ENSG00000073050	XRCC1		1243		1583						2	1413
ENSG00000073169	SELENOO							1854			1	1854
ENSG00000073417	PDE8A			2658							1	2658
ENSG00000073584	SMARCE1			1434	2318						2	1876
ENSG00000073712	FERMT2				2139						1	2139
ENSG00000073921	PICALM		1710				1608				2	1659
ENSG00000073969	NSF	183	694	478							3	451.666666666667
ENSG00000074054	CLASP1	1491						1110			2	1300.5
ENSG00000074181	NOTCH3								271		1	271
ENSG00000074201	CLNS1A	1938	1499	2180	2098						4	1928.75
ENSG00000074266	EED					590	1078				2	834
ENSG00000074317	SNCB	267	855	395	1304	217		1200			6	706.333333333333
ENSG00000074319	TSG101				1240		1226				2	1233
ENSG00000074356	NCBP3				2119						1	2119
ENSG00000074416	MGLL		2746								1	2746
ENSG00000074527	NTN4	1086	133	480	225			960			5	576.8
ENSG00000074590	NUAK1		3507								1	3507
ENSG00000074603	DPP8			3018							1	3018
ENSG00000074657	ZNF532		1504								1	1504
ENSG00000074695	LMAN1		502	1647	554			765	833		5	860.2
ENSG00000074696	HACD3		1103		2659						2	1881
ENSG00000074706	IPCEF1					321					1	321
ENSG00000074800	ENO1	1096		893	1552		1020		249		5	962
ENSG00000074842	MYDGF	704	3003		689		385	1650	617		6	1174.66666666667
ENSG00000074935	TUBE1		1793								1	1793
ENSG00000074964	ARHGEF10L		2159								1	2159
ENSG00000075035	WSCD2		3420		1410						2	2415
ENSG00000075089	ACTR6		762				354				2	558
ENSG00000075142	SRI	311		761	1661			597			4	832.5
ENSG00000075151	EIF4G3		1221								1	1221
ENSG00000075213	SEMA3A	1197						1625			2	1411
ENSG00000075223	SEMA3C						438	2066		70	3	858
ENSG00000075239	ACAT1		2785				1558	1130			3	1824.33333333333
ENSG00000075275	CELSR1	443		1727							2	1085
ENSG00000075292	ZNF638		1384		2201		1410				3	1665
ENSG00000075336	TIMM21		1508								1	1508
ENSG00000075391	RASAL2		3415								1	3415
ENSG00000075407	ZNF37A			2073							1	2073
ENSG00000075413	MARK3			2953				1060			2	2006.5
ENSG00000075415	SLC25A3		989					2050			2	1519.5
ENSG00000075426	FOSL2		2067		2174						2	2120.5
ENSG00000075461	CACNG4							1255			1	1255
ENSG00000075624	ACTB			3062			833	1121			3	1672
ENSG00000075711	DLG1				1784		927				2	1355.5
ENSG00000075785	RAB7A			2475			992				2	1733.5
ENSG00000075790	BCAP29	2188									1	2188
ENSG00000075856	SART3							2206			1	2206
ENSG00000075914	EXOSC7				2169			1031	610		3	1270
ENSG00000075945	KIFAP3		1118	1460	923			1029			4	1132.5
ENSG00000076003	MCM6		2028								1	2028
ENSG00000076108	BAZ2A		3045				1960				2	2502.5
ENSG00000076201	PTPN23							2078			1	2078
ENSG00000076242	MLH1							1901			1	1901
ENSG00000076321	KLHL20						874				1	874
ENSG00000076344	RGS11		2679		998			2024			3	1900.33333333333
ENSG00000076356	PLXNA2				2405						1	2405
ENSG00000076382	SPAG5									532	1	532
ENSG00000076554	TPD52		1015								1	1015
ENSG00000076641	PAG1							1260			1	1260
ENSG00000076685	NT5C2	1314		545							2	929.5
ENSG00000076706	MCAM		327		522				370		3	406.333333333333
ENSG00000076770	MBNL3		2169	2153			1280	1522			4	1781
ENSG00000076826	CAMSAP3		1965								1	1965
ENSG00000076864	RAP1GAP	1484			2033						2	1758.5
ENSG00000076928	ARHGEF1			2881							1	2881
ENSG00000077063	CTTNBP2		400				581				2	490.5
ENSG00000077080	ACTL6B				2734						1	2734
ENSG00000077092	RARB			2413							1	2413
ENSG00000077097	TOP2B				1234						1	1234
ENSG00000077147	TM9SF3		928	1575				1497			3	1333.33333333333
ENSG00000077152	UBE2T							1866			1	1866
ENSG00000077232	DNAJC10	1750			1972				946		3	1556
ENSG00000077235	GTF3C1		2299			354	814				3	1155.66666666667
ENSG00000077238	IL4R	1518									1	1518
ENSG00000077264	PAK3		2999	2118	2793		1961				4	2467.75
ENSG00000077279	DCX				2490						1	2490
ENSG00000077327	SPAG6	61	853	55	1011	266	831				6	512.833333333333
ENSG00000077348	EXOSC5	2120									1	2120
ENSG00000077380	DYNC1I2		3479					1531			2	2505
ENSG00000077454	LRCH4				2606						1	2606
ENSG00000077514	POLD3		1019								1	1019
ENSG00000077549	CAPZB						877	1773			2	1325
ENSG00000077585	GPR137B			1621							1	1621
ENSG00000077616	NAALAD2				2304	556					2	1430
ENSG00000077684	JADE1				1002						1	1002
ENSG00000077721	UBE2A		1705			337		893			3	978.333333333333
ENSG00000077782	FGFR1						1912				1	1912
ENSG00000077942	FBLN1	115	858	216	1572						4	690.25
ENSG00000078018	MAP2	869	578	1044	1531			1323			5	1069
ENSG00000078053	AMPH	526	1276	563			124	173	111	84	7	408.142857142857
ENSG00000078061	ARAF		3358								1	3358
ENSG00000078114	NEBL			1198			1600				2	1399
ENSG00000078124	ACER3		3587								1	3587
ENSG00000078177	N4BP2		307		643						2	475
ENSG00000078246	TULP3				2542						1	2542
ENSG00000078269	SYNJ2			1826							1	1826
ENSG00000078295	ADCY2	532		426			1259	1533			4	937.5
ENSG00000078328	RBFOX1	397	655	355	467	387	729	458	464		8	489
ENSG00000078369	GNB1				1558		909				2	1233.5
ENSG00000078596	ITM2A	1272	454	1057	334				482	257	6	642.666666666667
ENSG00000078618	NRDC		1052					1976			2	1514
ENSG00000078668	VDAC3	894	907	2184			1520				4	1376.25
ENSG00000078687	TNRC6C		2156	2683							2	2419.5
ENSG00000078725	BRINP1		2654	3102				977			3	2244.33333333333
ENSG00000078804	TP53INP2	1698	1588	460				367			4	1028.25
ENSG00000078808	SDF4		2351								1	2351
ENSG00000078902	TOLLIP		3460								1	3460
ENSG00000079102	RUNX1T1						1394				1	1394
ENSG00000079156	OSBPL6		2272								1	2272
ENSG00000079215	SLC1A3	32	408	22	366	94	66	179		151	8	164.75
ENSG00000079246	XRCC5		3552		420			1760			3	1910.66666666667
ENSG00000079257	LXN	1636									1	1636
ENSG00000079277	MKNK1								512		1	512
ENSG00000079332	SAR1A		1374				1739			633	3	1248.66666666667
ENSG00000079335	CDC14A	1340		1021							2	1180.5
ENSG00000079435	LIPE							1982			1	1982
ENSG00000079459	FDFT1	987	2033	1056							3	1358.66666666667
ENSG00000079482	OPHN1	1671			2134						2	1902.5
ENSG00000079616	KIF22	1377	2672								2	2024.5
ENSG00000079689	SCGN		626		374		922	322	233		5	495.4
ENSG00000079785	DDX1	1579		2858							2	2218.5
ENSG00000079805	DNM2					405		1881			2	1143
ENSG00000079819	EPB41L2			958							1	958
ENSG00000079841	RIMS1	2151	726		591						3	1156
ENSG00000079931	MOXD1	324		152							2	238
ENSG00000079974	RABL2B		1484	1196	708			1682			4	1267.5
ENSG00000080298	RFX3	964									1	964
ENSG00000080371	RAB21		1446								1	1446
ENSG00000080493	SLC4A4	429		507	682		457	401			5	495.2
ENSG00000080503	SMARCA2		3010								1	3010
ENSG00000080546	SESN1		1450		1654						2	1552
ENSG00000080572	PIH1D3			1270							1	1270
ENSG00000080573	COL5A3			2438							1	2438
ENSG00000080815	PSEN1	1704				169				634	3	835.666666666667
ENSG00000080822	CLDND1	521		923	1834			816	735		5	965.8
ENSG00000080823	MOK	1995		1407	2213						3	1871.66666666667
ENSG00000080824	HSP90AA1	1192	509	700		68	92	139		56	7	393.714285714286
ENSG00000081014	AP4E1		3297								1	3297
ENSG00000081041	CXCL2	1475		1953							2	1714
ENSG00000081059	TCF7	1145		678							2	911.5
ENSG00000081087	OSTM1				943			2036			2	1489.5
ENSG00000081138	CDH7		2138	1025	1299		867				4	1332.25
ENSG00000081154	PCNP			2585		517					2	1551
ENSG00000081181	ARG2	2154	673								2	1413.5
ENSG00000081189	MEF2C						1908				1	1908
ENSG00000081307	UBA5			2550							1	2550
ENSG00000081721	DUSP12									187	1	187
ENSG00000081803	CADPS2		3023	2288				931			3	2080.66666666667
ENSG00000081870	HSPB11		3135		1926			882			3	1981
ENSG00000081913	PHLPP1			1485							1	1485
ENSG00000082014	SMARCD3	1914						2324	889		3	1709
ENSG00000082068	WDR70		3371								1	3371
ENSG00000082153	BZW1		3120		2016						2	2568
ENSG00000082175	PGR	1767	264	495	252	188	125	97	559	60	9	423
ENSG00000082212	ME2		3304								1	3304
ENSG00000082258	CCNT2	2270	3439					904			3	2204.33333333333
ENSG00000082397	EPB41L3	1265	2684					976			3	1641.66666666667
ENSG00000082458	DLG3									693	1	693
ENSG00000082482	KCNK2	2052	1005	2382	241	370	170	239	402		8	857.625
ENSG00000082515	MRPL22				2770						1	2770
ENSG00000082556	OPRK1				1348						1	1348
ENSG00000082641	NFE2L1						500	1311			2	905.5
ENSG00000082781	ITGB5				1979				755		2	1367
ENSG00000082805	ERC1		2333								1	2333
ENSG00000082898	XPO1		801	1453	1050			2110			4	1353.5
ENSG00000082996	RNF13				2092			533			2	1312.5
ENSG00000083067	TRPM3			1001	1892						2	1446.5
ENSG00000083093	PALB2			2579							1	2579
ENSG00000083097	DOP1A		2207								1	2207
ENSG00000083099	LYRM2						861				1	861
ENSG00000083123	BCKDHB							2086			1	2086
ENSG00000083168	KAT6A					429				487	2	458
ENSG00000083312	TNPO1		668		1229		1787				3	1228
ENSG00000083454	P2RX5		2305								1	2305
ENSG00000083535	PIBF1			2155							1	2155
ENSG00000083642	PDS5B						1033				1	1033
ENSG00000083799	CYLD		2754								1	2754
ENSG00000083807	SLC27A5		2035								1	2035
ENSG00000083812	ZNF324						1708				1	1708
ENSG00000083814	ZNF671			2879							1	2879
ENSG00000083845	RPS5	1140	926	1123	2544						4	1433.25
ENSG00000083857	FAT1				790						1	790
ENSG00000083896	YTHDC1									479	1	479
ENSG00000083937	CHMP2B		2437		630		1462	573			4	1275.5
ENSG00000084070	SMAP2		2403				1338	2013			3	1918
ENSG00000084073	ZMPSTE24				1703						1	1703
ENSG00000084090	STARD7		1839					1714			2	1776.5
ENSG00000084092	NOA1		3520		2705						2	3112.5
ENSG00000084207	GSTP1	534		1319			1652	617	84		5	841.2
ENSG00000084234	APLP2			2309			1469	2113			3	1963.66666666667
ENSG00000084444	FAM234B		3592								1	3592
ENSG00000084453	SLCO1A2				1260			943			2	1101.5
ENSG00000084463	WBP11		1601								1	1601
ENSG00000084623	EIF3I						1477				1	1477
ENSG00000084636	COL16A1	217		275							2	246
ENSG00000084652	TXLNA		2155	2622			612				3	1796.33333333333
ENSG00000084676	NCOA1		660								1	660
ENSG00000084693	AGBL5				1996						1	1996
ENSG00000084710	EFR3B			1719							1	1719
ENSG00000084733	RAB10								706		1	706
ENSG00000084754	HADHA		1988								1	1988
ENSG00000084764	MAPRE3		3348	1994			356		928		4	1656.5
ENSG00000085063	CD59	405	1017	529	952		351	288			6	590.333333333333
ENSG00000085117	CD82		593		1447						2	1020
ENSG00000085224	ATRX		1168				714				2	941
ENSG00000085231	AK6			2127							1	2127
ENSG00000085274	MYNN			2610							1	2610
ENSG00000085365	SCAMP1		639	2342	1449				806		4	1309
ENSG00000085415	SEH1L									250	1	250
ENSG00000085433	WDR47				1663						1	1663
ENSG00000085491	SLC25A24		1912								1	1912
ENSG00000085511	MAP3K4		2525								1	2525
ENSG00000085563	ABCB1				1832						1	1832
ENSG00000085662	AKR1B1						1546	733			2	1139.5
ENSG00000085719	CPNE3	1309		968	861		1012	1136			5	1057.2
ENSG00000085721	RRN3	1592	1377		1474						3	1481
ENSG00000085733	CTTN		835		2655			698			3	1396
ENSG00000085788	DDHD2			2014							1	2014
ENSG00000085982	USP40									670	1	670
ENSG00000085998	POMGNT1				2206		1679	2256			3	2047
ENSG00000086015	MAST2			2428	1252						2	1840
ENSG00000086061	DNAJA1		828	1437		616	420				4	825.25
ENSG00000086065	CHMP5			1668			490				2	1079
ENSG00000086205	FOLH1	1410		595	698						3	901
ENSG00000086289	EPDR1	1461	834	2131			215	298		586	6	920.833333333333
ENSG00000086300	SNX10	765	3310								2	2037.5
ENSG00000086475	SEPHS1			1840							1	1840
ENSG00000086504	MRPL28	2241	3495				1914				3	2550
ENSG00000086506	HBQ1							2196			1	2196
ENSG00000086544	ITPKC					317					1	317
ENSG00000086589	RBM22		3087		2163						2	2625
ENSG00000086598	TMED2		2137	1294							2	1715.5
ENSG00000086619	ERO1B			2900							1	2900
ENSG00000086666	ZFAND6			2849		640					2	1744.5
ENSG00000086712	TXLNG			2426							1	2426
ENSG00000086758	HUWE1						1216				1	1216
ENSG00000087074	PPP1R15A					472					1	472
ENSG00000087077	TRIP6	1302									1	1302
ENSG00000087085	ACHE	543		1059			183	181	416		5	476.4
ENSG00000087086	FTL	18	392	46	388		480	501	746	566	8	392.125
ENSG00000087087	SRRT		2074						565		2	1319.5
ENSG00000087116	ADAMTS2				2114		1998	942			3	1684.66666666667
ENSG00000087191	PSMC5		1808						310		2	1059
ENSG00000087250	MT3	33	38	57	37	81	45	23	583	240	9	126.333333333333
ENSG00000087258	GNAO1			2811			961	2158			3	1976.66666666667
ENSG00000087263	OGFOD1							2218			1	2218
ENSG00000087266	SH3BP2	1837	2610								2	2223.5
ENSG00000087269	NOP14								587		1	587
ENSG00000087274	ADD1			1624				1761			2	1692.5
ENSG00000087338	GMCL1			2473							1	2473
ENSG00000087365	SF3B2		1137		1721		1517				3	1458.33333333333
ENSG00000087448	KLHL42	2128									1	2128
ENSG00000087460	GNAS	50	37	29	24	12	94	149	115	16	9	58.4444444444445
ENSG00000087470	DNM1L				2036			674			2	1355
ENSG00000087495	PHACTR3		790		734						2	762
ENSG00000087903	RFX2	886		538							2	712
ENSG00000087995	METTL2A								432		1	432
ENSG00000088038	CNOT3		2360				1098				2	1729
ENSG00000088179	PTPN4				2237						1	2237
ENSG00000088247	KHSRP	1769							231		2	1000
ENSG00000088256	GNA11		2855								1	2855
ENSG00000088298	EDEM2		1333								1	1333
ENSG00000088356	PDRG1			2289							1	2289
ENSG00000088448	ANKRD10	1471	1472	812	823		1188				5	1153.2
ENSG00000088451	TGDS				2782						1	2782
ENSG00000088538	DOCK3		2102		507						2	1304.5
ENSG00000088543	C3orf18									596	1	596
ENSG00000088727	KIF9	327	1321	552			1466	980			5	929.2
ENSG00000088766	CRLS1								612		1	612
ENSG00000088812	ATRN		2765		2352		1903	2292			4	2328
ENSG00000088826	SMOX								313		1	313
ENSG00000088832	FKBP1A		1066		2518		1770				3	1784.66666666667
ENSG00000088854	C20orf194	1630			1372		883	739			4	1156
ENSG00000088881	EBF4		1596								1	1596
ENSG00000088899	LZTS3	2190									1	2190
ENSG00000088986	DYNLL1	724	1856		271		646	272			5	753.8
ENSG00000088992	TESC			2450							1	2450
ENSG00000089006	SNX5				1012						1	1012
ENSG00000089009	RPL6	2060		394	343		1347	1739		376	6	1043.16666666667
ENSG00000089022	MAPKAPK5				2767						1	2767
ENSG00000089053	ANAPC5		1505								1	1505
ENSG00000089057	SLC23A2		1016		1459		388				3	954.333333333333
ENSG00000089063	TMEM230		735				1992	428			3	1051.66666666667
ENSG00000089091	DZANK1		669	1291	1442						3	1134
ENSG00000089127	OAS1	1115		1357			439	1865			4	1194
ENSG00000089157	RPLP0	758	747	834	517						4	714
ENSG00000089169	RPH3A		2811		1189			1823			3	1941
ENSG00000089199	CHGB	503	149	587	141		115	121	510	111	8	279.625
ENSG00000089220	PEBP1		281	546	485						3	437.333333333333
ENSG00000089248	ERP29		2903	2026	2683			877			4	2122.25
ENSG00000089280	FUS		758	1328	841						3	975.666666666667
ENSG00000089327	FXYD5		1143		1476						2	1309.5
ENSG00000089472	HEPH				2738						1	2738
ENSG00000089486	CDIP1	1479					1644				2	1561.5
ENSG00000089597	GANAB		2328		2244			1293			3	1955
ENSG00000089693	MLF2							1561			1	1561
ENSG00000089737	DDX24	2083	2330	1871	739		1300	1189			6	1585.33333333333
ENSG00000089818	NECAP1	1318	1631	1942	1070		637	1706			6	1384
ENSG00000090006	LTBP4		1021		929			2237			3	1395.66666666667
ENSG00000090054	SPTLC1				1885		1994				2	1939.5
ENSG00000090060	PAPOLA	1408						919			2	1163.5
ENSG00000090097	PCBP4		1428	2909	1625						3	1987.33333333333
ENSG00000090238	YPEL3		887								1	887
ENSG00000090263	MRPS33		1615				731				2	1173
ENSG00000090266	NDUFB2	1021		2924	1194					525	4	1416
ENSG00000090273	NUDC	1164	1885	2920		228	1819				5	1603.2
ENSG00000090316	MAEA	865						1045			2	955
ENSG00000090487	SPG21		880								1	880
ENSG00000090520	DNAJB11		3487								1	3487
ENSG00000090565	RAB11FIP3		2039								1	2039
ENSG00000090581	GNPTG		2479								1	2479
ENSG00000090615	GOLGA3		742		1036		977				3	918.333333333333
ENSG00000090621	PABPC4			1451							1	1451
ENSG00000090661	CERS4		1640								1	1640
ENSG00000090686	USP48		2011								1	2011
ENSG00000090776	EFNB1			2776							1	2776
ENSG00000090857	PDPR			2354							1	2354
ENSG00000090861	AARS						976				1	976
ENSG00000090863	GLG1		3419								1	3419
ENSG00000090905	TNRC6A		3541		2128	246	744	1149			5	1561.6
ENSG00000090932	DLL3		2612	2178							2	2395
ENSG00000090971	NAT14	1317	2556	2778	829				384		5	1572.8
ENSG00000091039	OSBPL8	1522									1	1522
ENSG00000091129	NRCAM		462	784	993			861			4	775
ENSG00000091136	LAMB1	445		596							2	520.5
ENSG00000091157	WDR7		3455								1	3455
ENSG00000091164	TXNL1		2073		2296		1512				3	1960.33333333333
ENSG00000091317	CMTM6	1523		1101							2	1312
ENSG00000091409	ITGA6				1394						1	1394
ENSG00000091428	RAPGEF4				2791						1	2791
ENSG00000091436	MAP3K20	949									1	949
ENSG00000091513	TF	75	68	45	51		88	38		146	7	73
ENSG00000091542	ALKBH5						1354				1	1354
ENSG00000091592	NLRP1	1306		2312			517	745			4	1220
ENSG00000091640	SPAG7								629	711	2	670
ENSG00000091656	ZFHX4	2033	500	992	618						4	1035.75
ENSG00000091664	SLC17A6	155	178	163	432	64	221	284	96	74	9	185.222222222222
ENSG00000091732	ZC3HC1				2649						1	2649
ENSG00000091831	ESR1		1571	2723	699		105	119	495		6	952
ENSG00000091844	RGS17									482	1	482
ENSG00000091972	CD200	555	1082	852	330		1719	1221	428		7	883.857142857143
ENSG00000091986	CCDC80	1053	1740	2484							3	1759
ENSG00000092010	PSME1		3022								1	3022
ENSG00000092020	PPP2R3C			2745							1	2745
