Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to11,Feature log2 fold change topic 9to11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000011009,LYPLA2,7,-2.6073,14,-1.5656,64,0.73750,23,-0.8661,75,1.00250,24,-0.8074,55,0.50432,32,-0.4326,50,0.34486,92,1.34446
ENSG00000117308,GALE,0,-5.2109,6,-1.7385,15,-0.5622,9,-1.3452,22,0.04634,17,-0.3885,18,-0.2978,13,-0.7958,50,1.37925,92,2.53128
ENSG00000117305,HMGCL,30,0.06876,33,0.24175,7,-2.0988,18,-0.7256,33,0.25435,18,-0.6716,22,-0.3545,15,-1.0413,50,0.91346,92,1.98132
ENSG00000179163,FUCA1,16,-0.9599,15,-1.0286,12,-1.3052,12,-1.4548,23,-0.3946,15,-1.0710,42,0.50785,34,0.23283,50,0.81179,92,1.86512
ENSG00000189266,PNRC2,78,0.51792,82,0.61258,70,0.36583,43,-0.4274,33,-0.8062,45,-0.3399,18,-1.7071,57,0.04847,50,-0.1654,92,0.79359
ENSG00000188529,SRSF10,38,-0.5165,64,0.28830,15,-1.8817,48,-0.1987,57,0.08937,58,0.13123,60,0.18956,55,0.06070,50,-0.1019,92,0.86131
ENSG00000001460,STPG1,5,-1.9566,11,-1.0043,17,-0.3351,7,-1.6587,25,0.24572,13,-0.6747,16,-0.3682,10,-1.2565,50,1.40585,92,2.56375
ENSG00000001461,NIPAL3,124,-0.1333,267,1.10691,116,-0.2302,69,-1.0805,112,-0.2836,51,-1.4537,59,-1.2473,66,-1.2374,595,2.62011,92,-0.5867
ENSG00000117602,RCAN3,4,-2.7614,19,-0.7528,56,0.93040,8,-2.1303,41,0.44449,48,0.66611,20,-0.6339,20,-0.8072,50,0.75289,92,1.79831
ENSG00000133226,SRRM1,65,0.29050,64,0.25767,45,-0.2951,45,-0.3044,27,-1.0722,75,0.52280,43,-0.3414,51,-0.1192,50,-0.1153,92,0.84701
ENSG00000169504,CLIC4,244,0.97518,328,1.48328,87,-0.6527,64,-1.1714,16,-3.1518,42,-1.7247,17,-3.0281,28,-2.5469,694,2.99594,92,-0.5715
ENSG00000117614,SYF2,75,0.36729,43,-0.5079,35,-0.7940,51,-0.2455,54,-0.1557,57,-0.0615,76,0.37925,63,0.10893,50,-0.2669,92,0.68575
ENSG00000117616,RSRP1,60,0.13002,111,1.12803,34,-0.7523,35,-0.7262,55,-0.0105,24,-1.2595,39,-0.5392,61,0.18023,50,-0.1429,92,0.81754
ENSG00000183726,TMEM50A,78,0.07527,180,1.44026,35,-1.1300,67,-0.1896,55,-0.4794,59,-0.3576,73,-0.0342,72,-0.0745,50,-0.6102,92,0.32401
ENSG00000204178,MACO1,28,-0.2926,24,-0.4772,16,-1.0948,19,-0.8854,28,-0.2940,33,-0.0219,40,0.29537,28,-0.2971,50,0.63735,92,1.66831
ENSG00000157978,LDLRAP1,65,1.18430,156,2.85855,16,-1.0079,8,-2.0083,1,-4.5226,1,-4.5760,0,-5.8033,3,-3.4168,50,0.73995,92,1.78369
ENSG00000117643,MAN1C1,53,0.98345,13,-1.1539,29,0.01834,16,-0.9056,8,-1.7821,13,-1.2125,19,-0.6008,20,-0.6077,50,0.90457,92,1.97111
ENSG00000162430,SELENON,77,0.89642,34,-0.3749,58,0.43347,29,-0.6599,18,-1.3368,28,-0.6936,29,-0.6343,42,-0.0843,50,0.21120,92,1.19864
ENSG00000117640,MTFR1L,31,-1.1605,54,-0.3240,71,0.09916,61,-0.1454,88,0.44188,50,-0.4453,47,-0.5136,86,0.51187,50,-0.4314,92,0.51188
ENSG00000182749,PAQR7,3,-2.5745,10,-1.1070,14,-0.6172,13,-0.7546,18,-0.2866,8,-1.4559,15,-0.5320,14,-0.7693,50,1.37677,92,2.52827
ENSG00000117632,STMN1,872,-0.0870,1907,1.18198,1292,0.53545,619,-0.6593,2274,1.48930,883,-0.0684,1444,0.71664,646,-0.6378,50,-4.2970,92,-3.4241
ENSG00000175087,PDIK1L,8,-1.4104,15,-0.3898,0,-6.2297,10,-1.0736,14,-0.5486,8,-1.2962,6,-1.7343,15,-0.4752,50,1.50563,92,2.68672
ENSG00000142684,ZNF593,20,-1.2576,29,-0.7146,79,0.84453,21,-1.2591,69,0.62519,39,-0.2550,43,-0.1340,47,0.01975,50,0.11796,92,1.09761
ENSG00000142669,SH3BGRL3,218,-0.2368,221,-0.2188,518,1.15442,179,-0.5840,466,0.97310,199,-0.3802,260,0.03050,158,-0.8446,504,1.10808,92,-1.5391
ENSG00000158062,UBXN11,5,-2.2897,3,-3.0265,12,-1.1180,8,-1.8159,22,-0.1901,9,-1.4495,18,-0.5121,32,0.50800,50,1.12754,92,2.23014
ENSG00000117682,DHDDS,9,-1.7270,17,-0.8553,53,0.87235,13,-1.3578,38,0.34400,27,-0.1755,21,-0.5541,21,-0.6302,50,0.77418,92,1.82242
ENSG00000198830,HMGN2,252,0.73586,321,1.13966,58,-1.5290,133,-0.2984,131,-0.2979,176,0.16142,152,-0.0659,189,0.33606,50,-1.7350,92,-0.8371
ENSG00000117676,RPS6KA1,16,-0.4544,35,0.71070,4,-2.2733,6,-2.0492,7,-1.5966,19,-0.2384,4,-2.2964,16,-0.6074,50,1.33119,92,2.47297
ENSG00000117713,ARID1A,56,-0.0905,48,-0.3127,66,0.16767,42,-0.5783,51,-0.2260,44,-0.4600,67,0.19175,71,0.34711,50,-0.2611,92,0.69184
ENSG00000060642,PIGV,17,-0.5537,18,-0.4420,14,-0.8255,7,-1.9263,28,0.26260,19,-0.3210,12,-1.0075,16,-0.7215,50,1.18805,92,2.30161
ENSG00000204160,ZDHHC18,9,-1.9999,8,-2.1011,91,1.60373,20,-0.8893,41,0.26656,18,-0.9643,21,-0.7254,25,-0.5264,50,0.59916,92,1.62560
ENSG00000142751,GPN2,11,-1.3946,20,-0.5445,14,-1.1203,20,-0.5864,26,-0.1656,31,0.09119,29,0.00061,22,-0.5358,50,0.86034,92,1.92046
ENSG00000090273,NUDC,88,-0.6753,133,-0.0370,102,-0.4454,130,-0.0775,146,0.11110,198,0.59314,114,-0.2723,196,0.72414,50,-1.5065,92,-0.6033
ENSG00000253368,TRNP1,0,-6.4166,6,-3.2432,83,0.66203,48,-0.2215,91,0.82763,70,0.39390,52,-0.0722,56,0.05245,50,-0.1242,92,0.83755
ENSG00000090020,SLC9A1,1,-4.4336,9,-1.6261,29,0.10641,18,-0.6319,16,-0.7770,12,-1.2059,25,-0.1295,26,-0.0279,50,0.99836,92,2.07928
ENSG00000142784,WDTC1,31,-0.4920,42,-0.0168,27,-0.6753,32,-0.4398,48,0.19844,21,-1.0509,28,-0.6020,48,0.26216,50,0.26796,92,1.26041
ENSG00000186501,TMEM222,51,-0.5821,78,0.05733,98,0.42242,66,-0.2228,99,0.43086,42,-0.8892,63,-0.2651,90,0.35746,50,-0.6159,92,0.31810
ENSG00000158195,WASF2,114,0.32327,101,0.11897,3,-5.0449,32,-1.6915,15,-2.7009,17,-2.4960,16,-2.6331,29,-1.9206,702,4.03279,92,-0.0206
ENSG00000126705,AHDC1,20,-0.9040,11,-1.7309,12,-1.5684,30,-0.2817,25,-0.5638,32,-0.1672,18,-1.0478,48,0.58874,50,0.52965,92,1.54823
ENSG00000126709,IFI6,109,-1.0835,52,-2.1653,1148,2.98406,150,-0.6427,299,0.47219,183,-0.3018,167,-0.4340,161,-0.5737,50,-2.2249,92,-1.3357
ENSG00000009780,FAM76A,21,-0.2445,21,-0.2176,0,-6.5086,13,-0.9965,19,-0.3278,10,-1.3375,20,-0.2573,19,-0.4699,50,1.16821,92,2.27811
ENSG00000117758,STX12,91,-0.1937,114,0.16624,60,-0.8296,112,0.15176,157,0.67020,124,0.29186,109,0.08550,106,0.04592,50,-1.0906,92,-0.1754
ENSG00000117751,PPP1R8,45,0.11427,63,0.64740,35,-0.2994,24,-0.9235,30,-0.5048,42,0.00187,25,-0.8074,39,-0.1381,50,0.27509,92,1.26819
ENSG00000117748,RPA2,42,-0.5215,43,-0.4838,21,-1.5667,37,-0.7410,66,0.17175,53,-0.1620,53,-0.1457,90,0.85940,50,-0.2433,92,0.71080
ENSG00000126698,DNAJC8,107,-0.0233,122,0.18509,91,-0.2644,103,-0.0934,143,0.43544,101,-0.1028,107,-0.0240,130,0.35369,50,-1.1677,92,-0.2550
ENSG00000130770,ATP5IF1,120,-1.9662,201,-1.2022,397,-0.1740,340,-0.4419,660,0.63313,485,0.14050,771,0.88804,770,1.15423,50,-3.2357,92,-2.3574
ENSG00000204138,PHACTR4,21,-0.0839,26,0.23265,15,-0.5841,11,-1.0980,8,-1.5657,11,-1.0219,5,-2.1569,14,-0.8499,50,1.29345,92,2.42746
ENSG00000242125,SNHG3,9,-1.3868,14,-0.6279,14,-0.6264,10,-1.2470,12,-0.8517,11,-1.0392,9,-1.3551,18,-0.3392,50,1.32978,92,2.47126
ENSG00000180098,TRNAU1AP,22,-0.3539,31,0.18258,9,-1.6420,10,-1.5583,32,0.24673,15,-0.9097,24,-0.2279,21,-0.4598,50,0.94390,92,2.01633
ENSG00000197989,SNHG12,6,-2.0527,10,-1.2383,30,0.37507,16,-0.6097,10,-1.3359,12,-1.0564,16,-0.5869,17,-0.5889,50,1.19603,92,2.31108
ENSG00000120656,TAF12,14,-0.9536,25,-0.1315,28,0.04887,18,-0.6508,18,-0.6358,18,-0.6478,13,-1.1487,20,-0.5349,50,0.96719,92,2.04321
ENSG00000198492,YTHDF2,51,-1.2789,59,-1.0773,88,-0.4656,57,-1.1834,75,-0.7105,67,-0.8756,68,-0.8529,77,-0.7738,705,3.31400,92,-0.4020
ENSG00000159023,EPB41,7,-1.9122,9,-1.5716,35,0.47168,22,-0.2729,14,-0.8801,23,-0.1579,18,-0.5227,14,-1.0051,50,1.06346,92,2.15502
ENSG00000116350,SRSF4,42,-1.8152,58,-1.3481,36,-2.0469,34,-2.2350,43,-1.7826,63,-1.2172,56,-1.3913,45,-1.8995,50,-1.5541,1279,4.78791
ENSG00000116353,MECR,7,-2.0825,13,-1.3500,37,0.24420,21,-0.6201,33,0.10728,27,-0.2137,18,-0.8062,29,-0.1582,50,0.74723,92,1.79192
ENSG00000060656,PTPRU,14,-1.5907,24,-0.8322,132,1.91572,17,-1.4291,26,-0.7431,19,-1.2128,26,-0.7356,43,0.05282,50,0.27523,92,1.26834
ENSG00000162511,LAPTM5,151,1.32705,61,-0.1491,95,0.54953,74,0.17739,9,-2.9051,82,0.31975,38,-0.8466,48,-0.5971,50,-0.4451,92,0.49737
ENSG00000162512,SDC3,146,0.14274,75,-0.8728,94,-0.5435,151,0.20763,101,-0.4318,206,0.68472,95,-0.5269,192,0.72598,50,-1.4791,92,-0.5752
ENSG00000134644,PUM1,58,-1.0654,45,-1.4359,83,-0.5345,113,-0.0694,151,0.39864,142,0.29625,132,0.18211,182,0.89502,50,-1.2843,92,-0.3752
ENSG00000060688,SNRNP40,24,-1.8300,63,-0.3929,33,-1.3622,19,-2.2196,17,-2.2844,23,-1.8847,14,-2.6019,21,-2.2147,684,4.46471,92,0.20121
ENSG00000121766,ZCCHC17,47,-1.1223,56,-0.8612,130,0.44278,97,-0.0175,146,0.63009,127,0.40852,137,0.53060,99,0.01480,50,-1.0215,92,-0.1040
ENSG00000121769,FABP3,25,-0.7932,8,-2.3674,25,-0.8350,40,-0.0967,186,2.56775,43,-0.0111,25,-0.8209,7,-2.7601,50,0.24412,92,1.23445
ENSG00000162517,PEF1,31,-1.3130,73,-0.0167,69,-0.0964,54,-0.5225,114,0.68461,64,-0.2210,76,0.04228,95,0.48028,50,-0.5931,92,0.34197
ENSG00000084636,COL16A1,30,-0.1838,99,1.78410,2,-4.1813,22,-0.6881,11,-1.6134,20,-0.7780,12,-1.5265,26,-0.4395,50,0.61922,92,1.64801
ENSG00000121753,ADGRB2,27,-1.4600,34,-1.1412,63,-0.2059,58,-0.3544,55,-0.4160,95,0.43462,77,0.10935,109,0.83178,50,-0.5541,92,0.38286
ENSG00000184007,PTP4A2,521,1.21753,616,1.51065,135,-0.9246,175,-0.5677,102,-1.3338,162,-0.6487,149,-0.7699,133,-1.0705,679,1.68781,92,-1.4923
ENSG00000121774,KHDRBS1,115,-0.1327,141,0.18191,107,-0.2438,111,-0.2055,122,-0.0406,159,0.37086,142,0.19498,160,0.47550,50,-1.3841,92,-0.4778
ENSG00000121775,TMEM39B,12,-0.8305,15,-0.5118,0,-6.3292,6,-1.8705,19,-0.1922,10,-1.1791,4,-2.3022,21,-0.0308,50,1.38365,92,2.53664
ENSG00000025800,KPNA6,8,-4.1458,36,-1.9479,25,-2.4686,26,-2.5454,48,-1.5197,53,-1.3701,48,-1.5152,39,-2.0109,50,-1.4607,1279,5.11411
ENSG00000084652,TXLNA,22,-0.9007,46,0.18888,39,-0.0426,31,-0.4577,54,0.44880,27,-0.6056,36,-0.1610,32,-0.3959,50,0.34088,92,1.34010
ENSG00000160050,CCDC28B,12,-0.8567,7,-1.5653,6,-1.8582,12,-0.9557,12,-0.8381,13,-0.7844,14,-0.6584,16,-0.5111,50,1.38776,92,2.54166
ENSG00000084623,EIF3I,75,-0.4169,110,0.16217,68,-0.5778,88,-0.1869,154,0.70957,92,-0.1041,110,0.16219,119,0.35615,50,-1.0305,92,-0.1133
ENSG00000116478,HDAC1,27,0.00269,40,0.62481,2,-3.3583,13,-1.1760,20,-0.4568,9,-1.6722,17,-0.6916,23,-0.2928,50,0.97688,92,2.05441
ENSG00000175130,MARCKSL1,968,1.27742,2135,2.81979,44,-3.4050,252,-0.9221,84,-2.4941,317,-0.5169,127,-1.8863,278,-0.8250,655,0.62185,92,-2.3547
ENSG00000160058,BSDC1,38,-0.5719,87,0.73876,57,0.06488,33,-0.8403,74,0.46914,50,-0.1540,45,-0.2991,52,-0.1119,50,-0.1397,92,0.82102
ENSG00000176261,ZBTB8OS,31,-0.6678,33,-0.5736,76,0.72958,31,-0.7107,44,-0.1383,44,-0.1283,44,-0.1264,49,0.04924,50,0.06642,92,1.04200
ENSG00000162521,RBBP4,107,0.14597,143,0.60831,127,0.42229,70,-0.5454,89,-0.1353,74,-0.4248,76,-0.3771,122,0.44305,50,-1.0043,92,-0.0862
ENSG00000162522,KIAA1522,1,-4.2379,3,-2.5813,0,-5.9944,12,-0.8587,19,-0.0624,9,-1.1496,6,-1.7883,19,-0.1030,50,1.49542,92,2.67405
ENSG00000134684,YARS,41,-1.3503,64,-0.6737,91,-0.1421,89,-0.1935,147,0.60956,186,0.99782,128,0.38435,108,0.13964,50,-1.0495,92,-0.1329
ENSG00000116497,S100PBP,26,-0.7350,34,-0.3613,40,-0.1019,15,-1.6260,45,0.08430,53,0.32761,28,-0.6653,53,0.40217,50,0.24591,92,1.23639
ENSG00000160097,FNDC5,9,-1.3548,2,-3.4657,0,-5.8914,36,0.79830,9,-1.4291,17,-0.4511,12,-0.9257,12,-1.0759,50,1.24249,92,2.36639
ENSG00000121905,HPCA,3,-4.1971,3,-3.9080,1,-5.5529,48,-0.1487,35,-0.6125,49,-0.1227,76,0.59133,93,1.18632,50,-0.0739,92,0.89130
ENSG00000121900,TMEM54,26,-0.7656,31,-0.4664,9,-2.2681,43,0.04422,51,0.29720,39,-0.1244,73,0.86463,31,-0.5605,50,0.26311,92,1.25513
ENSG00000116514,RNF19B,15,-1.2557,14,-1.2872,21,-0.7403,17,-1.1471,24,-0.5254,28,-0.3089,60,0.90014,35,0.06661,50,0.60856,92,1.63610
ENSG00000004455,AK2,79,0.71577,95,1.02346,31,-0.7243,34,-0.6222,39,-0.3962,40,-0.3490,43,-0.2563,39,-0.4627,50,-0.0082,92,0.96171
ENSG00000142920,AZIN2,23,-0.2989,44,0.72732,12,-1.3050,21,-0.4414,27,-0.0531,13,-1.1197,13,-1.1125,15,-1.0297,50,0.93453,92,2.00554
ENSG00000116525,TRIM62,23,0.11387,38,0.88522,0,-6.3461,6,-1.9417,13,-0.7490,11,-1.0581,5,-2.2274,12,-0.9326,50,1.36308,92,2.51162
ENSG00000160094,ZNF362,27,0.22902,28,0.27002,4,-2.3754,13,-0.8937,12,-1.0251,10,-1.2163,9,-1.4202,15,-0.7807,50,1.23018,92,2.35170
ENSG00000134686,PHC2,64,-0.7349,164,0.72468,66,-0.6966,41,-1.4804,45,-1.2755,104,-0.0028,50,-1.1003,45,-1.4396,550,3.03600,92,-0.1886
ENSG00000121904,CSMD2,3,-2.5816,3,-2.8939,9,-1.3130,11,-1.0604,2,-3.0700,6,-1.7867,16,-0.4392,25,0.29531,50,1.37532,92,2.52650
ENSG00000163866,SMIM12,19,-1.8309,40,-0.7408,55,-0.2615,56,-0.2564,113,0.87619,71,0.12533,103,0.73129,64,-0.0266,50,-0.4029,92,0.54189
ENSG00000116544,DLGAP3,0,-7.8465,1,-4.5067,26,-0.0513,17,-0.6906,22,-0.2650,13,-1.1047,37,0.52099,24,-0.1950,50,1.00060,92,2.08188
ENSG00000163867,ZMYM6,10,-1.3306,16,-0.6844,16,-0.6502,15,-0.7825,26,0.03955,11,-1.1947,12,-1.0440,20,-0.3801,50,1.11699,92,2.21773
ENSG00000116560,SFPQ,139,0.08523,187,0.56037,103,-0.3786,117,-0.1910,149,0.19716,155,0.25627,158,0.29101,147,0.21355,50,-1.4541,92,-0.5497
ENSG00000146463,ZMYM4,26,-0.7318,35,-0.3023,24,-0.8823,41,-0.0549,31,-0.5003,48,0.18846,27,-0.6749,46,0.14085,50,0.25923,92,1.25090
ENSG00000142687,KIAA0319L,33,-0.9262,34,-0.8871,92,0.67201,50,-0.3166,66,0.13227,40,-0.6455,83,0.49234,66,0.15579,50,-0.2871,92,0.66428
ENSG00000020129,NCDN,35,-3.1382,72,-2.0769,172,-0.7809,256,-0.1942,468,0.78336,286,-0.0044,496,0.87910,516,1.23895,50,-2.6004,92,-1.7161
ENSG00000126067,PSMB2,93,-0.4583,156,0.34739,94,-0.4279,87,-0.5923,237,1.03242,121,-0.0450,173,0.51621,144,0.27464,50,-1.3759,92,-0.4694
ENSG00000142686,C1orf216,19,-1.7246,24,-1.4365,65,0.07190,45,-0.5121,96,0.69002,56,-0.1491,54,-0.2124,86,0.65122,50,-0.3252,92,0.62392
ENSG00000134698,AGO4,18,-0.2209,21,0.02157,0,-6.3213,14,-0.6909,9,-1.2408,21,0.02188,6,-1.8881,10,-1.2557,50,1.39330,92,2.54841
ENSG00000092847,AGO1,26,-0.4380,32,-0.1379,28,-0.3344,29,-0.3222,24,-0.5718,30,-0.2440,24,-0.5556,31,-0.2430,50,0.55429,92,1.57561
ENSG00000126070,AGO3,36,0.13650,48,0.60765,14,-1.2865,22,-0.6264,27,-0.3160,11,-1.5463,32,-0.0461,24,-0.5695,50,0.67487,92,1.71038
ENSG00000116863,ADPRHL2,14,-1.3356,51,0.58584,34,-0.0623,13,-1.5300,32,-0.1492,35,-0.0006,46,0.42303,26,-0.5658,50,0.55395,92,1.57523
ENSG00000054116,TRAPPC3,46,-0.6018,37,-0.9511,101,0.59737,51,-0.5034,92,0.44882,71,0.04778,56,-0.3134,83,0.36132,50,-0.4870,92,0.45326
ENSG00000116871,MAP7D1,203,-0.0122,557,1.66631,306,0.64106,167,-0.3368,276,0.47582,175,-0.2419,142,-0.5589,174,-0.2925,50,-2.1049,92,-1.2139
ENSG00000054118,THRAP3,49,-0.3755,69,0.16682,54,-0.2024,71,0.22104,62,-0.0146,36,-0.8153,60,-0.0530,65,0.07512,50,-0.3286,92,0.62032
ENSG00000196182,STK40,11,-1.0234,17,-0.3954,25,0.13735,7,-1.7584,11,-1.0314,12,-0.9215,13,-0.7674,16,-0.6474,50,1.28696,92,2.41966
ENSG00000181817,LSM10,28,-1.0205,33,-0.8053,54,-0.0613,39,-0.5910,63,0.18502,62,0.15120,37,-0.6219,77,0.62363,50,-0.1712,92,0.78740
ENSG00000116885,OSCP1,0,-5.8857,6,-2.1162,4,-2.7485,14,-1.0684,36,0.39454,10,-1.4786,16,-0.8759,40,0.71187,50,0.92985,92,2.00015
ENSG00000116898,MRPS15,26,-1.0160,29,-0.8767,37,-0.4893,52,0.02052,64,0.34471,52,-0.0015,41,-0.3484,58,0.22731,50,-0.0431,92,0.92427
ENSG00000163873,GRIK3,17,-0.5553,7,-1.7505,0,-6.5119,13,-1.0188,4,-2.6119,11,-1.1915,7,-1.7644,34,0.66095,50,1.16439,92,2.27360
ENSG00000163875,MEAF6,23,-2.4440,61,-1.0323,64,-0.9520,116,-0.0505,195,0.77561,113,-0.0940,197,0.79350,177,0.78154,50,-1.3171,92,-0.4089
ENSG00000163877,SNIP1,13,-0.8648,10,-1.2207,10,-1.2735,11,-1.2271,18,-0.3860,19,-0.2579,12,-0.9278,18,-0.4253,50,1.24774,92,2.37267
ENSG00000163879,DNALI1,17,-0.5510,14,-0.8296,9,-1.4900,9,-1.5633,11,-1.2201,4,-2.4779,10,-1.3732,32,0.49974,50,1.13236,92,2.23581
ENSG00000134697,GNL2,14,-0.7286,23,0.08505,8,-1.5462,13,-0.8457,19,-0.2428,6,-1.9103,3,-2.7937,15,-0.6155,50,1.32602,92,2.46672
ENSG00000116922,C1orf109,13,-1.0349,8,-1.7235,21,-0.3180,10,-1.3941,12,-1.0984,29,0.20052,29,0.18213,19,-0.5014,50,1.07893,92,2.17310
ENSG00000183317,EPHA10,0,-8.9292,3,-3.0186,8,-1.6029,8,-1.6525,22,-0.0908,19,-0.3320,24,0.03880,24,0.03369,50,1.22224,92,2.34223
ENSG00000185090,MANEAL,8,-2.6122,4,-3.4952,32,-0.6029,23,-1.1618,70,0.63870,71,0.65895,42,-0.1849,66,0.65529,50,0.10094,92,1.07924
ENSG00000196449,YRDC,6,-1.8456,21,-0.1529,0,-5.6822,6,-1.9562,20,-0.2070,15,-0.6863,25,0.11559,20,-0.2970,50,1.24377,92,2.36792
ENSG00000197982,C1orf122,342,0.50645,566,1.34515,190,-0.4166,212,-0.2715,272,0.13971,320,0.39961,301,0.29891,226,-0.1789,50,-2.3920,92,-1.5051
ENSG00000183431,SF3A3,36,-0.0812,22,-0.8428,13,-1.5781,24,-0.7549,55,0.57149,26,-0.5995,37,-0.0415,40,0.05825,50,0.41754,92,1.42428
ENSG00000183520,UTP11,17,-1.0296,13,-1.4009,23,-0.6021,25,-0.5419,34,-0.0045,14,-1.3527,34,0.00103,40,0.27168,50,0.59581,92,1.62187
ENSG00000116954,RRAGC,40,-0.3441,58,0.23120,34,-0.6062,42,-0.3068,59,0.26969,63,0.35364,43,-0.2305,43,-0.2867,50,0.00519,92,0.97612
ENSG00000174574,AKIRIN1,79,-1.1328,108,-0.6673,88,-0.9835,88,-1.0458,160,-0.0687,85,-1.0193,157,-0.0913,174,0.07810,704,2.52093,92,-0.9104
ENSG00000168653,NDUFS5,189,-1.3985,238,-1.0566,419,-0.1986,357,-0.4817,545,0.21217,502,0.08117,624,0.42591,584,0.39579,50,-3.3390,1159,1.46510
ENSG00000127603,MACF1,199,0.51892,191,0.45461,94,-0.6504,179,0.38622,136,-0.0767,160,0.16799,169,0.25858,138,-0.0686,50,-1.5821,92,-0.6808
ENSG00000090621,PABPC4,98,0.92221,42,-0.4010,56,0.03948,47,-0.2498,36,-0.6392,43,-0.3818,63,0.21076,46,-0.3089,50,-0.1375,92,0.82331
ENSG00000163909,HEYL,1,-3.9025,3,-2.9125,1,-3.7139,17,-0.3483,6,-1.8282,15,-0.5070,16,-0.4845,21,-0.0799,50,1.35595,92,2.50296
ENSG00000116983,HPCAL4,12,-3.5555,13,-3.4653,105,-0.4102,141,0.05982,131,-0.0596,151,0.15291,197,0.57681,248,1.25642,50,-1.5106,92,-0.6076
ENSG00000084072,PPIE,59,0.51175,43,-0.0095,65,0.66615,30,-0.5956,28,-0.6368,29,-0.5977,25,-0.7883,35,-0.3486,50,0.24189,92,1.23201
ENSG00000131236,CAP1,177,0.58628,177,0.58946,118,-0.0590,108,-0.2094,179,0.60213,99,-0.3323,151,0.33625,110,-0.1897,50,-1.3468,92,-0.4394
ENSG00000131238,PPT1,98,-0.3994,125,-0.0310,122,-0.0651,133,0.07198,110,-0.2192,144,0.19493,111,-0.2113,178,0.67374,50,-1.4040,92,-0.4982
ENSG00000259943,AL050341.2,8,-1.8097,28,-0.0043,4,-2.7183,15,-1.0446,20,-0.5392,33,0.26468,21,-0.4428,27,-0.0993,50,0.92015,92,1.98901
ENSG00000084073,ZMPSTE24,56,0.20811,49,0.01605,20,-1.3587,44,-0.1820,53,0.14681,52,0.10449,41,-0.2714,44,-0.1799,50,0.04912,92,1.02337
ENSG00000049089,COL9A2,78,0.89781,200,2.63728,4,-3.6009,25,-0.9499,6,-2.7885,23,-0.9972,16,-1.5592,21,-1.3098,50,0.18126,92,1.16614
ENSG00000084070,SMAP2,54,-0.6360,52,-0.6784,34,-1.3323,73,-0.1833,133,0.78094,111,0.49490,66,-0.3138,106,0.52660,50,-0.7356,92,0.19295
ENSG00000117016,RIMS3,0,-6.7774,7,-3.2424,26,-1.3960,66,0.01103,122,0.99358,92,0.53175,75,0.19678,86,0.52609,50,-0.4140,92,0.53017
ENSG00000066136,NFYC,24,-0.4592,32,-0.0176,26,-0.3808,22,-0.6827,29,-0.2141,12,-1.4537,22,-0.6228,32,-0.0312,50,0.66685,92,1.70138
ENSG00000179862,CITED4,16,-1.2454,24,-0.6939,17,-1.2317,18,-1.1891,35,-0.1387,31,-0.3259,49,0.39701,48,0.44460,50,0.44293,92,1.45227
ENSG00000171793,CTPS1,4,-2.3237,13,-0.8715,9,-1.3436,11,-1.1087,13,-0.8776,13,-0.8507,14,-0.7625,22,-0.0562,50,1.26821,92,2.39716
ENSG00000010803,SCMH1,5,-2.2029,6,-1.9544,17,-0.3594,13,-0.8015,10,-1.0893,17,-0.3226,16,-0.4759,14,-0.7686,50,1.36536,92,2.51439
ENSG00000127124,HIVEP3,11,-0.9481,11,-0.8842,6,-1.8315,19,-0.1642,7,-1.5972,11,-0.9431,7,-1.6379,12,-0.9413,50,1.44833,92,2.61585
ENSG00000198815,FOXJ3,17,-1.8229,43,-0.4131,54,-0.0688,30,-1.0447,71,0.34574,69,0.31100,61,0.10013,74,0.51557,50,-0.1933,92,0.76388
ENSG00000177181,RIMKLA,2,-3.6274,3,-3.1417,16,-0.8180,25,-0.1599,41,0.64030,42,0.67777,27,-0.0091,11,-1.5092,50,0.96166,92,2.03683
ENSG00000127125,PPCS,70,0.28458,44,-0.4234,58,-0.0253,42,-0.5520,71,0.30623,57,-0.0301,66,0.18610,56,-0.0761,50,-0.2387,92,0.71561
ENSG00000186409,CCDC30,8,-1.5841,6,-1.9096,8,-1.6115,16,-0.5905,10,-1.2862,36,0.68405,17,-0.4607,14,-0.8164,50,1.23488,92,2.35730
ENSG00000171960,PPIH,11,-1.1610,21,-0.2395,22,-0.2299,8,-1.7949,23,-0.1310,13,-0.9273,29,0.21440,16,-0.7671,50,1.11256,92,2.21252
ENSG00000065978,YBX1,260,1.71811,209,1.32519,59,-0.6942,88,-0.0769,26,-1.8992,82,-0.1922,54,-0.8109,65,-0.6266,50,-0.9321,92,-0.0113
ENSG00000164008,C1orf50,17,-0.9935,17,-1.0441,34,0.02337,22,-0.7007,38,0.17088,20,-0.7858,31,-0.1320,32,-0.0938,50,0.61801,92,1.64667
ENSG00000177868,SVBP,20,-0.9407,33,-0.1496,35,-0.0727,18,-1.0962,34,-0.1335,24,-0.6330,31,-0.2734,41,0.18753,50,0.49003,92,1.50431
