Reported Trait,Mapped Trait,Tissues,Gene Symbol,Ensembl ID,Gene Type,Method/Software,Effect Size,P-value,Publication
Body Mass Index,Body Mass Index,Testis,KNOP1,ENSG00000103550.13,protein-coding,PrediXcan,7.13E+00,1.04E-12,TWASP000056
Body Mass Index,Body Mass Index,Artery Tibia,MAP2K2,ENSG00000126934.13,protein-coding,PrediXcan,7.44E+00,1.04E-13,TWASP000056
Body Mass Index,Body Mass Index,Adipose,GGNBP2,ENSG00000278311.4,protein-coding,PrediXcan,8.30E+00,1.04E-16,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,MTMR14,ENSG00000163719.19,protein-coding,Linear Regression Models,-1.17E-02,1.04E-17,TWASP000012
Body Mass Index,Body Mass Index,Anterior Cingulate Cortex,HYAL1,ENSG00000114378.16,protein-coding,PrediXcan,-9.57E+00,1.04E-21,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,KEL,ENSG00000197993.7,protein-coding,Linear Regression Models,2.34E-02,1.04E-26,TWASP000012
Body Mass Index,Body Mass Index,Ovary,INO80E,ENSG00000169592.14,protein-coding,PrediXcan,1.15E+01,1.04E-30,TWASP000056
Body Mass Index,Body Mass Index,Skin Sun Exposed,MST1R,ENSG00000164078.12,protein-coding,PrediXcan,-1.25E+01,1.04E-35,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,TNS1,ENSG00000079308.16,protein-coding,Linear Regression Models,4.65E-02,1.04E-35,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,SLC25A20,ENSG00000178537.9,protein-coding,Linear Regression Models,-7.30E-03,1.05E-05,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,EIF3B,ENSG00000106263.17,protein-coding,Linear Regression Models,7.00E-03,1.05E-06,TWASP000012
Body Mass Index,Body Mass Index,Heart Atrial Appendage,INO80E,ENSG00000169592.14,protein-coding,FUSION,4.88E+00,1.05E-06,TWASP000003
Body Mass Index,Body Mass Index,Whole Blood,RIPOR2,ENSG00000111913,protein-coding,Linear Regression Models,-7.30E-03,1.05E-06,TWASP000012
Body Mass Index,Body Mass Index,Artery Tibia,RP1-239B22.5,ENSG00000260196.1,antisense,FUSION,4.88E+00,1.05E-06,TWASP000150
Body Mass Index,Body Mass Index,Whole Blood,SAMD11,ENSG00000187634.11,protein-coding,Linear Regression Models,6.50E-03,1.05E-07,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,VPS33A,ENSG00000139719.9,protein-coding,PrediXcan,5.32E+00,1.05E-07,TWASP000056
Body Mass Index,Body Mass Index,Brain Cortex,NPLOC4,ENSG00000182446.13,protein-coding,PrediXcan,-5.32E+00,1.05E-07,TWASP000056
Body Mass Index,Body Mass Index,Adipose,ACP2,ENSG00000134575.9,protein-coding,FUSION,-5.32E+00,1.05E-07,TWASP000003
Body Mass Index,Body Mass Index,Skin Sun Exposed,ALDH6A1,ENSG00000119711.12,protein-coding,PrediXcan,5.32E+00,1.05E-07,TWASP000056
Body Mass Index,Body Mass Index,Brain Caudate Basal Ganglia,SERPINC1,ENSG00000117601.13,protein-coding,PrediXcan,-5.72E+00,1.05E-08,TWASP000056
Body Mass Index,Body Mass Index,Aortic Artery,CHMP3,ENSG00000115561.15,protein-coding,PrediXcan,5.72E+00,1.05E-08,TWASP000056
Body Mass Index,Body Mass Index,Thyroid,CRIPT,ENSG00000119878.5,protein-coding,PrediXcan,5.72E+00,1.05E-08,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,TPD52L2,ENSG00000101150.17,protein-coding,Linear Regression Models,-8.60E-03,1.05E-08,TWASP000012
Body Mass Index,Body Mass Index,Breast Mammary Tissue,GNL3,ENSG00000163938.16,protein-coding,PrediXcan,6.46E+00,1.05E-10,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,PYCARD,ENSG00000103490.13,protein-coding,Linear Regression Models,-9.20E-03,1.05E-10,TWASP000012
Body Mass Index,Body Mass Index,Adipose,ITIH4,ENSG00000055955.15,protein-coding,PrediXcan,-6.80E+00,1.05E-11,TWASP000056
Body Mass Index,Body Mass Index,Esophagus Muscularis,TTLL6,ENSG00000170703.15,protein-coding,PrediXcan,6.80E+00,1.05E-11,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,TNIP1,ENSG00000145901.14,protein-coding,Linear Regression Models,1.29E-02,1.05E-11,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,ARNTL,ENSG00000133794.17,protein-coding,PrediXcan,7.43E+00,1.05E-13,TWASP000056
Body Mass Index,Body Mass Index,Testis,IL27,ENSG00000197272.2,protein-coding,Summary-PrediXcan(S-PrediXcan),7.73E+00,1.05E-14,TWASP000054
Body Mass Index,Body Mass Index,Testis,IL27,ENSG00000197272.2,protein-coding,Summary-PrediXcan(S-PrediXcan),7.73E+00,1.05E-14,TWASP000056
Body Mass Index,Body Mass Index,Esophagus Mucosa,NPC1,ENSG00000141458.12,protein-coding,PrediXcan,7.73E+00,1.05E-14,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,DMAC2L,ENSG00000125375,protein-coding,Linear Regression Models,9.70E-03,1.05E-15,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,MAP2K3,ENSG00000034152.18,protein-coding,Linear Regression Models,2.66E-02,1.05E-16,TWASP000012
Body Mass Index,Body Mass Index,Brain Cerebellar Hemisphere,YPEL3,ENSG00000090238.11,protein-coding,PrediXcan,-1.03E+01,1.05E-24,TWASP000056
Body Mass Index,Body Mass Index,Adipose,SNRPC,ENSG00000124562.9,protein-coding,PrediXcan,1.09E+01,1.05E-27,TWASP000056
Body Mass Index,Body Mass Index,Colon Sigmoid,TUFM,ENSG00000178952.10,protein-coding,PrediXcan,-1.15E+01,1.05E-30,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,SLC14A1,ENSG00000141469.16,protein-coding,Linear Regression Models,3.06E-02,1.05E-30,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,AGPAT4-IT1,ENSG00000279355.1,TEC,Linear Regression Models,-6.50E-03,1.06E-06,TWASP000012
Body Mass Index,Body Mass Index,Stomach,SBK1,ENSG00000188322.4,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.32E+00,1.06E-07,TWASP000054
Body Mass Index,Body Mass Index,Aortic Artery,EDEM3,ENSG00000116406.18,protein-coding,PrediXcan,5.32E+00,1.06E-07,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,SLC30A3,ENSG00000115194.10,protein-coding,Linear Regression Models,6.20E-03,1.06E-07,TWASP000012
Body Mass Index,Body Mass Index,Stomach,SBK1,ENSG00000188322.4,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.32E+00,1.06E-07,TWASP000056
Body Mass Index,Body Mass Index,Nerve Tibial,GNL3,ENSG00000163938.16,protein-coding,PrediXcan,5.32E+00,1.06E-07,TWASP000056
Body Mass Index,Body Mass Index,Heart Atrial Appendage,GLYCTK,ENSG00000168237.17,protein-coding,PrediXcan,5.32E+00,1.06E-07,TWASP000056
Body Mass Index,Body Mass Index,Colon Sigmoid,HOMER3,ENSG00000051128.18,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.72E+00,1.06E-08,TWASP000056
Body Mass Index,Body Mass Index,Heart Left Ventricle,HYAL1,ENSG00000114378.16,protein-coding,PrediXcan,5.72E+00,1.06E-08,TWASP000056
Body Mass Index,Body Mass Index,Lung,TFAP2B,ENSG00000008196.12,protein-coding,PrediXcan,-5.72E+00,1.06E-08,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,CHRNA2,ENSG00000120903.12,protein-coding,Linear Regression Models,6.70E-03,1.06E-08,TWASP000012
Body Mass Index,Body Mass Index,Colon Sigmoid,HOMER3,ENSG00000051128.18,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.72E+00,1.06E-08,TWASP000054
Body Mass Index,Body Mass Index,Esophagus Gastroesophageal,DHX33,ENSG00000005100.12,protein-coding,PrediXcan,5.72E+00,1.06E-08,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,MYBPC3,ENSG00000134571.10,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.72E+00,1.06E-08,TWASP000056
Body Mass Index,Body Mass Index,Nerve Tibial,AXIN1,ENSG00000103126.14,protein-coding,PrediXcan,-5.72E+00,1.06E-08,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,FAXDC2,ENSG00000170271.10,protein-coding,Linear Regression Models,7.90E-03,1.06E-08,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,MYBPC3,ENSG00000134571.10,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.72E+00,1.06E-08,TWASP000054
Body Mass Index,Body Mass Index,Whole Blood,RSC1A1,ENSG00000215695.1,protein-coding,Linear Regression Models,7.50E-03,1.06E-09,TWASP000012
Body Mass Index,Body Mass Index,Adrenal Gland,MADD,ENSG00000110514.19,protein-coding,PrediXcan,-6.10E+00,1.06E-09,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,PDE4D,ENSG00000113448.18,protein-coding,Linear Regression Models,-9.80E-03,1.06E-10,TWASP000012
Body Mass Index,Body Mass Index,Muscle Skeletal,CLEC18A,ENSG00000157322.17,protein-coding,PrediXcan,6.46E+00,1.06E-10,TWASP000056
Body Mass Index,Body Mass Index,Brain Cerebellum,HMBS,ENSG00000256269.7,protein-coding,PrediXcan,-6.46E+00,1.06E-10,TWASP000056
Body Mass Index,Body Mass Index,Testis,VIRMA,ENSG00000164944,protein-coding,PrediXcan,-6.80E+00,1.06E-11,TWASP000056
Body Mass Index,Body Mass Index,Adipose,TRIM73,ENSG00000178809.11,protein-coding,PrediXcan,6.80E+00,1.06E-11,TWASP000056
Body Mass Index,Body Mass Index,Uterus,RNF123,ENSG00000164068.15,protein-coding,PrediXcan,-6.80E+00,1.06E-11,TWASP000056
Body Mass Index,Body Mass Index,Colon Transverse,DHRS7B,ENSG00000109016.17,protein-coding,PrediXcan,6.80E+00,1.06E-11,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,FCGRT,ENSG00000104870.12,protein-coding,Linear Regression Models,-1.05E-02,1.06E-12,TWASP000012
Body Mass Index,Body Mass Index,Esophagus Mucosa,EXOSC6,ENSG00000223496.2,protein-coding,PrediXcan,7.73E+00,1.06E-14,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,SHARPIN,ENSG00000179526.16,protein-coding,Linear Regression Models,1.54E-02,1.06E-15,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,ZNF668,ENSG00000167394.12,protein-coding,PrediXcan,8.30E+00,1.06E-16,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,CTNNAL1,ENSG00000119326.14,protein-coding,Linear Regression Models,1.95E-02,1.06E-21,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,ASCC2,ENSG00000100325.14,protein-coding,Linear Regression Models,2.67E-02,1.06E-21,TWASP000012
Body Mass Index,Body Mass Index,Breast Mammary Tissue,KAT8,ENSG00000103510.19,protein-coding,PrediXcan,-1.05E+01,1.06E-25,TWASP000056
Body Mass Index,Body Mass Index,Pancreas,UBA7,ENSG00000182179.12,protein-coding,PrediXcan,1.17E+01,1.06E-31,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,ACKR1,ENSG00000213088.9,protein-coding,Linear Regression Models,2.80E-02,1.06E-32,TWASP000012
Body Mass Index,Body Mass Index,Testis,RBM6,ENSG00000004534.14,protein-coding,PrediXcan,1.21E+01,1.06E-33,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,PSMA5,ENSG00000143106.12,protein-coding,Linear Regression Models,-5.90E-03,1.07E-05,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,CIAO1,ENSG00000144021.2,protein-coding,Linear Regression Models,-5.70E-03,1.07E-06,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,SLX4IP,ENSG00000149346.14,protein-coding,Linear Regression Models,5.50E-03,1.07E-06,TWASP000012
Body Mass Index,Body Mass Index,Heart Atrial Appendage,EDEM3,ENSG00000116406.18,protein-coding,PrediXcan,5.31E+00,1.07E-07,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,SNRPC,ENSG00000124562.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.32E+00,1.07E-07,TWASP000054
Body Mass Index,Body Mass Index,Artery Tibia,ATXN2L,ENSG00000168488.18,protein-coding,PrediXcan,5.31E+00,1.07E-07,TWASP000056
Body Mass Index,Body Mass Index,Thyroid,CERCAM,ENSG00000167123.18,protein-coding,PrediXcan,-5.31E+00,1.07E-07,TWASP000056
Body Mass Index,Body Mass Index,Colon Sigmoid,SRR,ENSG00000167720.12,protein-coding,PrediXcan,-5.32E+00,1.07E-07,TWASP000056
Body Mass Index,Body Mass Index,Anterior Cingulate Cortex,SRR,ENSG00000167720.12,protein-coding,PrediXcan,-5.31E+00,1.07E-07,TWASP000056
Body Mass Index,Body Mass Index,Pancreas,SH3YL1,ENSG00000035115.21,protein-coding,PrediXcan,-5.31E+00,1.07E-07,TWASP000056
Body Mass Index,Body Mass Index,Brain Cortex,TAB1,ENSG00000100324.13,protein-coding,PrediXcan,-5.31E+00,1.07E-07,TWASP000056
Body Mass Index,Body Mass Index,Artery Tibia,MAP2K5,ENSG00000137764.19,protein-coding,Summary-PrediXcan(S-PrediXcan),5.31E+00,1.07E-07,TWASP000054
Body Mass Index,Body Mass Index,Artery Tibia,POU5F1,ENSG00000204531.17,protein-coding,PrediXcan,-5.32E+00,1.07E-07,TWASP000056
Body Mass Index,Body Mass Index,Artery Tibia,MAP2K5,ENSG00000137764.19,protein-coding,Summary-PrediXcan(S-PrediXcan),5.31E+00,1.07E-07,TWASP000056
Body Mass Index,Body Mass Index,Stomach,NOP14,ENSG00000087269.15,protein-coding,PrediXcan,-5.72E+00,1.07E-08,TWASP000056
Body Mass Index,Body Mass Index,Muscle Skeletal,GNL3,ENSG00000163938.16,protein-coding,PrediXcan,5.72E+00,1.07E-08,TWASP000056
Body Mass Index,Body Mass Index,EBV-Transformed Lymphocyte,CEND1,ENSG00000184524.5,protein-coding,PrediXcan,-5.72E+00,1.07E-08,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,MRPL2,ENSG00000112651.11,protein-coding,Linear Regression Models,-7.20E-03,1.07E-08,TWASP000012
Body Mass Index,Body Mass Index,Ovary,PABPC4,ENSG00000090621.13,protein-coding,PrediXcan,6.10E+00,1.07E-09,TWASP000056
Body Mass Index,Body Mass Index,Skin Not Sun Exposed,HMBS,ENSG00000256269.7,protein-coding,PrediXcan,-6.10E+00,1.07E-09,TWASP000056
Body Mass index Standard Deviation Score,Body Mass Index,Anterior Cingulate Cortex,TUBA1A,ENSG00000167552.13,protein-coding,Summary-PrediXcan(S-PrediXcan),6.46E+00,1.07E-10,TWASP000054
Body Mass index Standard Deviation Score,Body Mass Index,Anterior Cingulate Cortex,TUBA1A,ENSG00000167552.13,protein-coding,Summary-PrediXcan(S-PrediXcan),6.46E+00,1.07E-10,TWASP000056
Body Mass Index,Body Mass Index,Colon Transverse,RNF5,ENSG00000204308.7,protein-coding,PrediXcan,6.46E+00,1.07E-10,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,COPS7A,ENSG00000111652.9,protein-coding,Linear Regression Models,-6.70E-03,1.07E-10,TWASP000012
Body Mass Index,Body Mass Index,Brain Frontal Cortex,FIBP,ENSG00000172500.12,protein-coding,PrediXcan,-7.12E+00,1.07E-12,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,CSF3R,ENSG00000119535.17,protein-coding,Linear Regression Models,-1.53E-02,1.07E-12,TWASP000012
Body Mass Index,Body Mass Index,Pituitary,EXOSC6,ENSG00000223496.2,protein-coding,PrediXcan,7.12E+00,1.07E-12,TWASP000056
Body Mass Index,Body Mass Index,Esophagus Mucosa,LOXL4,ENSG00000138131.3,protein-coding,PrediXcan,7.43E+00,1.07E-13,TWASP000056
Body Mass Index,Body Mass Index,Nerve Tibial,POLK,ENSG00000122008.15,protein-coding,PrediXcan,7.73E+00,1.07E-14,TWASP000056
Body Mass Index,Body Mass Index,Cells Transformed Fibroblast,VWA7,ENSG00000204396.10,protein-coding,PrediXcan,-7.73E+00,1.07E-14,TWASP000056
Body Mass Index,Body Mass Index,Breast Mammary Tissue,SULT1A1,ENSG00000196502.11,protein-coding,FUSION,-8.30E+00,1.07E-16,TWASP000150
Body Mass Index,Body Mass Index,Artery Tibia,SULT1A2,ENSG00000197165.10,protein-coding,FUSION,-8.30E+00,1.07E-16,TWASP000003
Body Mass Index,Body Mass Index,Breast Mammary Tissue,NPIPB7,ENSG00000233232.6,protein-coding,FUSION,-8.30E+00,1.07E-16,TWASP000150
Body Mass Index,Body Mass Index,Whole Blood,PDZK1IP1,ENSG00000162366.7,protein-coding,Linear Regression Models,3.46E-02,1.07E-21,TWASP000012
Body Mass Index,Body Mass Index,Stomach,HSD17B12,ENSG00000149084.12,protein-coding,PrediXcan,9.81E+00,1.07E-22,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,TRIM10,ENSG00000204613.10,protein-coding,Linear Regression Models,2.40E-02,1.07E-31,TWASP000012
Body Mass Index,Body Mass Index,Cells Transformed Fibroblast,MAPK3,ENSG00000102882.11,protein-coding,PrediXcan,1.32E+01,1.07E-39,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,ZBTB49,ENSG00000168826.15,protein-coding,Linear Regression Models,-6.40E-03,1.08E-06,TWASP000012
Body Mass Index,Body Mass Index,Adipose,MFAP2,ENSG00000117122.13,protein-coding,PrediXcan,5.31E+00,1.08E-07,TWASP000056
Body Mass Index,Body Mass Index,Skin Not Sun Exposed,NPC1,ENSG00000141458.12,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.31E+00,1.08E-07,TWASP000054
Body Mass Index,Body Mass Index,Esophagus Mucosa,EVI5,ENSG00000067208.14,protein-coding,PrediXcan,-5.31E+00,1.08E-07,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,CHTOP,ENSG00000160679.12,protein-coding,Linear Regression Models,-8.30E-03,1.08E-07,TWASP000012
Body Mass Index,Body Mass Index,Skin Not Sun Exposed,NPC1,ENSG00000141458.12,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.31E+00,1.08E-07,TWASP000056
Body Mass Index,Body Mass Index,Cells Transformed Fibroblast,EXOC4,ENSG00000131558.14,protein-coding,PrediXcan,-5.31E+00,1.08E-07,TWASP000056
Body Mass Index,Body Mass Index,Muscle Skeletal,TMEM18,ENSG00000151353.14,protein-coding,PrediXcan,-5.31E+00,1.08E-07,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,SOCS1,ENSG00000185338.4,protein-coding,Linear Regression Models,-7.90E-03,1.08E-08,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,SLC45A4,ENSG00000022567.9,protein-coding,Linear Regression Models,-9.50E-03,1.08E-08,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,TMEM219,ENSG00000149932.16,protein-coding,Linear Regression Models,-7.80E-03,1.08E-09,TWASP000012
Body Mass Index,Body Mass Index,Pancreas,CD151,ENSG00000177697.17,protein-coding,PrediXcan,-6.10E+00,1.08E-09,TWASP000056
Body Mass Index,Body Mass Index,Nerve Tibial,LST1,ENSG00000204482.10,protein-coding,PrediXcan,-6.46E+00,1.08E-10,TWASP000056
Body Mass Index,Body Mass Index,Artery Coronary,PACRG,ENSG00000112530.11,protein-coding,PrediXcan,6.45E+00,1.08E-10,TWASP000056
Body Mass Index,Body Mass Index,Artery Tibia,SNX19,ENSG00000120451.10,protein-coding,PrediXcan,6.46E+00,1.08E-10,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,NDUFB3,ENSG00000119013.8,protein-coding,Linear Regression Models,1.64E-02,1.08E-11,TWASP000012
Body Mass Index,Body Mass Index,Muscle Skeletal,HMBS,ENSG00000256269.7,protein-coding,PrediXcan,-6.80E+00,1.08E-11,TWASP000056
Body Mass Index,Body Mass Index,Skin Not Sun Exposed,CCNE1,ENSG00000105173.13,protein-coding,PrediXcan,-6.80E+00,1.08E-11,TWASP000056
Body Mass Index,Body Mass Index,Heart Atrial Appendage,CLEC18A,ENSG00000157322.17,protein-coding,PrediXcan,7.43E+00,1.08E-13,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,RPL11,ENSG00000142676.12,protein-coding,Linear Regression Models,1.41E-02,1.08E-13,TWASP000012
Body Mass Index,Body Mass Index,Testis,TRIM73,ENSG00000178809.11,protein-coding,PrediXcan,7.43E+00,1.08E-13,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,TUFM,ENSG00000178952.10,protein-coding,FUSION,-7.73E+00,1.08E-14,TWASP000003
Body Mass Index,Body Mass Index,Brain Nucleus Accumbens,SNF8,ENSG00000159210.9,protein-coding,PrediXcan,-7.73E+00,1.08E-14,TWASP000056
Body Mass Index,Body Mass Index,Esophagus Mucosa,SKIV2L,ENSG00000204351.11,protein-coding,PrediXcan,7.73E+00,1.08E-14,TWASP000056
Body Mass Index,Body Mass Index,Brain Cerebellum,DEFB134,ENSG00000205882.8,protein-coding,PrediXcan,-8.02E+00,1.08E-15,TWASP000056
Body Mass Index,Body Mass Index,Adipose,ZNF688,ENSG00000229809.8,protein-coding,PrediXcan,8.30E+00,1.08E-16,TWASP000056
Body Mass Index,Body Mass Index,Skin Sun Exposed,NPIPB7,ENSG00000233232.6,protein-coding,Summary-PrediXcan(S-PrediXcan),-8.57E+00,1.08E-17,TWASP000054
Body Mass Index,Body Mass Index,Cells Transformed Fibroblast,MTCH2,ENSG00000109919.9,protein-coding,Summary-PrediXcan(S-PrediXcan),8.56E+00,1.08E-17,TWASP000054
Body Mass Index,Body Mass Index,Skin Sun Exposed,NPIPB7,ENSG00000233232.6,protein-coding,Summary-PrediXcan(S-PrediXcan),-8.57E+00,1.08E-17,TWASP000056
Body Mass Index,Body Mass Index,Cells Transformed Fibroblast,MTCH2,ENSG00000109919.9,protein-coding,Summary-PrediXcan(S-PrediXcan),8.56E+00,1.08E-17,TWASP000056
Body Mass Index,Body Mass Index,Brain Cerebellum,CCDC171,ENSG00000164989.16,protein-coding,PrediXcan,9.57E+00,1.08E-21,TWASP000056
Body Mass Index,Body Mass Index,EBV-Transformed Lymphocyte,TRAIP,ENSG00000183763.8,protein-coding,PrediXcan,9.80E+00,1.08E-22,TWASP000056
Body Mass Index,Body Mass Index,Cells Transformed Fibroblast,SKOR1,ENSG00000188779.10,protein-coding,PrediXcan,-1.00E+01,1.08E-23,TWASP000056
Body Mass Index,Body Mass Index,Esophagus Mucosa,SULT1A2,ENSG00000197165.10,protein-coding,PrediXcan,-1.11E+01,1.08E-28,TWASP000056
Body Mass Index,Body Mass Index,Muscle Skeletal,SULT1A2,ENSG00000197165.10,protein-coding,PrediXcan,-1.13E+01,1.08E-29,TWASP000056
Body Mass Index,Body Mass Index,Adipose,UHRF1BP1,ENSG00000065060.16,protein-coding,PrediXcan,-1.17E+01,1.08E-31,TWASP000056
Body Mass Index,Body Mass Index,Esophagus Muscularis,INO80E,ENSG00000169592.14,protein-coding,PrediXcan,1.19E+01,1.08E-32,TWASP000056
Body Mass Index,Body Mass Index,Stomach,RBM6,ENSG00000004534.14,protein-coding,PrediXcan,1.28E+01,1.08E-37,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,NDUFS4,ENSG00000164258.11,protein-coding,Linear Regression Models,9.70E-03,1.09E-06,TWASP000012
Body Mass Index,Body Mass Index,Nerve Tibial,RP11-6N17.9,ENSG00000263798.1,processed_transcript,FUSION,4.87E+00,1.09E-06,TWASP000003
Body Mass Index,Body Mass Index,Whole Blood,IFT52,ENSG00000101052.12,protein-coding,Linear Regression Models,6.10E-03,1.09E-06,TWASP000012
Body Mass Index,Body Mass Index,Whole Blood,ATXN1L,ENSG00000224470.7,protein-coding,Linear Regression Models,-4.90E-03,1.09E-06,TWASP000012
Body Mass Index,Body Mass Index,Lung,SH2B1,ENSG00000178188.14,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.31E+00,1.09E-07,TWASP000054
