Reported Trait,Mapped Trait,Tissues,Gene Symbol,Ensembl ID,Gene Type,Method/Software,Effect Size,P-value,Publication
Alzheimer's Disease,Alzheimer'S Disease,IFN-induced CD14,LACTB2,ENSG00000147592.8,protein-coding,FUSION,4.36E+00,1.29E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,MS4A6A,ENSG00000110077.14,protein-coding,FUSION,6.77E+00,1.29E-11,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Pituitary,ZNF223,ENSG00000178386.12,protein-coding,Summary-PrediXcan(S-PrediXcan),9.55E+00,1.29E-21,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Pituitary,ZNF223,ENSG00000178386.12,protein-coding,Summary-PrediXcan(S-PrediXcan),9.55E+00,1.29E-21,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Dorsal Lateral Prefrontal Cortex,GLYR1,ENSG00000140632.16,protein-coding,FUSION,-3.83E+00,1.30E-04,TWASP000007
Alzheimer's Disease,Alzheimer'S Disease,Brain,ST14,ENSG00000149418.10,protein-coding,Summary data_based Mendelian Randomization(SMR),-1.07E+00,1.30E-05,TWASP000044
Alzheimer's Disease,Alzheimer'S Disease,Peripheral Blood,MED30,ENSG00000164758.7,protein-coding,Summary data_based Mendelian Randomization(SMR)_,1.01E+00,1.30E-05,TWASP000018
Alzheimer's Disease,Alzheimer'S Disease,Stomach,C1QTNF4,ENSG00000172247.3,protein-coding,FUSION,4.36E+00,1.30E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Prefrontal Cortex,APOC1,ENSG00000130208.9,protein-coding,MOSTWAS,4.84E+00,1.30E-06,TWASP000131
Alzheimer's Disease,Alzheimer'S Disease,Putamen Basal Ganglia,GJC3,ENSG00000176402.5,protein-coding,S-PrediXcan,-4.84E+00,1.30E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Putamen Basal Ganglia,GJC3,ENSG00000176402.5,protein-coding,S-PrediXcan,-4.84E+00,1.30E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,TMEM223,ENSG00000168569.7,protein-coding,FUSION,-3.82E+00,1.31E-04,TWASP000161
Alzheimer's Disease,Alzheimer'S Disease,Peripheral Blood,DHRS4L2,ENSG00000187630.15,protein-coding,Summary data_based Mendelian Randomization(SMR),-4.97E-01,1.31E-06,TWASP000044
Alzheimer's Disease,Alzheimer'S Disease,Prostate,APOE,ENSG00000130203.9,protein-coding,FUSION,1.17E+01,1.31E-31,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Ovary,MARK4,ENSG00000007047.14,protein-coding,FUSION,7.99E+00,1.32E-15,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,ZNF660,ENSG00000144792.9,protein-coding,FUSION,-3.82E+00,1.33E-04,TWASP000161
Alzheimer's Disease,Alzheimer'S Disease,CD14,PLIN2,ENSG00000147872.9,protein-coding,FUSION,-4.36E+00,1.33E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Pituitary,APOC2,ENSG00000234906.9,protein-coding,S-PrediXcan,-4.36E+00,1.33E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Testis,DMWD,ENSG00000185800.11,protein-coding,FUSION,4.36E+00,1.33E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Stomach,KNOP1,ENSG00000103550.13,protein-coding,FUSION,-4.35E+00,1.34E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Prefrontal Cortex,CACNG3,ENSG00000006116.3,protein-coding,MOSTWAS,5.68E+00,1.34E-08,TWASP000131
Alzheimer's Disease,Alzheimer'S Disease,Muscle Skeletal,CLU,ENSG00000120885.21,protein-coding,Summary-PrediXcan(S-PrediXcan),7.70E+00,1.34E-14,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Thyroid,BLOC1S3,ENSG00000189114.6,protein-coding,FUSION,4.35E+00,1.35E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Anterior Cingulate Cortex,PRR14,ENSG00000156858.11,protein-coding,S-PrediXcan,4.35E+00,1.35E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Cortex,RAB8B,ENSG00000166128.12,protein-coding,S-PrediXcan,-4.35E+00,1.35E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Ovary,ZNF180,ENSG00000167384.10,protein-coding,FUSION,4.35E+00,1.35E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Hypothalamus,HLA-DQA2,ENSG00000237541.3,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.27E+00,1.35E-07,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Brain Hypothalamus,HLA-DQA2,ENSG00000237541.3,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.27E+00,1.35E-07,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Pancreas,CEACAM19,ENSG00000186567.12,protein-coding,FUSION,8.27E+00,1.35E-16,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampal,ZNF221,ENSG00000159905.14,protein-coding,Summary-PrediXcan(S-PrediXcan),-3.82E+00,1.36E-04,TWASP000134
Alzheimer's Disease,Alzheimer'S Disease,Muscle Skeletal,USP8,ENSG00000138592.13,protein-coding,FUSION,4.35E+00,1.36E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Lung,C1QTNF4,ENSG00000172247.3,protein-coding,FUSION,5.68E+00,1.36E-08,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampus,CEACAM19,ENSG00000186567.12,protein-coding,S-PrediXcan,1.00E+01,1.36E-23,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Hippocampus,CEACAM19,ENSG00000186567.12,protein-coding,S-PrediXcan,1.00E+01,1.36E-23,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Cerebrum Hypothalamus,STAG3,ENSG00000066923.17,protein-coding,S-PrediXcan,-4.83E+00,1.37E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Nucleus Accumbens Basal Ganglia,HLA-DQA2,ENSG00000237541.3,protein-coding,S-PrediXcan,-4.83E+00,1.38E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Anterior Cingulate Cortex,STAG3,ENSG00000066923.17,protein-coding,S-PrediXcan,-4.83E+00,1.38E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Adipose,SLC39A13,ENSG00000165915.13,protein-coding,FUSION,-6.06E+00,1.39E-09,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Colon Sigmoid,BIN1,ENSG00000136717.14,protein-coding,FUSION,-6.06E+00,1.39E-09,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampal,CD7,ENSG00000173762.7,protein-coding,Summary-PrediXcan(S-PrediXcan),-4.34E+00,1.40E-05,TWASP000134
Alzheimer's Disease,Alzheimer'S Disease,Brain Caudate Basal Ganglia,CHRNE,ENSG00000108556.7,protein-coding,S-PrediXcan,4.34E+00,1.40E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Dorsal Lateral Prefrontal Cortex,PTK2B,ENSG00000120899.17,protein-coding,FUSION,4.34E+00,1.40E-05,TWASP000007
Alzheimer's Disease,Alzheimer'S Disease,Caudate Basal Ganglia,CHRNE,ENSG00000108556.7,protein-coding,S-PrediXcan,4.34E+00,1.40E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Substantia Nigra,ZNF296,ENSG00000170684.8,protein-coding,S-PrediXcan,-5.27E+00,1.40E-07,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Substantia Nigra,ZNF296,ENSG00000170684.8,protein-coding,S-PrediXcan,-5.27E+00,1.40E-07,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampal,PPIC,ENSG00000168938.5,protein-coding,Summary-PrediXcan(S-PrediXcan),3.81E+00,1.41E-04,TWASP000134
Alzheimer's Disease,Alzheimer'S Disease,Pituitary,CD2AP,ENSG00000198087.7,protein-coding,FUSION,4.82E+00,1.41E-06,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,BIN1,ENSG00000136717.14,protein-coding,Summary-PrediXcan(S-PrediXcan),5.26E+00,1.41E-07,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Putamen Basal Ganglia,CR1,ENSG00000203710.10,protein-coding,S-PrediXcan,8.53E+00,1.41E-17,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Putamen Basal Ganglia,CR1,ENSG00000203710.10,protein-coding,S-PrediXcan,8.53E+00,1.41E-17,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampal,ERCC2,ENSG00000104884.14,protein-coding,Summary-PrediXcan(S-PrediXcan),1.26E+01,1.41E-36,TWASP000134
Alzheimer's Disease,Alzheimer'S Disease,Artery Tibia,CELF1,ENSG00000149187.17,protein-coding,FUSION,-4.34E+00,1.42E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,CLPTM1,ENSG00000104853.15,protein-coding,FUSION,-7.08E+00,1.42E-12,TWASP000161
Alzheimer's Disease,Alzheimer'S Disease,Brain Substantia Nigra,HLA-DRB1,ENSG00000196126.11,protein-coding,S-PrediXcan,4.34E+00,1.43E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Substantia Nigra,HLA-DRB1,ENSG00000196126.11,protein-coding,S-PrediXcan,4.34E+00,1.43E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Caudate Basal Ganglia,KAT8,ENSG00000103510.19,protein-coding,S-PrediXcan,-6.05E+00,1.43E-09,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Caudate Basal Ganglia,KAT8,ENSG00000103510.19,protein-coding,S-PrediXcan,-6.05E+00,1.43E-09,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Colon Transverse,CEACAM19,ENSG00000186567.12,protein-coding,FUSION,8.26E+00,1.43E-16,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Skin Sun Exposed,ZNF285BP,-,pseudogene,FUSION,1.15E+01,1.43E-30,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Cerebrum Hypothalamus,FCER1G,ENSG00000158869.10,protein-coding,S-PrediXcan,-6.05E+00,1.44E-09,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Nucleus Accumbens Basal Ganglia,CR1,ENSG00000203710.10,protein-coding,S-PrediXcan,8.53E+00,1.44E-17,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Skin Not Sun Exposed,SSBP4,ENSG00000130511.15,protein-coding,FUSION,-4.34E+00,1.45E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Cerebellum,ARHGAP45,ENSG00000180448.10,protein-coding,FUSION,4.34E+00,1.45E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Skin Sun Exposed,DMPK,ENSG00000104936.17,protein-coding,FUSION,4.34E+00,1.45E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain,CLU,ENSG00000120885.21,protein-coding,FUSION,8.26E+00,1.45E-16,TWASP000025
Alzheimer's Disease,Alzheimer'S Disease,Monocyte,CHRNE,ENSG00000108556.7,protein-coding,UTMOST,4.33E+00,1.46E-05,TWASP000148
Alzheimer's Disease,Alzheimer'S Disease,Adrenal Gland,PVR,ENSG00000073008.14,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.25E+00,1.48E-07,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Adrenal Gland,PVR,ENSG00000073008.14,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.25E+00,1.48E-07,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Vagina,PACSIN3,ENSG00000165912.15,protein-coding,FUSION,-5.66E+00,1.48E-08,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Amygdala,KLC3,ENSG00000104892.16,protein-coding,S-PrediXcan,-4.81E+00,1.49E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,FNBP4,ENSG00000109920.12,protein-coding,FUSION,-4.81E+00,1.49E-06,TWASP000025
Alzheimer's Disease,Alzheimer'S Disease,Esophagus Muscularis,NECTIN2,ENSG00000130202.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-1.50E+01,1.49E-50,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Esophagus Muscularis,NECTIN2,ENSG00000130202.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-1.50E+01,1.49E-50,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Nucleus Accumbens Basal Ganglia,CHRNE,ENSG00000108556.7,protein-coding,S-PrediXcan,4.33E+00,1.50E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Substantia Nigra,KLC3,ENSG00000104892.16,protein-coding,S-PrediXcan,-4.81E+00,1.50E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampus,KLC3,ENSG00000104892.16,protein-coding,S-PrediXcan,-4.81E+00,1.50E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Hippocampus,KLC3,ENSG00000104892.16,protein-coding,S-PrediXcan,-4.81E+00,1.50E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Substantia Nigra,KLC3,ENSG00000104892.16,protein-coding,S-PrediXcan,-4.81E+00,1.50E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Hypothalamus,KLC3,ENSG00000104892.16,protein-coding,S-PrediXcan,-4.81E+00,1.51E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Cerebrum Hypothalamus,KLC3,ENSG00000104892.16,protein-coding,S-PrediXcan,-4.81E+00,1.51E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Cortex,CEACAM19,ENSG00000186567.12,protein-coding,Summary-PrediXcan(S-PrediXcan),5.25E+00,1.51E-07,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Brain Cortex,CEACAM19,ENSG00000186567.12,protein-coding,Summary-PrediXcan(S-PrediXcan),5.25E+00,1.51E-07,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Brain Cortex,KLC3,ENSG00000104892.16,protein-coding,S-PrediXcan,-4.81E+00,1.52E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Hippocampus,AZGP1,ENSG00000160862.12,protein-coding,S-PrediXcan,-5.25E+00,1.52E-07,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampus,AZGP1,ENSG00000160862.12,protein-coding,S-PrediXcan,-5.25E+00,1.52E-07,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Putamen Basal Ganglia,PRSS36,ENSG00000178226.10,protein-coding,S-PrediXcan,-5.66E+00,1.52E-08,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Putamen Basal Ganglia,PRSS36,ENSG00000178226.10,protein-coding,S-PrediXcan,-5.66E+00,1.52E-08,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Liver,NECTIN2,ENSG00000130202.9,protein-coding,Summary-PrediXcan(S-PrediXcan),7.97E+00,1.52E-15,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Liver,NECTIN2,ENSG00000130202.9,protein-coding,Summary-PrediXcan(S-PrediXcan),7.97E+00,1.52E-15,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Dorsal Lateral Prefrontal Cortex,AP2A1,ENSG00000196961.12,protein-coding,FUSION,1.26E+01,1.52E-36,TWASP000007
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,LACTB2,ENSG00000147592.8,protein-coding,FUSION,4.32E+00,1.53E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Nucleus Accumbens Basal Ganglia,KLC3,ENSG00000104892.16,protein-coding,S-PrediXcan,-4.81E+00,1.53E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Hippocampus,GJC3,ENSG00000176402.5,protein-coding,S-PrediXcan,-4.81E+00,1.53E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampus,GJC3,ENSG00000176402.5,protein-coding,S-PrediXcan,-4.81E+00,1.53E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Caudate Basal Ganglia,CASTOR3,ENSG00000239521,pseudogene,S-PrediXcan,-5.25E+00,1.53E-07,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Peripheral Blood,PADI4,ENSG00000159339.13,protein-coding,Summary data_based Mendelian Randomization(SMR),-2.58E-01,1.54E-05,TWASP000044
Alzheimer's Disease,Alzheimer'S Disease,Pancreas,C1QTNF4,ENSG00000172247.3,protein-coding,FUSION,4.32E+00,1.54E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Spleen,DMPK,ENSG00000104936.17,protein-coding,FUSION,4.32E+00,1.54E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Amygdala,ARHGAP1,ENSG00000175220.11,protein-coding,S-PrediXcan,4.81E+00,1.54E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Adipose,PVR,ENSG00000073008.14,protein-coding,FUSION,-6.40E+00,1.54E-10,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Immune Cell,SNRPD2,ENSG00000125743.10,protein-coding,UTMOST,4.80E+00,1.55E-06,TWASP000148
Alzheimer's Disease,Alzheimer'S Disease,Brain Caudate Basal Ganglia,CFAP119,ENSG00000196118,protein-coding,S-PrediXcan,4.80E+00,1.55E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Pituitary,CEACAM19,ENSG00000186567.12,protein-coding,Summary-PrediXcan(S-PrediXcan),6.74E+00,1.55E-11,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Pituitary,CEACAM19,ENSG00000186567.12,protein-coding,Summary-PrediXcan(S-PrediXcan),6.74E+00,1.55E-11,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Skin Sun Exposed,APOE,ENSG00000130203.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-1.72E+01,1.55E-66,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampal,HLA-DRB5,ENSG00000198502.5,protein-coding,Summary-PrediXcan(S-PrediXcan),2.42E+00,1.56E-02,TWASP000134
Alzheimer's Disease,Alzheimer'S Disease,Nucleus Accumbens Basal Ganglia,ZNF112,ENSG00000062370.16,protein-coding,S-PrediXcan,4.32E+00,1.56E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Cortex,CYP3A5,ENSG00000106258.13,protein-coding,S-PrediXcan,4.32E+00,1.56E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampus,GNB2,ENSG00000172354.9,protein-coding,S-PrediXcan,4.32E+00,1.56E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Hippocampus,GNB2,ENSG00000172354.9,protein-coding,S-PrediXcan,4.32E+00,1.56E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampal,CYP51A1,ENSG00000001630.15,protein-coding,Summary-PrediXcan(S-PrediXcan),3.78E+00,1.57E-04,TWASP000134
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampal,EPHA1,ENSG00000146904.8,protein-coding,Summary-PrediXcan(S-PrediXcan),-4.32E+00,1.57E-05,TWASP000134
Alzheimer's Disease,Alzheimer'S Disease,Brain Caudate Basal Ganglia,KLC3,ENSG00000104892.16,protein-coding,S-PrediXcan,-4.80E+00,1.57E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Caudate Basal Ganglia,KLC3,ENSG00000104892.16,protein-coding,S-PrediXcan,-4.80E+00,1.57E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Esophagus Mucosa,CD2AP,ENSG00000198087.7,protein-coding,FUSION,4.80E+00,1.57E-06,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,ZNF232,ENSG00000167840.13,protein-coding,Summary data-based Mendelian Randomization(SMR),-5.80E-02,1.57E-07,TWASP000095
Alzheimer's Disease,Alzheimer'S Disease,Brain Cerebrum Hypothalamus,AZGP1,ENSG00000160862.12,protein-coding,S-PrediXcan,-5.24E+00,1.57E-07,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Lung,CEACAM19,ENSG00000186567.12,protein-coding,FUSION,7.38E+00,1.57E-13,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Anterior Cingulate Cortex,EXOC3L2,ENSG00000283632.2,protein-coding,S-PrediXcan,-4.32E+00,1.58E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampal,NKPD1,ENSG00000179846.9,protein-coding,Summary-PrediXcan(S-PrediXcan),4.32E+00,1.58E-05,TWASP000134
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,RIN3,ENSG00000100599.15,protein-coding,Summary data-based Mendelian Randomization(SMR),-6.40E-02,1.58E-06,TWASP000095
Alzheimer's Disease,Alzheimer'S Disease,Pancreas,DMWD,ENSG00000185800.11,protein-coding,FUSION,4.80E+00,1.58E-06,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Cerebellar Hemisphere,BIN1,ENSG00000136717.14,protein-coding,FUSION,-5.65E+00,1.58E-08,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,CD14,SPI1,ENSG00000066336.11,protein-coding,FUSION,6.40E+00,1.58E-10,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Peripheral Blood,MS4A6A,ENSG00000110077.14,protein-coding,Summary data_based Mendelian Randomization(SMR)_,-3.91E-01,1.59E-05,TWASP000018
Alzheimer's Disease,Alzheimer'S Disease,Peripheral Blood,ABCB9,ENSG00000150967.17,protein-coding,Summary data_based Mendelian Randomization(SMR)_,-6.50E-01,1.59E-05,TWASP000018
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampal,PPP1R37,ENSG00000104866.10,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.24E+00,1.59E-07,TWASP000134
Alzheimer's Disease,Alzheimer'S Disease,Dorsal Lateral Prefrontal Cortex,CLU,ENSG00000120885.21,protein-coding,FUSION,7.97E+00,1.59E-15,TWASP000007
Alzheimer's Disease,Alzheimer'S Disease,Peripheral Blood,NUP88,ENSG00000108559.11,protein-coding,FUSION,-3.77E+00,1.60E-04,TWASP000025
Alzheimer's Disease,Alzheimer'S Disease,Peripheral Blood,APOBEC3F,ENSG00000128394.16,protein-coding,Summary data_based Mendelian Randomization(SMR)_,-7.24E-01,1.60E-05,TWASP000018
Alzheimer's Disease,Alzheimer'S Disease,Brain Cortex,CTSW,ENSG00000172543.7,protein-coding,S-PrediXcan,4.31E+00,1.60E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Anterior Cingulate Cortex,KLC3,ENSG00000104892.16,protein-coding,S-PrediXcan,-4.80E+00,1.60E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Putamen Basal Ganglia,KLC3,ENSG00000104892.16,protein-coding,S-PrediXcan,-4.80E+00,1.60E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Putamen Basal Ganglia,KLC3,ENSG00000104892.16,protein-coding,S-PrediXcan,-4.80E+00,1.60E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,OTULIN,ENSG00000154124.4,protein-coding,FUSION,6.60E-01,1.61E-04,TWASP000025
Alzheimer's Disease,Alzheimer'S Disease,Skin Sun Exposed,MADD,ENSG00000110514.19,protein-coding,FUSION,-4.31E+00,1.61E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Cells EBV-transformed lymphocytes,LRRC25,ENSG00000175489.9,protein-coding,FUSION,-4.31E+00,1.62E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Prefrontal Cortex,CCDC8,ENSG00000169515.5,protein-coding,MOSTWAS,4.80E+00,1.62E-06,TWASP000131
Alzheimer's Disease,Alzheimer'S Disease,Brain,FAM180B,ENSG00000196666.4,protein-coding,FUSION,-5.65E+00,1.62E-08,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain,GPRC5B,ENSG00000167191.11,protein-coding,FUSION,4.31E+00,1.63E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Thyroid,ZDHHC3,ENSG00000163812.13,protein-coding,FUSION,-4.31E+00,1.63E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Substantia Nigra,STAG3,ENSG00000066923.17,protein-coding,S-PrediXcan,-4.31E+00,1.63E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,NDUFS2,ENSG00000158864.12,protein-coding,Summary data-based Mendelian Randomization(SMR),-5.30E-02,1.63E-07,TWASP000095
Alzheimer's Disease,Alzheimer'S Disease,Nucleus Accumbens Basal Ganglia,PPOX,ENSG00000143224.17,protein-coding,S-PrediXcan,-4.31E+00,1.64E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Anterior Cingulate Cortex,HARS2,ENSG00000112855.14,protein-coding,Summary-PrediXcan(S-PrediXcan),5.65E+00,1.64E-08,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Anterior Cingulate Cortex,HARS2,ENSG00000112855.14,protein-coding,Summary-PrediXcan(S-PrediXcan),5.65E+00,1.64E-08,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Brain Substantia Nigra,KAT8,ENSG00000103510.19,protein-coding,S-PrediXcan,-6.03E+00,1.64E-09,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Substantia Nigra,KAT8,ENSG00000103510.19,protein-coding,S-PrediXcan,-6.03E+00,1.64E-09,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Cells EBV-transformed lymphocytes,KNOP1,ENSG00000103550.13,protein-coding,FUSION,-4.31E+00,1.65E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Cerebrum Hypothalamus,NECTIN2,ENSG00000130202.9,protein-coding,S-PrediXcan,-9.52E+00,1.65E-21,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Hypothalamus,NECTIN2,ENSG00000130202.9,protein-coding,S-PrediXcan,-9.52E+00,1.65E-21,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Prefrontal Cortex,SLC8B1,ENSG00000089060.11,protein-coding,MOSTWAS,4.79E+00,1.66E-06,TWASP000131
