Reported Trait,Mapped Trait,Tissues,Gene Symbol,Ensembl ID,Gene Type,Method/Software,Effect Size,P-value,Publication
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,CNTNAP4,ENSG00000152910.18,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,PDE8A,ENSG00000073417.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,COL19A1,ENSG00000082293.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,COL5A2,ENSG00000204262.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,COLEC11,ENSG00000118004.17,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,COMMD4,ENSG00000140365.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,PGM2,ENSG00000169299.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,CROCC,ENSG00000058453.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,CSTB,ENSG00000160213.6,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,CSTF3,ENSG00000176102.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,DAAM1,ENSG00000100592.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,DAGLB,ENSG00000164535.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,DAPK2,ENSG00000035664.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,DCAF13,ENSG00000164934.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,DCDC1,ENSG00000170959.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,DCHS1,ENSG00000166341.7,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,DDRGK1,ENSG00000198171.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,DDX60L,ENSG00000181381.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,DENND3,ENSG00000105339.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,DENND4C,ENSG00000137145.20,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,DIRAS3,ENSG00000162595.5,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,DMRTA1,ENSG00000176399.3,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,DNASE1,ENSG00000213918.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,DOCK8,ENSG00000107099.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,DOK4,ENSG00000125170.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,DUSP3,ENSG00000108861.8,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,EEF1AKMT2,ENSG00000203791,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,ELOF1,ENSG00000130165.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,EMSY,ENSG00000158636.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,EP400P1,ENSG00000185684,pseudogene,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,ERCC8,ENSG00000049167.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,ERO1A,ENSG00000197930.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,F2R,ENSG00000181104.6,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,FAM53A,ENSG00000174137.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,FANCA,ENSG00000187741.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,FANCE,ENSG00000112039.3,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,FARS2,ENSG00000145982.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,FBXL15,ENSG00000107872.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,FBXL18,ENSG00000155034.18,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,FBXO28,ENSG00000143756.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,FEM1C,ENSG00000145780.7,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,FEZ2,ENSG00000171055.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,FGGY,ENSG00000172456.17,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,FHIP1A,ENSG00000164142,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,CKAP2,ENSG00000136108.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,RPLP2,ENSG00000177600.8,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,FMNL3,ENSG00000161791.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,FMO5,ENSG00000131781.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,FOLH1,ENSG00000086205.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,RTL5,ENSG00000242732,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,FURIN,ENSG00000140564.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,GATD1,ENSG00000177225,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,GBE1,ENSG00000114480.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,GCHFR,ENSG00000137880.5,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,GDE1,ENSG00000006007.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,GFPT2,ENSG00000131459.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,GKAP1,ENSG00000165113.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,GLG1,ENSG00000090863.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,SCFD1,ENSG00000092108.20,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,GNG10,ENSG00000242616.3,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,GORASP2,ENSG00000115806.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,GPR180,ENSG00000152749.7,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,GRK4,ENSG00000125388.19,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,GSDME,ENSG00000105928,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,GTF2H1,ENSG00000110768.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,GTF2H1,ENSG00000110768.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,SF1,ENSG00000168066.20,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,SF3B2,ENSG00000087365.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,SHISAL2A,ENSG00000182183,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,SIVA1,ENSG00000184990.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,SLC12A7,ENSG00000113504.20,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,HNRNPL,ENSG00000104824.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,HPR,ENSG00000261701.6,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,HR,ENSG00000168453.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,HYAL1,ENSG00000114378.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,HYAL3,ENSG00000186792.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,SLU7,ENSG00000164609.9,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,ICA1L,ENSG00000163596.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,IDH3A,ENSG00000166411.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,IFIT1,ENSG00000185745.9,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,IGHMBP2,ENSG00000132740.8,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,IGHMBP2,ENSG00000132740.8,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,IKBIP,ENSG00000166130.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,IL15RA,ENSG00000134470.20,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,ITGA4,ENSG00000115232.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,ITPA,ENSG00000125877.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,ITPA,ENSG00000125877.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,CCDC7,ENSG00000216937.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,CCNT2,ENSG00000082258.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,CCT6B,ENSG00000132141.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,KANK1,ENSG00000107104.18,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,STAU1,ENSG00000124214.19,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,KCNT1,ENSG00000107147.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,KDM1B,ENSG00000165097.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,KIAA1109,ENSG00000138688.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,KIAA1671,ENSG00000197077.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,SYNDIG1L,ENSG00000183379.8,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,ABCB4,ENSG00000005471.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,ABCC8,ENSG00000006071.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,ABLIM3,ENSG00000173210.19,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,LANCL2,ENSG00000132434.9,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,ACOX1,ENSG00000161533.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,LATS1,ENSG00000131023.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,ACSL5,ENSG00000197142.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,ACTR3B,ENSG00000133627.17,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,LINC02904,ENSG00000177335,ncRNA,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,ADAM9,ENSG00000168615.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,ADAR,ENSG00000160710.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,ADARB2,ENSG00000185736.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,ADORA1,ENSG00000163485.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,AEBP1,ENSG00000106624.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,AGTRAP,ENSG00000177674.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,AKAP1,ENSG00000121057.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,RPL8,ENSG00000161016.17,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,LSG1,ENSG00000041802.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,LSM14A,ENSG00000257103.8,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,LUZP1,ENSG00000169641.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,PDGFD,ENSG00000170962.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,MANBA,ENSG00000109323.8,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,MAP7,ENSG00000135525.18,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,MAPRE3,ENSG00000084764.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,ARHGEF3,ENSG00000163947.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,MCM5,ENSG00000100297.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,MCTP2,ENSG00000140563.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,PMPCA,ENSG00000165688.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,METTL17,ENSG00000165792.17,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,METTL3,ENSG00000165819.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,AVL9,ENSG00000105778.18,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,AZGP1,ENSG00000160862.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,MMEL1,ENSG00000142606.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,BCL2L13,ENSG00000099968.17,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,MRPL21,ENSG00000197345.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,BCL7A,ENSG00000110987.8,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,MRPL34,ENSG00000130312.6,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,BLMH,ENSG00000108578.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,MRPL45,ENSG00000278845.4,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,MSL2,ENSG00000174579.3,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,MSR1,ENSG00000038945.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,BRCA1,ENSG00000012048.20,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,MTHFSD,ENSG00000103248.18,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,MYO18A,ENSG00000196535.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,MYO19,ENSG00000278259.4,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,CA2,ENSG00000104267.9,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,CACNA1G,ENSG00000006283.17,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,CARF,ENSG00000138380.17,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,RAB29,ENSG00000117280.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,NBEAL1,ENSG00000144426.18,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,CCDC146,ENSG00000135205.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,NCOR1,ENSG00000141027.20,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,EFCAB2,ENSG00000203666.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,EIF3K,ENSG00000178982.9,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,RASGRF2,ENSG00000113319.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,CD40,ENSG00000101017.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,CD40,ENSG00000101017.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,RET,ENSG00000165731.18,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,NSL1,ENSG00000117697.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,CDC42BPB,ENSG00000198752.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,NTN4,ENSG00000074527.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,NUB1,ENSG00000013374.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,RMI1,ENSG00000178966.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,NUCKS1,ENSG00000069275.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,RNASEL,ENSG00000135828.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,NUP42,ENSG00000136243,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,OLIG1,ENSG00000184221.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,OLIG2,ENSG00000205927.4,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,CHMP4B,ENSG00000101421.3,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,SETDB1,ENSG00000143379.12,protein-coding,FUSION,-,-,TWASP000136
