gene_id	gene_name	V12D05-348_C1	V12D05-348_D1	V12D05-350_C1	V12D05-350_D1	V12D07-075_A1	V12D07-075_B1	V12D07-075_D1	V12Y31-080_A1	meanrank
ENSG00000048540	LMO3	1125	715	1212	786	301	203	957	433	716.5
ENSG00000048544	MRPS10	4402	4228	3542	5219	3273	NA	2614	2466	3677.71428571429
ENSG00000048649	RSF1	5475	NA	6856	4754	2663	NA	3142	NA	4578
ENSG00000048707	VPS13D	5678	NA	6144	NA	NA	NA	NA	NA	5911
ENSG00000048740	CELF2	3361	2178	3065	2497	1078	990	1293	435	1862.125
ENSG00000048828	FAM120A	4192	4906	4157	3190	NA	NA	4764	NA	4241.8
ENSG00000048991	R3HDM1	4491	3349	4724	3718	NA	NA	NA	NA	4070.5
ENSG00000049089	COL9A2	2676	NA	2455	1563	NA	NA	NA	NA	2231.33333333333
ENSG00000049245	VAMP3	2860	2243	4510	1623	866	NA	1867	1069	2148.28571428571
ENSG00000049246	PER3	5101	NA	NA	4777	NA	NA	NA	NA	4939
ENSG00000049449	RCN1	3575	3268	3563	4253	2488	NA	4273	NA	3570
ENSG00000049540	ELN	2842	NA	2475	NA	NA	NA	NA	NA	2658.5
ENSG00000049618	ARID1B	5661	NA	6163	5858	NA	NA	4792	3420	5178.8
ENSG00000049656	CLPTM1L	2085	2000	1691	1965	2427	NA	1690	2458	2045.14285714286
ENSG00000049759	NEDD4L	2588	1604	2765	1128	1463	NA	2795	1827	2024.28571428571
ENSG00000049769	PPP1R3F	3648	3388	4340	5425	NA	NA	3291	2876	3828
ENSG00000049860	HEXB	3148	3622	2587	2343	NA	NA	4112	NA	3162.4
ENSG00000050030	NEXMIF	1898	1926	1799	2005	2041	NA	1797	NA	1911
ENSG00000050130	JKAMP	1701	1990	2562	2164	2647	NA	1058	803	1846.42857142857
ENSG00000050165	DKK3	371	589	303	477	187	658	255	752	449
ENSG00000050393	MCUR1	5042	3954	6427	5451	NA	NA	NA	NA	5218.5
ENSG00000050426	LETMD1	5581	4874	4766	NA	NA	NA	4799	NA	5005
ENSG00000050438	SLC4A8	2733	2935	3485	2227	3499	NA	3997	3406	3183.14285714286
ENSG00000050555	LAMC3	605	NA	323	NA	NA	NA	NA	NA	464
ENSG00000050628	PTGER3	785	368	865	290	NA	632	753	368	580.142857142857
ENSG00000050748	MAPK9	1397	1362	1163	985	1057	687	1569	3474	1461.75
ENSG00000050820	BCAR1	5271	4635	5361	5630	NA	NA	4300	NA	5039.4
ENSG00000051108	HERPUD1	3580	4981	3441	3813	1157	NA	1271	NA	3040.5
ENSG00000051382	PIK3CB	NA	5322	5912	3832	NA	NA	NA	NA	5022
ENSG00000051523	CYBA	1667	808	1357	564	NA	NA	1815	3116	1554.5
ENSG00000051620	HEBP2	1885	2603	2479	3970	2111	NA	1783	691	2217.42857142857
ENSG00000052126	PLEKHA5	4515	4047	4129	3312	NA	NA	4881	NA	4176.8
ENSG00000052749	RRP12	NA	NA	NA	NA	NA	NA	3728	NA	3728
ENSG00000052795	FNIP2	NA	NA	NA	5579	NA	NA	NA	NA	5579
ENSG00000052802	MSMO1	2142	1608	2281	2117	1035	NA	3052	1769	2000.57142857143
ENSG00000052841	TTC17	NA	NA	NA	5439	NA	NA	NA	NA	5439
ENSG00000053371	AKR7A2	5049	NA	5555	4699	NA	NA	NA	NA	5101
ENSG00000053372	MRTO4	5629	4970	6229	5028	NA	NA	NA	NA	5464
ENSG00000053438	NNAT	97	108	70	145	512	221	251	136	192.5
ENSG00000053501	USE1	5397	NA	6868	NA	NA	NA	NA	NA	6132.5
ENSG00000053770	AP5M1	5429	3982	4456	4968	NA	NA	3688	3074	4266.16666666667
ENSG00000054116	TRAPPC3	4034	5479	4819	5176	3415	NA	4847	3033	4400.42857142857
ENSG00000054118	THRAP3	4851	NA	4195	NA	NA	NA	3580	3794	4105
ENSG00000054148	PHPT1	2692	3220	2566	4983	NA	NA	4385	1857	3283.83333333333
ENSG00000054179	ENTPD2	1271	NA	1946	NA	1235	NA	NA	NA	1484
ENSG00000054267	ARID4B	NA	4517	5093	5646	NA	NA	4866	NA	5030.5
ENSG00000054282	SDCCAG8	NA	4494	5783	5965	NA	NA	4199	NA	5110.25
ENSG00000054356	PTPRN	77	198	96	158	268	310	199	244	193.75
ENSG00000054523	KIF1B	3903	3385	1586	2986	2040	NA	NA	NA	2780
ENSG00000054611	TBC1D22A	NA	NA	5512	NA	NA	NA	NA	NA	5512
ENSG00000054690	PLEKHH1	1243	NA	1661	NA	NA	NA	366	NA	1090
ENSG00000054793	ATP9A	1638	1300	1440	1083	837	NA	1817	1570	1383.57142857143
ENSG00000054803	CBLN4	275	401	398	469	448	654	191	250	385.75
ENSG00000054965	FAM168A	5317	4454	6627	3891	NA	NA	4312	NA	4920.2
ENSG00000054983	GALC	NA	NA	NA	5433	NA	NA	NA	NA	5433
ENSG00000055044	NOP58	4246	2759	3416	4745	2844	NA	4145	3098	3607.57142857143
ENSG00000055070	SZRD1	NA	NA	6453	4603	NA	NA	NA	NA	5528
ENSG00000055118	KCNH2	1567	1400	1494	2161	NA	NA	2519	1470	1768.5
ENSG00000055130	CUL1	2902	3159	3129	4005	NA	NA	2059	NA	3050.8
ENSG00000055163	CYFIP2	580	1143	682	1010	557	NA	755	2053	968.571428571429
ENSG00000055208	TAB2	3824	3901	4662	5024	2639	NA	4417	NA	4077.83333333333
ENSG00000055211	GINM1	3468	4149	4512	3885	NA	NA	4680	NA	4138.8
ENSG00000055332	EIF2AK2	2746	5484	3801	4880	2519	NA	2979	2499	3558.28571428571
ENSG00000055609	KMT2C	NA	5718	4496	6130	NA	NA	4728	NA	5268
ENSG00000055813	CCDC85A	4397	1393	5574	1438	3142	NA	2597	1683	2889.14285714286
ENSG00000055917	PUM2	3105	5653	3510	4743	3552	NA	3128	NA	3948.5
ENSG00000055950	MRPL43	3501	5690	4400	5619	3440	NA	4109	2636	4199.28571428571
ENSG00000056050	HPF1	4078	4083	5385	5786	NA	NA	NA	NA	4833
ENSG00000056097	ZFR	3813	3679	3874	NA	3208	NA	3675	NA	3649.8
ENSG00000056586	RC3H2	NA	NA	6150	NA	NA	NA	4756	NA	5453
ENSG00000057019	DCBLD2	NA	NA	2466	NA	NA	NA	NA	NA	2466
ENSG00000057608	GDI2	5239	3538	5271	3931	NA	NA	3448	3589	4169.33333333333
ENSG00000057663	ATG5	NA	5654	6286	5001	NA	NA	4219	NA	5290
ENSG00000057704	TMCC3	NA	NA	6813	NA	NA	NA	NA	NA	6813
ENSG00000057757	PITHD1	960	915	938	604	1084	NA	986	1222	958.428571428571
ENSG00000057935	MTA3	4818	NA	5991	5817	NA	NA	3735	NA	5090.25
ENSG00000058091	CDK14	1558	3356	2196	2535	1457	NA	2239	3652	2427.57142857143
ENSG00000058262	SEC61A1	2036	2506	1531	2098	1919	NA	2109	2469	2095.42857142857
ENSG00000058272	PPP1R12A	4788	4785	5438	3750	NA	NA	4704	3062	4421.16666666667
ENSG00000058335	RASGRF1	NA	3237	6127	2482	3260	NA	3509	NA	3723
ENSG00000058404	CAMK2B	518	467	329	328	329	1089	445	383	486
ENSG00000058453	CROCC	1299	NA	1540	NA	NA	NA	NA	NA	1419.5
ENSG00000058668	ATP2B4	1160	1361	1471	851	727	NA	1349	392	1044.42857142857
ENSG00000059122	FLYWCH1	4271	5417	4647	4539	NA	NA	4106	NA	4596
ENSG00000059573	ALDH18A1	NA	NA	6910	NA	NA	NA	NA	NA	6910
ENSG00000059588	TARBP1	3116	3464	3665	2159	NA	NA	3427	NA	3166.2
ENSG00000059758	CDK17	1809	1826	3990	3075	1782	NA	1896	1840	2316.85714285714
ENSG00000059769	DNAJC25	5023	NA	3538	NA	NA	NA	NA	NA	4280.5
ENSG00000059804	SLC2A3	595	845	590	1207	1145	NA	1080	1452	987.714285714286
ENSG00000059915	PSD	601	814	755	888	570	NA	835	1044	786.714285714286
ENSG00000060138	YBX3	2723	NA	2981	NA	967	NA	NA	NA	2223.66666666667
ENSG00000060237	WNK1	3372	3840	3988	5863	724	NA	1483	NA	3211.66666666667
ENSG00000060339	CCAR1	NA	5471	6211	4574	NA	NA	NA	NA	5418.66666666667
ENSG00000060491	OGFR	4336	NA	4987	NA	NA	NA	NA	NA	4661.5
ENSG00000060656	PTPRU	2759	5521	3616	3692	NA	NA	2307	2175	3345
ENSG00000060688	SNRNP40	NA	5584	6810	5416	NA	NA	NA	NA	5936.66666666667
ENSG00000060709	RIMBP2	2581	2050	2180	2471	NA	NA	1559	3123	2327.33333333333
ENSG00000060718	COL11A1	NA	NA	NA	5173	NA	NA	NA	578	2875.5
ENSG00000060749	QSER1	NA	NA	6346	NA	NA	NA	NA	NA	6346
ENSG00000060762	MPC1	4270	NA	NA	4780	1722	NA	3260	NA	3508
ENSG00000060971	ACAA1	3790	NA	4221	5897	NA	NA	NA	NA	4636
ENSG00000060982	BCAT1	1339	1540	1689	1554	2003	NA	1691	1141	1565.28571428571
ENSG00000061676	NCKAP1	766	1609	818	2205	1129	1008	839	2081	1306.875
ENSG00000061794	MRPS35	4093	4402	3556	3584	NA	NA	4374	3445	3909
ENSG00000061918	GUCY1B1	431	517	420	553	630	NA	712	2167	775.714285714286
ENSG00000061936	SFSWAP	NA	5572	NA	NA	NA	NA	NA	NA	5572
ENSG00000061938	TNK2	4229	3341	2543	3163	NA	NA	3985	NA	3452.2
ENSG00000061987	MON2	5146	4386	6774	5568	NA	NA	4355	NA	5245.8
ENSG00000062194	GPBP1	3725	4522	4381	5587	NA	NA	3596	NA	4362.2
ENSG00000062485	CS	2143	2342	2569	3241	2417	NA	2029	2546	2469.57142857143
ENSG00000062582	MRPS24	2634	3035	3229	3545	2962	NA	3042	2870	3045.28571428571
ENSG00000062598	ELMO2	5407	NA	NA	5094	NA	NA	NA	3491	4664
ENSG00000062716	VMP1	4060	2903	3728	5014	2515	NA	NA	2833	3508.83333333333
ENSG00000062725	APPBP2	NA	NA	5406	4401	3542	NA	NA	NA	4449.66666666667
ENSG00000063015	SEZ6	NA	2317	NA	1134	NA	NA	NA	NA	1725.5
ENSG00000063046	EIF4B	3927	3178	3458	4003	2217	NA	4226	1822	3261.57142857143
ENSG00000063177	RPL18	1314	818	1642	1452	1532	NA	1848	1089	1385
ENSG00000063180	CA11	2546	4018	2759	2046	1659	NA	2838	1257	2446.14285714286
ENSG00000063241	ISOC2	4667	3733	4824	5831	NA	NA	NA	3312	4473.4
ENSG00000063244	U2AF2	NA	NA	5525	NA	NA	NA	NA	NA	5525
ENSG00000063245	EPN1	3803	4715	2265	5086	3506	NA	2679	3781	3690.71428571429
ENSG00000063322	MED29	5140	4570	3075	3969	3234	NA	4231	3702	3988.71428571429
ENSG00000063660	GPC1	2474	3009	2133	2412	NA	NA	3229	3622	2813.16666666667
ENSG00000063854	HAGH	1655	1616	2090	1527	1570	NA	1032	890	1482.85714285714
ENSG00000063978	RNF4	NA	NA	6858	NA	2257	NA	NA	NA	4557.5
ENSG00000064042	LIMCH1	5324	3781	NA	3171	1751	NA	1712	1605	2890.66666666667
ENSG00000064115	TM7SF3	5701	4156	5537	2932	NA	NA	3949	2622	4149.5
ENSG00000064199	SPA17	1320	4242	1362	4480	NA	NA	NA	NA	2851
ENSG00000064300	NGFR	255	34	166	15	NA	NA	NA	NA	117.5
ENSG00000064393	HIPK2	2984	2003	4117	1782	449	NA	527	840	1814.57142857143
ENSG00000064419	TNPO3	NA	NA	NA	NA	NA	NA	NA	2400	2400
ENSG00000064490	RFXANK	5406	NA	6386	NA	NA	NA	NA	NA	5896
ENSG00000064601	CTSA	3262	5016	3271	3690	NA	NA	2619	3641	3583.16666666667
ENSG00000064607	SUGP2	3397	4045	1781	2271	3604	NA	2324	NA	2903.66666666667
ENSG00000064651	SLC12A2	1799	3192	3235	3519	290	NA	477	1746	2036.85714285714
ENSG00000064726	BTBD1	4087	5049	4869	5924	NA	NA	4338	NA	4853.4
ENSG00000064787	BCAS1	246	734	395	714	86	248	70	390	360.375
ENSG00000064886	CHI3L2	NA	NA	NA	NA	162	NA	NA	NA	162
ENSG00000064989	CALCRL	293	189	155	111	NA	NA	NA	NA	187
ENSG00000065000	AP3D1	1965	1895	2446	1854	2050	NA	1886	3570	2238
ENSG00000065054	SLC9A3R2	3819	NA	4685	4859	NA	NA	NA	NA	4454.33333333333
ENSG00000065150	IPO5	5180	4924	5457	4488	NA	NA	4498	3431	4663
ENSG00000065154	OAT	2027	1631	1561	2650	2168	NA	1771	1487	1899.28571428571
ENSG00000065427	KARS	3621	4882	4238	5132	3085	NA	3071	NA	4004.83333333333
ENSG00000065518	NDUFB4	1081	1016	1146	2024	1861	446	820	319	1089.125
ENSG00000065526	SPEN	NA	NA	6306	NA	NA	NA	NA	NA	6306
ENSG00000065534	MYLK	501	NA	811	868	148	NA	449	NA	555.4
ENSG00000065548	ZC3H15	3183	2125	2980	2175	2349	NA	2846	3671	2761.28571428571
ENSG00000065559	MAP2K4	778	1026	846	969	1158	1030	1259	1710	1097
ENSG00000065609	SNAP91	475	625	503	563	676	NA	539	2159	791.428571428571
ENSG00000065613	SLK	NA	NA	NA	6088	3539	NA	NA	NA	4813.5
ENSG00000065665	SEC61A2	2358	1509	2657	1433	NA	NA	1035	1637	1771.5
ENSG00000065717	TLE2	NA	NA	NA	2684	NA	NA	NA	NA	2684
ENSG00000065802	ASB1	NA	3467	5390	NA	NA	NA	NA	2282	3713
ENSG00000065809	FAM107B	1238	2684	2616	1985	239	NA	665	990	1488.14285714286
ENSG00000065833	ME1	2087	4195	2027	3564	2485	NA	1619	1292	2467
ENSG00000065883	CDK13	4636	NA	6918	5732	NA	NA	NA	3439	5181.25
ENSG00000065911	MTHFD2	NA	NA	NA	NA	1618	NA	4919	NA	3268.5
ENSG00000065923	SLC9A7	1448	1852	1734	1318	1494	NA	1348	2367	1651.57142857143
ENSG00000065978	YBX1	1997	600	3208	1003	996	NA	1304	NA	1518
ENSG00000065989	PDE4A	NA	3372	NA	3240	NA	NA	NA	NA	3306
ENSG00000066027	PPP2R5A	NA	NA	6393	NA	NA	NA	NA	NA	6393
ENSG00000066032	CTNNA2	1745	3278	1820	2997	1868	NA	3539	NA	2541.16666666667
ENSG00000066044	ELAVL1	4675	NA	4820	NA	NA	NA	4176	NA	4557
ENSG00000066084	DIP2B	4959	NA	NA	NA	3113	NA	3894	3576	3885.5
ENSG00000066248	NGEF	NA	2630	3095	2025	NA	NA	NA	NA	2583.33333333333
ENSG00000066322	ELOVL1	930	NA	1521	NA	126	NA	322	NA	724.75
ENSG00000066382	MPPED2	2368	2721	1297	2337	NA	167	1572	1174	1662.28571428571
ENSG00000066422	ZBTB11	4917	4269	5255	3211	2912	NA	3729	NA	4048.83333333333
ENSG00000066468	FGFR2	965	1336	1831	705	413	NA	550	NA	966.666666666667
ENSG00000066557	LRRC40	NA	5071	6737	4827	NA	NA	NA	NA	5545
ENSG00000066583	ISOC1	3591	2012	2408	1655	2742	NA	2880	2289	2511
ENSG00000066651	TRMT11	NA	NA	5989	NA	NA	NA	NA	NA	5989
ENSG00000066654	THUMPD1	4914	5087	6132	3472	NA	NA	4599	NA	4840.8
ENSG00000066739	ATG2B	4720	4022	5513	5936	NA	NA	4026	NA	4843.4
ENSG00000066777	ARFGEF1	NA	5538	NA	5844	NA	NA	NA	NA	5691
ENSG00000066926	FECH	NA	5263	NA	NA	NA	NA	NA	NA	5263
ENSG00000066933	MYO9A	NA	5575	6527	6029	3501	NA	4594	3727	4992.16666666667
ENSG00000067048	DDX3Y	NA	NA	NA	NA	NA	NA	3220	2145	2682.5
ENSG00000067057	PFKP	600	405	600	380	612	680	571	853	587.625
ENSG00000067064	IDI1	2305	1559	2289	1712	908	NA	1852	3188	1973.28571428571
ENSG00000067082	KLF6	3454	NA	3187	NA	2878	NA	3064	NA	3145.75
ENSG00000067113	PLPP1	4016	2923	3744	1762	NA	NA	4412	NA	3371.4
ENSG00000067167	TRAM1	2983	944	2238	1067	NA	NA	4294	2034	2260
ENSG00000067182	TNFRSF1A	NA	NA	3984	NA	1317	NA	NA	NA	2650.5
ENSG00000067191	CACNB1	2557	4680	2675	4871	NA	NA	2955	3615	3558.83333333333
ENSG00000067208	EVI5	NA	5088	6768	NA	NA	NA	NA	NA	5928
ENSG00000067221	STOML1	1894	2686	2257	2632	2210	NA	1611	1687	2139.57142857143
ENSG00000067225	PKM	353	1315	293	964	390	523	345	1622	725.625
ENSG00000067334	DNTTIP2	NA	5400	NA	NA	NA	NA	NA	NA	5400
ENSG00000067369	TP53BP1	1417	1700	1230	2336	2358	NA	1079	1588	1672.57142857143
ENSG00000067445	TRO	1351	1077	1605	1205	1395	736	1137	1575	1260.125
ENSG00000067560	RHOA	2462	1314	4541	2066	1818	NA	2892	NA	2515.5
ENSG00000067606	PRKCZ	1644	1381	1264	1190	2152	NA	1380	3258	1752.71428571429
ENSG00000067704	IARS2	4145	NA	4816	NA	NA	NA	4796	NA	4585.66666666667
ENSG00000067715	SYT1	80	91	76	96	95	74	68	286	108.25
ENSG00000067829	IDH3G	3987	5093	4737	5043	3450	NA	4413	NA	4453.83333333333
ENSG00000067836	ROGDI	5012	3412	4427	2477	2790	NA	3682	3699	3642.71428571429
ENSG00000067840	PDZD4	3561	3131	4325	3115	2931	NA	NA	2355	3236.33333333333
ENSG00000067842	ATP2B3	NA	3918	NA	2763	NA	NA	3048	NA	3243
ENSG00000067900	ROCK1	NA	NA	6874	4843	2379	NA	4061	3274	4286.2
ENSG00000067992	PDK3	4688	5091	2892	3328	2125	NA	3652	NA	3629.33333333333
ENSG00000068001	HYAL2	NA	NA	4172	NA	NA	NA	NA	NA	4172
ENSG00000068024	HDAC4	NA	NA	4059	4454	NA	NA	3702	2947	3790.5
ENSG00000068078	FGFR3	1437	1804	850	1262	1075	496	1168	1662	1219.25
ENSG00000068120	COASY	5404	NA	6632	NA	NA	NA	NA	NA	6018
ENSG00000068305	MEF2A	NA	4056	5580	5158	2965	NA	NA	3052	4162.2
ENSG00000068308	OTUD5	4155	5468	3481	5667	NA	NA	4008	NA	4555.8
ENSG00000068323	TFE3	4967	5742	4728	NA	3104	NA	4863	2541	4324.16666666667
ENSG00000068366	ACSL4	1336	1624	2430	1807	1500	NA	1286	1220	1600.42857142857
ENSG00000068383	INPP5A	NA	NA	4642	5747	NA	NA	NA	NA	5194.5
ENSG00000068394	GPKOW	5592	NA	5027	NA	NA	NA	NA	NA	5309.5
ENSG00000068400	GRIPAP1	2791	3021	2414	3059	3321	NA	4424	NA	3171.66666666667
ENSG00000068438	FTSJ1	NA	NA	5529	NA	NA	NA	NA	NA	5529
ENSG00000068615	REEP1	358	716	335	658	804	435	438	856	575
ENSG00000068697	LAPTM4A	1208	833	1050	1195	1208	823	998	1208	1065.375
ENSG00000068745	IP6K2	1531	2380	1625	2519	1356	NA	2141	1947	1928.42857142857
ENSG00000068796	KIF2A	NA	4880	NA	NA	NA	NA	NA	3521	4200.5
ENSG00000068885	IFT80	NA	NA	5299	5609	NA	NA	NA	NA	5454
ENSG00000068903	SIRT2	885	NA	2307	3088	330	NA	1037	NA	1529.4
ENSG00000068912	ERLEC1	1746	1936	1199	1714	2932	802	1780	767	1609.5
ENSG00000068971	PPP2R5B	2867	3101	2599	2984	2735	NA	4489	NA	3129.16666666667
ENSG00000069020	MAST4	5185	5680	4795	3765	NA	NA	4627	NA	4810.4
ENSG00000069248	NUP133	NA	4866	5779	5771	NA	NA	NA	NA	5472
ENSG00000069275	NUCKS1	2804	5165	4610	5498	1107	NA	1936	NA	3520
ENSG00000069329	VPS35	1288	1172	834	1197	1373	NA	1321	1125	1187.14285714286
ENSG00000069345	DNAJA2	1736	2620	2718	3055	3370	1009	2128	2581	2402.125
ENSG00000069424	KCNAB2	1598	2197	1807	2460	1370	NA	1957	1684	1867.57142857143
ENSG00000069482	GAL	51	10	59	19	56	20	22	5	30.25
ENSG00000069509	FUNDC1	2884	2953	3668	3621	NA	NA	3756	2174	3176
ENSG00000069535	MAOB	2443	1524	1760	1334	897	NA	1435	2973	1766.57142857143
ENSG00000069702	TGFBR3	3282	NA	2050	2980	NA	NA	NA	NA	2770.66666666667
ENSG00000069849	ATP1B3	1906	2816	1880	1707	2011	NA	1313	3142	2110.71428571429
ENSG00000069956	MAPK6	3331	1868	3767	3152	2853	NA	4666	NA	3272.83333333333
ENSG00000069966	GNB5	905	1175	1155	1572	1381	NA	1053	3036	1468.14285714286
ENSG00000069974	RAB27A	NA	NA	827	435	NA	NA	NA	NA	631
ENSG00000070010	UFD1	NA	NA	4900	4686	2960	NA	4175	NA	4180.25
ENSG00000070018	LRP6	NA	NA	5521	NA	NA	NA	NA	NA	5521
ENSG00000070061	ELP1	2164	2204	2715	1869	1949	NA	4443	2124	2495.42857142857
ENSG00000070081	NUCB2	4279	3900	3023	2939	3111	NA	1618	NA	3145
ENSG00000070087	PFN2	1250	1100	1331	1159	655	422	1440	2398	1219.375
ENSG00000070214	SLC44A1	842	779	1947	475	273	NA	197	621	733.428571428571
ENSG00000070366	SMG6	NA	NA	5730	NA	NA	NA	NA	NA	5730
ENSG00000070367	EXOC5	NA	3285	4862	4256	NA	NA	4610	3668	4136.2
ENSG00000070413	DGCR2	2579	2557	1778	1675	1200	965	1250	1095	1637.375
ENSG00000070423	RNF126	4977	5197	4911	5034	NA	NA	NA	3287	4681.2
ENSG00000070444	MNT	NA	NA	NA	5581	NA	NA	NA	NA	5581
ENSG00000070501	POLB	NA	4542	NA	NA	NA	NA	NA	NA	4542
ENSG00000070610	GBA2	3146	4508	2910	2658	NA	NA	2831	NA	3210.6
ENSG00000070718	AP3M2	1632	2540	1421	1660	1844	NA	2063	2133	1899
ENSG00000070729	CNGB1	NA	NA	NA	1960	NA	NA	1824	NA	1892
ENSG00000070756	PABPC1	465	157	734	321	450	NA	228	NA	392.5
ENSG00000070761	CFAP20	2658	2347	2216	1925	1401	NA	2311	2323	2168.71428571429
ENSG00000070770	CSNK2A2	NA	NA	6573	5862	NA	NA	4464	NA	5633
ENSG00000070785	EIF2B3	NA	NA	5883	NA	NA	NA	NA	NA	5883
ENSG00000070808	CAMK2A	563	959	767	848	353	NA	395	203	584
ENSG00000070831	CDC42	2386	1586	2085	1466	2416	NA	4059	2022	2288.57142857143
ENSG00000070961	ATP2B1	1241	1566	1216	1800	1008	635	956	1042	1183
ENSG00000071054	MAP4K4	2240	3484	2999	2783	939	487	423	2079	1929.25
ENSG00000071073	MGAT4A	NA	5226	6839	4808	NA	NA	NA	NA	5624.33333333333
ENSG00000071082	RPL31	1008	753	1743	976	880	NA	1823	940	1160.42857142857
ENSG00000071127	WDR1	4069	3093	4453	2848	3344	NA	3708	1914	3347
ENSG00000071189	SNX13	5643	5701	5519	NA	NA	NA	NA	NA	5621
ENSG00000071242	RPS6KA2	5505	3079	4543	3034	1478	NA	3190	NA	3471.5
ENSG00000071462	BUD23	2641	2374	3805	3991	3174	NA	2874	1779	2948.28571428571
ENSG00000071537	SEL1L	4749	3249	6796	3548	NA	NA	4570	3376	4381.33333333333
ENSG00000071553	ATP6AP1	1011	1255	1183	1092	1493	NA	1093	1902	1289.85714285714
ENSG00000071575	TRIB2	NA	NA	2097	2809	NA	NA	NA	NA	2453
ENSG00000071655	MBD3	4896	NA	6762	NA	NA	NA	NA	NA	5829
ENSG00000071794	HLTF	5318	2760	4687	4966	NA	NA	4506	1890	4021.16666666667
ENSG00000071859	FAM50A	4431	NA	6903	5763	NA	NA	4491	NA	5397
ENSG00000071889	FAM3A	5610	5371	5632	NA	NA	NA	4159	NA	5193
ENSG00000071894	CPSF1	5587	4747	4912	NA	NA	NA	NA	NA	5082
ENSG00000071967	CYBRD1	1775	366	2299	218	NA	NA	NA	NA	1164.5
ENSG00000071994	PDCD2	5310	NA	5359	3934	NA	NA	NA	NA	4867.66666666667
ENSG00000072041	SLC6A15	744	1116	981	1060	2591	NA	901	2210	1371.85714285714
ENSG00000072042	RDH11	5277	4895	6430	4551	2364	NA	4720	NA	4706.16666666667
ENSG00000072062	PRKACA	1286	1436	1610	1524	1386	NA	1015	1666	1417.57142857143
ENSG00000072071	ADGRL1	2526	2393	2038	1786	2012	NA	1955	1995	2100.71428571429
ENSG00000072110	ACTN1	1629	1485	2270	1280	1415	NA	2027	1299	1629.28571428571
ENSG00000072134	EPN2	4296	NA	6437	NA	NA	NA	NA	NA	5366.5
ENSG00000072135	PTPN18	NA	3721	6388	NA	NA	NA	NA	NA	5054.5
ENSG00000072195	SPEG	NA	NA	NA	3738	NA	NA	NA	NA	3738
ENSG00000072210	ALDH3A2	2288	3702	4027	1773	NA	NA	4362	3579	3288.5
ENSG00000072274	TFRC	NA	4583	6822	4585	3280	NA	3386	NA	4531.2
ENSG00000072310	SREBF1	4320	3007	3072	3949	3590	NA	4214	3477	3661.28571428571
ENSG00000072364	AFF4	3847	4549	4077	3393	3218	NA	2653	NA	3622.83333333333
ENSG00000072401	UBE2D1	NA	4394	NA	NA	NA	NA	NA	NA	4394
ENSG00000072415	MPP5	3540	3730	3991	2711	3125	NA	NA	NA	3419.4
ENSG00000072506	HSD17B10	3627	2486	4595	6020	NA	NA	3884	1357	3661.5
ENSG00000072778	ACADVL	1911	1850	1663	2951	NA	NA	3586	3252	2535.5
ENSG00000072803	FBXW11	4190	4015	3535	3698	2584	NA	NA	2875	3482.83333333333
ENSG00000072818	ACAP1	2977	4215	3051	6018	3172	NA	4427	3535	3913.57142857143
ENSG00000072832	CRMP1	805	1007	625	813	623	695	504	717	723.625
ENSG00000072849	DERL2	NA	NA	5577	NA	NA	NA	NA	NA	5577
ENSG00000072952	MRVI1	5449	NA	4493	NA	720	NA	4676	2652	3598
ENSG00000072954	TMEM38A	NA	4700	5579	5241	NA	NA	4589	2858	4593.4
ENSG00000072958	AP1M1	3792	4396	3236	3051	NA	NA	4136	NA	3722.2
ENSG00000073008	PVR	NA	NA	NA	4778	NA	NA	NA	NA	4778
ENSG00000073060	SCARB1	NA	4422	5988	5436	NA	NA	NA	NA	5282
ENSG00000073150	PANX2	NA	4510	3580	4084	NA	NA	NA	3167	3835.25
ENSG00000073464	CLCN4	3841	4230	5317	3049	NA	NA	NA	2653	3818
ENSG00000073578	SDHA	4492	5096	3411	4798	3560	NA	NA	NA	4271.4
ENSG00000073584	SMARCE1	5311	4463	5806	5149	NA	NA	NA	3354	4816.6
ENSG00000073712	FERMT2	5405	NA	6593	NA	NA	NA	NA	NA	5999
ENSG00000073803	MAP3K13	NA	5523	4789	3978	NA	NA	NA	NA	4763.33333333333
ENSG00000073849	ST6GAL1	4275	NA	NA	NA	NA	NA	NA	NA	4275
ENSG00000073910	FRY	1884	3660	3019	3647	2766	NA	2470	NA	2907.66666666667
ENSG00000073921	PICALM	NA	3886	NA	NA	3587	NA	4196	NA	3889.66666666667
ENSG00000073969	NSF	90	148	109	138	117	250	183	220	156.875
ENSG00000074054	CLASP1	2591	3551	2531	3999	1836	NA	1556	3118	2740.28571428571
ENSG00000074071	MRPS34	5061	3697	5744	5545	NA	NA	3417	NA	4692.8
ENSG00000074181	NOTCH3	3253	3210	3576	4269	NA	NA	NA	NA	3577
ENSG00000074201	CLNS1A	3465	3746	3370	3313	NA	NA	4162	3767	3637.16666666667
ENSG00000074211	PPP2R2C	2025	1503	1340	1930	1030	NA	1146	3331	1757.85714285714
ENSG00000074317	SNCB	291	432	189	322	463	421	919	226	407.875
ENSG00000074319	TSG101	3684	4214	3709	4553	NA	NA	2245	1836	3373.5
ENSG00000074416	MGLL	5386	NA	6309	4288	NA	NA	NA	NA	5327.66666666667
ENSG00000074527	NTN4	NA	546	NA	779	NA	NA	NA	NA	662.5
ENSG00000074582	BCS1L	NA	5305	NA	5329	NA	NA	NA	NA	5317
