gene_id	gene_name	V12D05-348_C1	V12D05-348_D1	V12D05-350_C1	V12D05-350_D1	V12D07-075_A1	V12D07-075_B1	V12D07-075_D1	V12Y31-080_A1	meanrank
ENSG00000048544	MRPS10	4616	5074	3113	4893	2613	NA	2843	2046	3599.71428571429
ENSG00000048649	RSF1	5742	5287	6148	5453	3070	2510	2952	NA	4451.71428571429
ENSG00000048707	VPS13D	5548	NA	5764	NA	NA	NA	NA	NA	5656
ENSG00000048740	CELF2	3318	2470	2751	2373	1190	910	1372	366	1843.75
ENSG00000048828	FAM120A	4507	5052	3823	3528	NA	NA	NA	NA	4227.5
ENSG00000048991	R3HDM1	5056	3714	5281	4339	NA	NA	NA	NA	4597.5
ENSG00000049089	COL9A2	2745	NA	2462	1509	NA	NA	NA	NA	2238.66666666667
ENSG00000049245	VAMP3	3051	2388	4292	1534	978	NA	1611	1056	2130
ENSG00000049246	PER3	4630	NA	6911	4745	NA	NA	4595	NA	5220.25
ENSG00000049449	RCN1	3136	3053	3488	3562	2237	1953	4076	NA	3072.14285714286
ENSG00000049540	ELN	3157	NA	2349	NA	NA	NA	NA	NA	2753
ENSG00000049618	ARID1B	5374	5256	6481	5983	NA	NA	NA	3534	5325.6
ENSG00000049656	CLPTM1L	2014	2034	1838	1918	1957	2458	1687	1951	1982.125
ENSG00000049759	NEDD4L	2736	1617	3010	1063	1536	1353	2563	1346	1903
ENSG00000049769	PPP1R3F	3467	3054	4334	NA	NA	NA	3388	2380	3324.6
ENSG00000049860	HEXB	3217	3646	2586	2635	NA	NA	3881	NA	3193
ENSG00000050030	NEXMIF	2027	2023	1831	1955	2015	2573	1530	3786	2217.5
ENSG00000050130	JKAMP	1669	1871	2390	1984	3076	2665	1124	873	1956.5
ENSG00000050165	DKK3	364	567	293	527	193	224	270	768	400.75
ENSG00000050393	MCUR1	4921	4046	6707	5777	NA	NA	NA	NA	5362.75
ENSG00000050426	LETMD1	5719	5518	4576	NA	NA	NA	NA	3713	4881.5
ENSG00000050438	SLC4A8	2709	3094	2986	2074	NA	3044	4818	2719	3063.42857142857
ENSG00000050555	LAMC3	634	NA	319	NA	NA	NA	NA	NA	476.5
ENSG00000050628	PTGER3	779	379	852	300	NA	722	707	353	584.571428571429
ENSG00000050748	MAPK9	1217	1236	1267	1075	1146	2106	1623	3251	1615.125
ENSG00000050820	BCAR1	4893	5012	5633	5987	NA	NA	3766	3441	4788.66666666667
ENSG00000051108	HERPUD1	3262	4672	3605	4158	1096	NA	1162	NA	2992.5
ENSG00000051382	PIK3CB	NA	5470	5820	4051	NA	NA	NA	NA	5113.66666666667
ENSG00000051523	CYBA	1584	827	1310	566	NA	NA	1590	2918	1465.83333333333
ENSG00000051620	HEBP2	1894	2685	2537	3391	2353	1390	1625	778	2081.625
ENSG00000052126	PLEKHA5	4273	3759	4190	2880	NA	2750	4920	NA	3795.33333333333
ENSG00000052749	RRP12	NA	NA	NA	NA	NA	NA	3864	NA	3864
ENSG00000052795	FNIP2	NA	NA	NA	5157	NA	NA	NA	NA	5157
ENSG00000052802	MSMO1	2224	1618	2189	2384	994	2086	2332	1677	1938
ENSG00000052841	TTC17	NA	NA	NA	5720	NA	NA	NA	NA	5720
ENSG00000053371	AKR7A2	5365	NA	6151	5016	NA	NA	NA	NA	5510.66666666667
ENSG00000053372	MRTO4	5215	5368	6411	5098	NA	NA	NA	3480	5114.4
ENSG00000053438	NNAT	96	110	70	143	508	90	250	136	175.375
ENSG00000053501	USE1	4943	NA	6331	NA	NA	NA	NA	NA	5637
ENSG00000053770	AP5M1	5042	4334	5074	4541	NA	2429	3689	3475	4083.42857142857
ENSG00000054116	TRAPPC3	4716	4929	4720	4655	3482	NA	4829	3549	4411.42857142857
ENSG00000054118	THRAP3	5682	NA	4626	NA	NA	NA	3560	NA	4622.66666666667
ENSG00000054148	PHPT1	2548	3325	2703	4502	3557	NA	4826	1950	3344.42857142857
ENSG00000054179	ENTPD2	1371	NA	1835	NA	1197	NA	NA	NA	1467.66666666667
ENSG00000054267	ARID4B	5683	5002	4928	5263	NA	NA	4878	NA	5150.8
ENSG00000054282	SDCCAG8	NA	3837	5200	NA	NA	2868	4581	NA	4121.5
ENSG00000054356	PTPRN	77	197	96	157	287	352	201	253	202.5
ENSG00000054523	KIF1B	3996	3487	1586	3274	1834	2142	4039	NA	2908.28571428571
ENSG00000054611	TBC1D22A	NA	NA	5840	NA	NA	NA	NA	NA	5840
ENSG00000054690	PLEKHH1	1287	NA	1578	NA	NA	NA	372	NA	1079
ENSG00000054793	ATP9A	1854	1363	1397	1132	770	1302	1584	1508	1363.75
ENSG00000054803	CBLN4	281	406	386	476	427	1634	191	249	506.25
ENSG00000054965	FAM168A	5434	4531	6678	3888	NA	NA	4285	NA	4963.2
ENSG00000054983	GALC	NA	NA	NA	5905	NA	NA	NA	NA	5905
ENSG00000055044	NOP58	4492	2752	3004	4872	2807	NA	4176	NA	3683.83333333333
ENSG00000055070	SZRD1	NA	NA	6866	5908	NA	NA	NA	NA	6387
ENSG00000055118	KCNH2	1551	1340	1619	2302	NA	NA	2008	1499	1719.83333333333
ENSG00000055130	CUL1	3095	4123	3009	3324	NA	3870	2368	NA	3298.16666666667
ENSG00000055163	CYFIP2	575	1078	666	1089	568	1770	770	2257	1096.625
ENSG00000055208	TAB2	3672	3069	4844	5355	3049	3144	3890	NA	3860.42857142857
ENSG00000055211	GINM1	2962	4409	4913	3948	NA	3875	3868	NA	3995.83333333333
ENSG00000055332	EIF2AK2	3158	5362	4080	6005	2533	2483	2642	2828	3636.375
ENSG00000055609	KMT2C	5450	NA	4580	NA	NA	3025	4379	NA	4358.5
ENSG00000055813	CCDC85A	3859	1337	5290	1260	3022	1625	2506	1825	2590.5
ENSG00000055917	PUM2	3256	5336	3623	4579	NA	NA	3082	NA	3975.2
ENSG00000055950	MRPL43	3792	5531	4722	5732	NA	2767	4058	2486	4155.42857142857
ENSG00000056050	HPF1	4646	4589	4975	5993	NA	3813	NA	NA	4803.2
ENSG00000056097	ZFR	4234	3413	3932	NA	2898	NA	3522	NA	3599.8
ENSG00000056586	RC3H2	NA	NA	5876	NA	NA	NA	NA	NA	5876
ENSG00000057019	DCBLD2	NA	NA	2152	NA	NA	NA	NA	NA	2152
ENSG00000057608	GDI2	4945	3875	5083	4192	3380	NA	3412	2606	3927.57142857143
ENSG00000057663	ATG5	NA	5387	6776	4955	NA	NA	3920	NA	5259.5
ENSG00000057757	PITHD1	963	889	970	622	1137	1069	1053	1177	985
ENSG00000057935	MTA3	5352	5716	6240	5883	NA	NA	3542	NA	5346.6
ENSG00000058091	CDK14	1708	4054	2063	2263	1458	2721	2073	3109	2431.125
ENSG00000058262	SEC61A1	2118	2354	1682	2178	1960	3586	1788	1862	2191
ENSG00000058272	PPP1R12A	5195	4668	4898	4373	NA	NA	4341	2755	4371.66666666667
ENSG00000058335	RASGRF1	5739	3343	6028	2113	3010	3209	3633	3624	3837.375
ENSG00000058404	CAMK2B	480	493	322	337	325	295	450	403	388.125
ENSG00000058453	CROCC	1286	NA	1649	NA	NA	NA	NA	NA	1467.5
ENSG00000058668	ATP2B4	1068	1400	1483	902	784	821	1269	435	1020.25
ENSG00000058866	DGKG	NA	NA	NA	NA	NA	939	NA	NA	939
ENSG00000059122	FLYWCH1	4725	NA	4730	5920	NA	2628	3490	NA	4298.6
ENSG00000059573	ALDH18A1	NA	NA	6334	NA	NA	NA	NA	NA	6334
ENSG00000059588	TARBP1	2860	3071	3702	2106	NA	2215	3043	NA	2832.83333333333
ENSG00000059758	CDK17	2016	2016	3936	3194	1640	257	1752	1527	2042.25
ENSG00000059769	DNAJC25	5052	NA	3908	NA	NA	NA	NA	NA	4480
ENSG00000059804	SLC2A3	578	789	578	1251	1166	2412	1118	1491	1172.875
ENSG00000059915	PSD	552	725	697	878	564	764	787	1046	751.625
ENSG00000060138	YBX3	2802	NA	3270	NA	854	NA	NA	NA	2308.66666666667
ENSG00000060237	WNK1	3793	4371	4324	5931	735	3271	1502	NA	3418.14285714286
ENSG00000060339	CCAR1	5716	5422	6275	5939	2842	3843	NA	NA	5006.16666666667
ENSG00000060491	OGFR	4655	NA	4705	NA	NA	NA	NA	NA	4680
ENSG00000060656	PTPRU	2927	5579	3345	3721	NA	1404	2134	2013	3017.57142857143
ENSG00000060688	SNRNP40	5268	4336	6917	5375	NA	NA	NA	NA	5474
ENSG00000060709	RIMBP2	2246	2088	2367	2451	NA	NA	1553	3152	2309.5
ENSG00000060718	COL11A1	NA	NA	NA	5122	NA	NA	NA	543	2832.5
ENSG00000060749	QSER1	NA	NA	6396	NA	NA	NA	NA	NA	6396
ENSG00000060762	MPC1	3711	NA	NA	5288	1541	NA	2674	NA	3303.5
ENSG00000060971	ACAA1	3751	NA	4739	5847	NA	NA	4714	NA	4762.75
ENSG00000060982	BCAT1	1237	1586	1481	1475	2209	791	1697	1166	1455.25
ENSG00000061676	NCKAP1	766	1686	808	2253	1247	2797	915	2132	1575.5
ENSG00000061794	MRPS35	4102	4179	3760	3364	3578	3210	3992	3688	3734.125
ENSG00000061918	GUCY1B1	450	508	424	545	624	1342	729	1891	814.125
ENSG00000061938	TNK2	4733	3384	2499	3222	NA	2278	4317	3812	3463.57142857143
ENSG00000061987	MON2	5197	5059	6761	4769	NA	2912	4632	NA	4888.33333333333
ENSG00000062194	GPBP1	4263	4438	4645	5759	NA	2892	3721	NA	4286.33333333333
ENSG00000062485	CS	2007	2745	2197	3535	2683	2487	1867	2940	2557.625
ENSG00000062582	MRPS24	2577	3063	2800	2777	3053	3046	3330	2299	2868.125
ENSG00000062598	ELMO2	4743	NA	6715	5521	NA	NA	NA	NA	5659.66666666667
ENSG00000062716	VMP1	4157	3430	3634	4756	3176	3375	NA	2811	3619.85714285714
ENSG00000062725	APPBP2	NA	NA	5155	3788	NA	NA	NA	NA	4471.5
ENSG00000063015	SEZ6	NA	2094	NA	1343	NA	244	NA	NA	1227
ENSG00000063046	EIF4B	3769	2771	3648	3767	2135	2291	4526	2147	3131.75
ENSG00000063177	RPL18	1290	885	1775	1367	1687	946	2076	1170	1399.5
ENSG00000063180	CA11	2718	4156	2913	1708	1416	843	2465	1116	2166.875
ENSG00000063241	ISOC2	4682	3777	5559	5722	NA	NA	NA	NA	4935
ENSG00000063244	U2AF2	NA	NA	5050	NA	NA	NA	NA	NA	5050
ENSG00000063245	EPN1	3860	5446	2156	5256	3543	3855	2793	3327	3779.5
ENSG00000063322	MED29	5188	4439	3201	3474	2984	3250	4269	3002	3725.875
ENSG00000063660	GPC1	2660	3371	2340	2441	NA	3880	3217	3343	3036
ENSG00000063854	HAGH	1701	1720	2401	1394	1649	3213	988	967	1754.125
ENSG00000063978	RNF4	NA	NA	6658	6039	2319	NA	NA	NA	5005.33333333333
ENSG00000064042	LIMCH1	5322	3197	6375	3073	1620	2091	1712	1708	3137.25
ENSG00000064115	TM7SF3	5627	3474	5342	3066	NA	2079	3378	2750	3673.71428571429
ENSG00000064199	SPA17	1527	4146	1200	4075	NA	NA	NA	NA	2737
ENSG00000064300	NGFR	260	34	158	15	NA	63	NA	NA	106
ENSG00000064393	HIPK2	2640	1944	4003	1928	490	1233	552	1041	1728.875
ENSG00000064419	TNPO3	NA	NA	NA	NA	NA	NA	NA	2361	2361
ENSG00000064490	RFXANK	5121	NA	6373	NA	NA	NA	NA	NA	5747
ENSG00000064601	CTSA	3673	4403	3380	3744	NA	3145	2776	3511	3518.85714285714
ENSG00000064607	SUGP2	3242	3360	1981	2300	3491	3048	2509	3790	2965.125
ENSG00000064651	SLC12A2	1681	2883	3340	3108	294	3389	489	2638	2227.75
ENSG00000064726	BTBD1	3617	4984	4766	4552	NA	NA	4450	NA	4473.8
ENSG00000064787	BCAS1	250	759	416	693	83	558	67	394	402.5
ENSG00000064886	CHI3L2	NA	NA	NA	NA	164	NA	NA	NA	164
ENSG00000064989	CALCRL	315	192	157	113	NA	NA	NA	NA	194.25
ENSG00000065000	AP3D1	2063	1782	2762	1887	2109	2321	2093	2777	2224.25
ENSG00000065054	SLC9A3R2	4219	NA	4145	5421	NA	NA	NA	NA	4595
ENSG00000065135	GNAI3	5676	NA	NA	NA	NA	NA	NA	NA	5676
ENSG00000065150	IPO5	4591	4815	5384	4514	NA	3697	4222	3110	4333.28571428571
ENSG00000065154	OAT	1970	1434	1883	3018	2041	1994	1814	1306	1932.5
ENSG00000065427	KARS	3474	4746	4059	4949	3562	NA	3799	NA	4098.16666666667
ENSG00000065518	NDUFB4	1050	988	1046	1985	1693	665	795	324	1068.25
ENSG00000065526	SPEN	NA	NA	6382	NA	NA	NA	NA	NA	6382
ENSG00000065534	MYLK	495	NA	823	827	157	NA	414	NA	543.2
ENSG00000065548	ZC3H15	3207	2071	3034	2394	2564	1432	2632	3626	2620
ENSG00000065559	MAP2K4	799	1009	853	927	1243	1567	1331	1576	1163.125
ENSG00000065609	SNAP91	454	582	477	563	609	1325	546	1963	814.875
ENSG00000065613	SLK	NA	NA	NA	NA	3299	1277	NA	NA	2288
ENSG00000065665	SEC61A2	2316	1464	2768	1491	NA	2414	1054	2041	1935.42857142857
ENSG00000065717	TLE2	NA	NA	NA	2386	NA	NA	NA	NA	2386
ENSG00000065802	ASB1	NA	3692	5110	NA	NA	NA	4519	2255	3894
ENSG00000065809	FAM107B	1337	2846	2629	1986	235	2387	664	896	1622.5
ENSG00000065833	ME1	2162	3465	1915	3809	2220	2279	1480	1386	2339.5
ENSG00000065883	CDK13	4650	NA	6932	5633	NA	NA	4411	3479	5021
ENSG00000065911	MTHFD2	NA	NA	NA	NA	1492	NA	4257	NA	2874.5
ENSG00000065923	SLC9A7	1526	2108	1592	1410	1371	1364	1226	1878	1559.375
ENSG00000065978	YBX1	2004	608	3293	1076	873	NA	1407	NA	1543.5
ENSG00000065989	PDE4A	NA	2939	NA	2661	NA	3240	NA	NA	2946.66666666667
ENSG00000066027	PPP2R5A	NA	NA	6556	NA	NA	NA	NA	NA	6556
ENSG00000066032	CTNNA2	1763	3980	1937	3134	1839	NA	3925	NA	2763
ENSG00000066044	ELAVL1	4651	NA	4748	NA	NA	3342	4325	NA	4266.5
ENSG00000066084	DIP2B	4839	NA	NA	NA	3109	NA	4320	3468	3934
ENSG00000066136	NFYC	NA	NA	6533	NA	NA	NA	NA	NA	6533
ENSG00000066248	NGEF	NA	2464	2976	1937	NA	69	NA	3530	2195.2
ENSG00000066322	ELOVL1	886	NA	1681	NA	118	NA	312	NA	749.25
ENSG00000066382	MPPED2	2402	2984	1285	2372	NA	965	1704	1180	1841.71428571429
ENSG00000066422	ZBTB11	4349	4776	4542	3676	3505	NA	3915	NA	4127.16666666667
ENSG00000066468	FGFR2	1093	1391	2193	723	437	NA	597	NA	1072.33333333333
ENSG00000066557	LRRC40	NA	5241	6509	4834	NA	NA	NA	NA	5528
ENSG00000066583	ISOC1	3369	1905	2492	1687	2664	1347	3166	1846	2309.5
ENSG00000066651	TRMT11	NA	NA	6283	NA	NA	NA	NA	NA	6283
ENSG00000066654	THUMPD1	5146	5047	6016	3444	2925	3444	4497	NA	4359.85714285714
ENSG00000066739	ATG2B	4837	4311	5464	5466	NA	NA	4275	NA	4870.6
ENSG00000066926	FECH	NA	5747	NA	NA	NA	NA	NA	NA	5747
ENSG00000066933	MYO9A	NA	5430	6351	5951	NA	NA	4640	NA	5593
ENSG00000067048	DDX3Y	NA	NA	NA	NA	NA	2722	3288	2136	2715.33333333333
ENSG00000067057	PFKP	585	414	602	395	583	568	527	883	569.625
ENSG00000067064	IDI1	2559	1743	2270	1615	1077	1090	1791	3467	1951.5
ENSG00000067082	KLF6	3433	NA	3326	NA	2967	NA	2802	NA	3132
ENSG00000067113	PLPP1	3966	2687	3461	1652	NA	NA	4783	3747	3382.66666666667
ENSG00000067167	TRAM1	2791	867	2522	1057	3088	1819	4551	2279	2371.75
ENSG00000067182	TNFRSF1A	NA	NA	4183	NA	1412	NA	NA	NA	2797.5
ENSG00000067191	CACNB1	2527	4318	2440	4057	NA	NA	3291	3597	3371.66666666667
ENSG00000067208	EVI5	NA	5067	6885	NA	NA	NA	NA	NA	5976
ENSG00000067221	STOML1	2051	2690	2227	2108	1781	NA	1693	2286	2119.42857142857
ENSG00000067225	PKM	329	1347	276	987	413	1044	363	1451	776.25
ENSG00000067334	DNTTIP2	NA	5610	6739	NA	NA	NA	4429	NA	5592.66666666667
ENSG00000067369	TP53BP1	1517	1751	1295	2261	2320	1735	1200	1581	1707.5
ENSG00000067445	TRO	1329	1165	1998	1186	1341	959	1108	1321	1300.875
ENSG00000067560	RHOA	2418	1451	4275	1889	1656	3766	2816	NA	2610.14285714286
ENSG00000067606	PRKCZ	1790	1530	1345	1171	2073	1849	1209	3571	1817.25
ENSG00000067704	IARS2	4352	NA	4257	NA	NA	NA	4949	NA	4519.33333333333
ENSG00000067715	SYT1	85	90	80	96	101	199	70	276	124.625
ENSG00000067829	IDH3G	3787	4176	4774	5393	2955	3361	4465	NA	4130.14285714286
ENSG00000067836	ROGDI	5285	3166	4524	2594	2715	NA	3802	NA	3681
ENSG00000067840	PDZD4	3391	2501	4453	3060	2960	1803	NA	2660	2975.42857142857
ENSG00000067842	ATP2B3	NA	4285	NA	2333	NA	3676	2891	NA	3296.25
ENSG00000067900	ROCK1	5547	NA	NA	5104	2506	NA	3780	3669	4121.2
ENSG00000067992	PDK3	4728	5748	2559	3002	2727	NA	2870	NA	3605.66666666667
ENSG00000068001	HYAL2	NA	NA	4135	NA	NA	NA	NA	NA	4135
ENSG00000068024	HDAC4	NA	NA	4057	4374	NA	NA	3226	NA	3885.66666666667
ENSG00000068078	FGFR3	1419	1755	791	1257	1093	396	1280	1915	1238.25
ENSG00000068120	COASY	NA	NA	NA	6081	NA	NA	NA	3447	4764
ENSG00000068305	MEF2A	NA	3738	5558	5053	3135	1935	NA	3056	3745.83333333333
ENSG00000068308	OTUD5	4177	5724	3263	6037	NA	2339	4086	NA	4271
ENSG00000068323	TFE3	5480	5738	5146	NA	2939	NA	4516	2515	4389
ENSG00000068366	ACSL4	1415	1641	2184	1827	1548	NA	1406	1312	1619
ENSG00000068383	INPP5A	NA	NA	4434	5654	NA	1970	NA	NA	4019.33333333333
ENSG00000068394	GPKOW	5736	NA	5234	NA	NA	NA	NA	NA	5485
ENSG00000068400	GRIPAP1	2894	2746	2653	3300	NA	2765	4774	NA	3188.66666666667
ENSG00000068438	FTSJ1	NA	NA	5794	NA	NA	NA	NA	NA	5794
ENSG00000068615	REEP1	378	763	353	615	793	1375	440	890	700.875
ENSG00000068697	LAPTM4A	1258	847	1101	1279	1249	1053	1012	1435	1154.25
ENSG00000068745	IP6K2	1832	2172	1658	2335	1517	1883	2192	1860	1931.125
ENSG00000068796	KIF2A	NA	5373	NA	NA	3452	NA	NA	NA	4412.5
ENSG00000068885	IFT80	NA	NA	4867	5528	NA	NA	NA	NA	5197.5
ENSG00000068903	SIRT2	955	5623	2306	3734	327	2568	940	NA	2350.42857142857
ENSG00000068912	ERLEC1	1753	1885	1074	1717	3035	1228	1898	935	1690.625
ENSG00000068971	PPP2R5B	2904	3170	2502	3379	2682	3047	4602	NA	3183.71428571429
ENSG00000069020	MAST4	5340	4901	5261	3648	NA	1109	4437	NA	4116
ENSG00000069248	NUP133	NA	4446	6038	5718	NA	NA	NA	NA	5400.66666666667
ENSG00000069275	NUCKS1	2407	4657	4166	5665	995	775	1967	NA	2947.42857142857
ENSG00000069329	VPS35	1172	1348	781	1247	1513	1201	1377	1105	1218
ENSG00000069345	DNAJA2	1825	2075	2850	3214	3528	2805	2244	2758	2662.375
ENSG00000069424	KCNAB2	1355	2220	1770	2057	1265	1785	1612	1493	1694.625
ENSG00000069482	GAL	51	10	57	19	56	22	23	5	30.375
ENSG00000069509	FUNDC1	3074	2902	3578	3618	NA	NA	4050	2236	3243
ENSG00000069535	MAOB	2388	1438	1927	1385	912	650	1190	2428	1539.75
ENSG00000069702	TGFBR3	3457	NA	2179	2835	NA	NA	NA	NA	2823.66666666667
ENSG00000069849	ATP1B3	1896	2732	1788	1715	1933	1084	1267	3601	2002
ENSG00000069956	MAPK6	3425	2146	3448	2553	2668	NA	4374	NA	3102.33333333333
ENSG00000069966	GNB5	994	1162	1158	1522	1387	2027	1064	2618	1491.5
ENSG00000069974	RAB27A	NA	NA	801	455	NA	NA	NA	NA	628
ENSG00000070010	UFD1	NA	NA	4965	4011	2988	NA	4572	NA	4134
ENSG00000070018	LRP6	NA	NA	5795	NA	NA	NA	NA	NA	5795
ENSG00000070061	ELP1	2307	2352	2599	1775	1942	2768	3763	1714	2402.5
ENSG00000070081	NUCB2	4293	3665	2801	2786	2907	1682	1796	NA	2847.14285714286
ENSG00000070087	PFN2	1296	1152	1277	1155	640	961	1718	2032	1278.875
ENSG00000070182	SPTB	NA	NA	NA	NA	NA	3010	NA	NA	3010
ENSG00000070214	SLC44A1	896	713	2004	498	271	1408	189	656	829.375
ENSG00000070366	SMG6	NA	NA	5564	NA	NA	NA	NA	NA	5564
ENSG00000070367	EXOC5	NA	3595	4956	4133	NA	3627	4501	NA	4162.4
ENSG00000070413	DGCR2	2921	3234	1747	1643	1120	1438	1195	1121	1802.375
ENSG00000070423	RNF126	5199	5017	5492	5255	NA	NA	NA	NA	5240.75
ENSG00000070444	MNT	NA	NA	NA	4790	NA	NA	NA	NA	4790
ENSG00000070501	POLB	NA	4930	NA	6097	NA	NA	NA	NA	5513.5
ENSG00000070610	GBA2	2882	4602	2931	2912	NA	2319	3001	NA	3107.83333333333
ENSG00000070718	AP3M2	1596	2733	1447	1832	1558	2795	1917	1926	1975.5
ENSG00000070729	CNGB1	NA	NA	NA	1746	NA	NA	1781	NA	1763.5
ENSG00000070756	PABPC1	471	157	674	314	455	1595	230	NA	556.571428571429
ENSG00000070761	CFAP20	2227	2606	2288	2158	1301	2806	2127	2348	2232.625
ENSG00000070770	CSNK2A2	NA	NA	6720	NA	NA	NA	4452	NA	5586
ENSG00000070785	EIF2B3	NA	NA	5757	NA	NA	NA	NA	NA	5757
ENSG00000070808	CAMK2A	590	928	811	843	377	419	397	222	573.375
ENSG00000070831	CDC42	2352	1538	1980	1382	2336	1174	3328	2134	2028
ENSG00000070961	ATP2B1	1304	1499	1270	1822	963	89	953	1062	1120.25
ENSG00000071054	MAP4K4	1857	3707	2991	2764	1079	2867	452	3184	2362.625
ENSG00000071073	MGAT4A	NA	5351	6878	4509	NA	3581	NA	NA	5079.75
ENSG00000071082	RPL31	945	785	1625	942	916	433	1525	1045	1027
ENSG00000071127	WDR1	4389	3290	4590	2457	3618	1412	3103	1644	3062.875
ENSG00000071189	SNX13	5614	5591	6323	6137	NA	NA	4902	NA	5713.4
ENSG00000071242	RPS6KA2	5242	3161	4575	3862	1510	2994	3092	NA	3490.85714285714
ENSG00000071462	BUD23	2848	2251	3468	4838	NA	2902	2992	1661	2994.28571428571
ENSG00000071537	SEL1L	4369	2907	6639	3669	NA	NA	4805	3186	4262.5
ENSG00000071553	ATP6AP1	990	1187	1118	1248	1725	1177	1016	1774	1279.375
ENSG00000071575	TRIB2	NA	NA	2076	2844	NA	NA	NA	NA	2460
ENSG00000071655	MBD3	4973	NA	6704	NA	NA	NA	NA	NA	5838.5
ENSG00000071794	HLTF	5080	2461	4564	4289	NA	NA	4913	1739	3841
ENSG00000071859	FAM50A	4550	NA	6889	5747	NA	NA	4064	NA	5312.5
ENSG00000071889	FAM3A	NA	NA	5347	5185	NA	NA	4228	NA	4920
ENSG00000071894	CPSF1	5427	4866	4752	5431	NA	NA	NA	NA	5119
ENSG00000071967	CYBRD1	1697	389	2241	225	NA	NA	NA	NA	1138
ENSG00000071994	PDCD2	5298	5346	4724	3664	NA	NA	NA	NA	4758
ENSG00000072041	SLC6A15	727	1174	1050	1163	3239	1312	941	1802	1426
ENSG00000072042	RDH11	5035	5427	5898	4480	2420	NA	4684	NA	4657.33333333333
ENSG00000072062	PRKACA	1141	1405	1555	1630	1302	1091	942	1841	1363.375
ENSG00000072071	ADGRL1	2438	1988	2356	1933	1686	2112	1647	2267	2053.375
ENSG00000072110	ACTN1	1835	1522	1843	1295	1396	784	1845	1717	1529.625
ENSG00000072134	EPN2	4028	5587	6513	5637	NA	NA	NA	NA	5441.25
ENSG00000072135	PTPN18	NA	4994	6417	NA	NA	NA	NA	NA	5705.5
ENSG00000072195	SPEG	NA	NA	NA	4204	NA	NA	NA	NA	4204
ENSG00000072210	ALDH3A2	2428	4125	3697	1994	NA	2602	4219	3682	3249.57142857143
ENSG00000072274	TFRC	NA	4479	6894	3776	3096	NA	3461	NA	4341.2
ENSG00000072310	SREBF1	3939	2740	3085	3497	NA	3107	4289	NA	3442.83333333333
ENSG00000072364	AFF4	4104	3855	3571	3279	3275	1616	3352	3239	3286.375
ENSG00000072401	UBE2D1	NA	4170	NA	NA	NA	NA	NA	NA	4170
ENSG00000072415	MPP5	4057	4315	4389	2875	3118	1992	NA	NA	3457.66666666667
ENSG00000072506	HSD17B10	3406	2867	4584	5743	NA	NA	4709	1420	3788.16666666667
ENSG00000072778	ACADVL	1951	2050	1708	2979	NA	3631	3550	NA	2644.83333333333
ENSG00000072803	FBXW11	3869	3997	4006	4061	2543	NA	4941	3027	3777.71428571429
ENSG00000072818	ACAP1	2981	3907	3050	NA	2497	3363	4514	2920	3318.85714285714
ENSG00000072832	CRMP1	724	1032	620	765	618	921	529	747	744.5
ENSG00000072849	DERL2	5560	5708	6209	5906	NA	NA	NA	NA	5845.75
ENSG00000072952	MRVI1	5303	NA	5248	NA	752	NA	4363	3176	3768.4
ENSG00000072954	TMEM38A	NA	4775	5844	4961	NA	3126	4186	2818	4285
ENSG00000072958	AP1M1	3168	4289	3167	3527	3087	3070	4792	NA	3585.71428571429
ENSG00000073008	PVR	NA	NA	NA	4923	NA	NA	NA	NA	4923
ENSG00000073060	SCARB1	NA	4839	5467	5822	NA	NA	NA	NA	5376
ENSG00000073150	PANX2	NA	5322	3290	5737	NA	NA	NA	2897	4311.5
ENSG00000073464	CLCN4	3719	4712	5531	3012	NA	NA	NA	3053	4005.4
ENSG00000073578	SDHA	4302	4835	3756	4713	3614	3740	NA	NA	4160
ENSG00000073584	SMARCE1	5262	4878	5815	5660	NA	NA	NA	2882	4899.4
ENSG00000073712	FERMT2	5542	NA	6154	NA	NA	NA	NA	NA	5848
ENSG00000073803	MAP3K13	5350	5592	4685	4653	NA	NA	NA	NA	5070
ENSG00000073849	ST6GAL1	4488	NA	NA	NA	NA	NA	NA	NA	4488
ENSG00000073910	FRY	1880	3780	2904	3490	2816	3391	2348	NA	2944.14285714286
ENSG00000073921	PICALM	NA	4227	NA	NA	2510	3268	NA	NA	3335
ENSG00000073969	NSF	91	151	111	145	120	699	190	198	213.125
ENSG00000074054	CLASP1	2172	3951	2979	3783	1699	NA	1567	2904	2722.14285714286
ENSG00000074071	MRPS34	4714	3116	6582	5736	NA	1873	3828	NA	4308.16666666667
ENSG00000074181	NOTCH3	4131	3365	3286	4471	NA	NA	NA	NA	3813.25
ENSG00000074201	CLNS1A	3283	4056	4031	3626	NA	3310	4459	NA	3794.16666666667
ENSG00000074211	PPP2R2C	2019	1574	1273	2091	1086	3040	1473	NA	1793.71428571429
ENSG00000074317	SNCB	304	401	181	317	461	661	863	205	424.125
ENSG00000074319	TSG101	4440	5319	3993	5055	3404	NA	2107	1857	3739.28571428571
ENSG00000074416	MGLL	4899	NA	6610	4230	NA	NA	NA	NA	5246.33333333333
ENSG00000074527	NTN4	NA	585	NA	738	NA	NA	NA	NA	661.5
ENSG00000074582	BCS1L	NA	5066	NA	NA	NA	NA	NA	NA	5066
ENSG00000074603	DPP8	NA	NA	6304	5937	NA	NA	NA	3764	5335
