hgnc_symbol	ensembl_gene_id
EXOC6B	ENSG00000144036
EXOC8	ENSG00000116903
EXOG	ENSG00000157036
EXOSC10	ENSG00000171824
EXOSC10-AS1	ENSG00000230337
EXOSC7	ENSG00000075914
EXTL1	ENSG00000158008
EXTL2	ENSG00000162694
EYA3	ENSG00000158161
F11R	ENSG00000158769
F3	ENSG00000117525
F5	ENSG00000198734
FAAH	ENSG00000117480
FAAP20	ENSG00000162585
FABP1	ENSG00000163586
FABP3	ENSG00000121769
FAF1	ENSG00000185104
FAHD2A	ENSG00000115042
FAHD2B	ENSG00000144199
FALEC	ENSG00000228126
FAM110C	ENSG00000184731
FAM110D	ENSG00000197245
FAM117B	ENSG00000138439
FAM131C	ENSG00000185519
FAM136A	ENSG00000035141
FAM151A	ENSG00000162391
FAM161A	ENSG00000170264
FAM163A	ENSG00000143340
FAM167B	ENSG00000183615
FAM168B	ENSG00000152102
FAM171B	ENSG00000144369
FAM177B	ENSG00000197520
FAM178B	ENSG00000168754
FAM20B	ENSG00000116199
FAM228A	ENSG00000186453
FAM228B	ENSG00000219626
FAM229A	ENSG00000225828
FAM237A	ENSG00000235118
FAM240C	ENSG00000216921
FAM41C	ENSG00000230368
FAM43B	ENSG00000183114
FAM72A	ENSG00000196550
FAM72B	ENSG00000188610
FAM76A	ENSG00000009780
FAM78B	ENSG00000188859
FAM89A	ENSG00000182118
FAM98A	ENSG00000119812
FANCD2	ENSG00000144554
FANCL	ENSG00000115392
FAP	ENSG00000078098
FARP2	ENSG00000006607
FARSB	ENSG00000116120
FASTKD1	ENSG00000138399
FASTKD2	ENSG00000118246
FBLIM1	ENSG00000162458
FBLN2	ENSG00000163520
FBLN7	ENSG00000144152
FBXL2	ENSG00000153558
FBXO11	ENSG00000138081
FBXO2	ENSG00000116661
FBXO28	ENSG00000143756
FBXO36	ENSG00000153832
FBXO36-IT1	ENSG00000231534
FBXO41	ENSG00000163013
FBXO42	ENSG00000037637
FBXO44	ENSG00000132879
FBXO48	ENSG00000204923
FBXO6	ENSG00000116663
FBXW12	ENSG00000164049
FCER1G	ENSG00000158869
FCGR1A	ENSG00000150337
FCGR2A	ENSG00000143226
FCN3	ENSG00000142748
FCRL2	ENSG00000132704
FCRLB	ENSG00000162746
FDPS	ENSG00000160752
FER1L5	ENSG00000249715
FEZ2	ENSG00000171055
FGD5	ENSG00000154783
FGD5-AS1	ENSG00000225733
FGGY	ENSG00000172456
FGR	ENSG00000000938
FH	ENSG00000091483
FHAD1	ENSG00000142621
FHL2	ENSG00000115641
FHL3	ENSG00000183386
FIGN	ENSG00000182263
FKBP1B	ENSG00000119782
FKBP7	ENSG00000079150
FLACC1	ENSG00000155749
FLAD1	ENSG00000160688
FLVCR1	ENSG00000162769
FLVCR1-DT	ENSG00000198468
FMN2	ENSG00000155816
FMNL2	ENSG00000157827
FMO2	ENSG00000094963
FMO4	ENSG00000076258
FMO5	ENSG00000131781
FN1	ENSG00000115414
FNBP1L	ENSG00000137942
FNDC10	ENSG00000228594
FNDC4	ENSG00000115226
FNDC5	ENSG00000160097
FNDC7	ENSG00000143107
FOSL2	ENSG00000075426
FOXI3	ENSG00000214336
FOXJ3	ENSG00000198815
FOXN2	ENSG00000170802
FOXO6	ENSG00000204060
FPGT	ENSG00000254685
FRRS1	ENSG00000156869
FRZB	ENSG00000162998
FSHR	ENSG00000170820
FSIP2	ENSG00000188738
FSIP2-AS1	ENSG00000231646
FTCDNL1	ENSG00000226124
FUBP1	ENSG00000162613
FUCA1	ENSG00000179163
FYB2	ENSG00000187889
FYCO1	ENSG00000163820
FZD5	ENSG00000163251
FZD7	ENSG00000155760
G0S2	ENSG00000123689
GABPB2	ENSG00000143458
GABRD	ENSG00000187730
GACAT3	ENSG00000236289
GAD1	ENSG00000128683
GADD45A	ENSG00000116717
GADL1	ENSG00000144644
GAL3ST2	ENSG00000154252
GALE	ENSG00000117308
GALM	ENSG00000143891
GALNT13	ENSG00000144278
GALNT14	ENSG00000158089
GALNT15	ENSG00000131386
GALNT2	ENSG00000143641
GALNT3	ENSG00000115339
GALNT5	ENSG00000136542
GAREM2	ENSG00000157833
GAS5	ENSG00000234741
GAS5-AS1	ENSG00000270084
GASK1A	ENSG00000144649
GATAD2B	ENSG00000143614
GBP1	ENSG00000117228
GBP2	ENSG00000162645
GBP3	ENSG00000117226
GBP4	ENSG00000162654
GBP6	ENSG00000183347
GCA	ENSG00000115271
GCC2	ENSG00000135968
GCC2-AS1	ENSG00000214184
GCFC2	ENSG00000005436
GCKR	ENSG00000084734
GCLM	ENSG00000023909
GCSAML	ENSG00000169224
GCSIR	ENSG00000232520
GDAP2	ENSG00000196505
GDF7	ENSG00000143869
GEMIN6	ENSG00000152147
GEN1	ENSG00000178295
GFPT1	ENSG00000198380
GGCX	ENSG00000115486
GGPS1	ENSG00000152904
GHRL	ENSG00000157017
GHRLOS	ENSG00000240288
GIGYF2	ENSG00000204120
GIPC2	ENSG00000137960
GJA9	ENSG00000131233
GJC2	ENSG00000198835
GLB1	ENSG00000170266
GLB1L	ENSG00000163521
GLI2	ENSG00000074047
GLIS1	ENSG00000174332
GLMN	ENSG00000174842
GLMP	ENSG00000198715
GLRX2	ENSG00000023572
GLS	ENSG00000115419
GLUL	ENSG00000135821
GMCL1	ENSG00000087338
GMEB1	ENSG00000162419
GMPPA	ENSG00000144591
GNAI3	ENSG00000065135
GNB1	ENSG00000078369
GNG12	ENSG00000172380
GNG12-AS1	ENSG00000232284
GNG4	ENSG00000168243
GNG5	ENSG00000174021
GNL2	ENSG00000134697
GNLY	ENSG00000115523
GNPAT	ENSG00000116906
GOLGA4	ENSG00000144674
GOLPH3L	ENSG00000143457
GOLT1A	ENSG00000174567
GON4L	ENSG00000116580
GORAB	ENSG00000120370
GORAB-AS1	ENSG00000231407
GORASP1	ENSG00000114745
GORASP2	ENSG00000115806
GPA33	ENSG00000143167
GPAT2	ENSG00000186281
GPATCH11	ENSG00000152133
GPATCH2	ENSG00000092978
GPATCH3	ENSG00000198746
GPATCH4	ENSG00000160818
GPBAR1	ENSG00000179921
GPBP1L1	ENSG00000159592
GPC1	ENSG00000063660
GPD1L	ENSG00000152642
GPD2	ENSG00000115159
GPN1	ENSG00000198522
GPN2	ENSG00000142751
GPR137B	ENSG00000077585
GPR153	ENSG00000158292
GPR155	ENSG00000163328
GPR157	ENSG00000180758
GPR161	ENSG00000143147
GPR17	ENSG00000144230
GPR3	ENSG00000181773
GPR35	ENSG00000178623
GPR37L1	ENSG00000170075
GPR39	ENSG00000183840
GPR45	ENSG00000135973
GPR52	ENSG00000203737
GPR55	ENSG00000135898
GPR61	ENSG00000156097
GPR75	ENSG00000119737
GPR88	ENSG00000181656
GPR89A	ENSG00000117262
GPR89B	ENSG00000188092
GPSM2	ENSG00000121957
GPX7	ENSG00000116157
GRB14	ENSG00000115290
GREB1	ENSG00000196208
GREM2	ENSG00000180875
GRHL1	ENSG00000134317
GRHL3	ENSG00000158055
GRIK3	ENSG00000163873
GRIP2	ENSG00000144596
GRM7	ENSG00000196277
GRM7-AS1	ENSG00000236202
GRM7-AS3	ENSG00000226258
GSTM1	ENSG00000134184
GSTM2	ENSG00000213366
GSTM3	ENSG00000134202
GSTM4	ENSG00000168765
GSTM5	ENSG00000134201
GTDC1	ENSG00000121964
GTF2B	ENSG00000137947
GTF3C2	ENSG00000115207
GTF3C2-AS1	ENSG00000234945
GTF3C3	ENSG00000119041
GUK1	ENSG00000143774
GULP1	ENSG00000144366
GYPC	ENSG00000136732
H3-3A	ENSG00000163041
H6PD	ENSG00000049239
HAAO	ENSG00000162882
HACL1	ENSG00000131373
HADHA	ENSG00000084754
HADHB	ENSG00000138029
HAGLR	ENSG00000224189
HAPLN2	ENSG00000132702
HAT1	ENSG00000128708
HAX1	ENSG00000143575
HCN3	ENSG00000143630
HCRTR1	ENSG00000121764
HDAC1	ENSG00000116478
HDAC11	ENSG00000163517
HDAC11-AS1	ENSG00000244502
HDAC4	ENSG00000068024
HDAC4-AS1	ENSG00000222020
HDGF	ENSG00000143321
HDLBP	ENSG00000115677
HEATR1	ENSG00000119285
HEATR5B	ENSG00000008869
HECTD3	ENSG00000126107
HECW2	ENSG00000138411
HENMT1	ENSG00000162639
HES2	ENSG00000069812
HES4	ENSG00000188290
HES5	ENSG00000197921
HES6	ENSG00000144485
HEYL	ENSG00000163909
HFM1	ENSG00000162669
HHAT	ENSG00000054392
HHATL	ENSG00000010282
HIBCH	ENSG00000198130
HIGD1A	ENSG00000181061
HIPK1	ENSG00000163349
HIPK1-AS1	ENSG00000235527
HIVEP3	ENSG00000127124
HJV	ENSG00000168509
HK2	ENSG00000159399
HLX	ENSG00000136630
HLX-AS1	ENSG00000257551
HMCN1	ENSG00000143341
HMGCL	ENSG00000117305
HMGN2	ENSG00000198830
HNMT	ENSG00000150540
HNRNPA3	ENSG00000170144
HNRNPLL	ENSG00000143889
HNRNPR	ENSG00000125944
HNRNPU	ENSG00000153187
HOOK1	ENSG00000134709
HORMAD1	ENSG00000143452
HOXD1	ENSG00000128645
HP1BP3	ENSG00000127483
HPCA	ENSG00000121905
HPCAL1	ENSG00000115756
HPCAL4	ENSG00000116983
HRH1	ENSG00000196639
HS1BP3	ENSG00000118960
HS2ST1	ENSG00000153936
HS6ST1	ENSG00000136720
HSD11B1	ENSG00000117594
HSD11B1-AS1	ENSG00000227591
HSD17B7	ENSG00000132196
HSPA6	ENSG00000173110
HSPB7	ENSG00000173641
HSPD1	ENSG00000144381
HSPE1	ENSG00000115541
HSPG2	ENSG00000142798
HTR1D	ENSG00000179546
HTR2B	ENSG00000135914
HTR6	ENSG00000158748
HTRA2	ENSG00000115317
HYI	ENSG00000178922
HYI-AS1	ENSG00000229348
IAH1	ENSG00000134330
IARS2	ENSG00000067704
IBA57	ENSG00000181873
IBA57-DT	ENSG00000203684
ICA1L	ENSG00000163596
ICMT	ENSG00000116237
ID2	ENSG00000115738
ID2-AS1	ENSG00000235092
ID3	ENSG00000117318
IDH1	ENSG00000138413
IDH1-AS1	ENSG00000231908
IER5	ENSG00000162783
IFFO2	ENSG00000169991
IFI16	ENSG00000163565
IFI44	ENSG00000137965
IFI44L	ENSG00000137959
IFI6	ENSG00000126709
IFIH1	ENSG00000115267
IFNLR1	ENSG00000185436
IFT172	ENSG00000138002
IGFBP2	ENSG00000115457
IGFBP5	ENSG00000115461
IGFN1	ENSG00000163395
IGSF21	ENSG00000117154
IGSF3	ENSG00000143061
IGSF8	ENSG00000162729
IGSF9	ENSG00000085552
IKBKE	ENSG00000263528
IKZF2	ENSG00000030419
IL12RB2	ENSG00000081985
IL17RC	ENSG00000163702
IL17RE	ENSG00000163701
IL18R1	ENSG00000115604
IL19	ENSG00000142224
IL1R1	ENSG00000115594
IL1RL2	ENSG00000115598
IL22RA1	ENSG00000142677
IL23R	ENSG00000162594
IL5RA	ENSG00000091181
IL6R	ENSG00000160712
IL6R-AS1	ENSG00000228013
ILDR2	ENSG00000143195
ILF2	ENSG00000143621
ILKAP	ENSG00000132323
IMMT	ENSG00000132305
IMP4	ENSG00000136718
IMPDH2	ENSG00000178035
INAVA	ENSG00000163362
ING5	ENSG00000168395
INHA	ENSG00000123999
INHBB	ENSG00000163083
INKA2	ENSG00000197852
INKA2-AS1	ENSG00000227811
INO80B	ENSG00000115274
INO80D	ENSG00000114933
INPP1	ENSG00000151689
INPP4A	ENSG00000040933
INPP5B	ENSG00000204084
INPP5D	ENSG00000168918
INSIG2	ENSG00000125629
INSL5	ENSG00000172410
INSRR	ENSG00000027644
INTS11	ENSG00000127054
INTS3	ENSG00000143624
INTS7	ENSG00000143493
IP6K2	ENSG00000068745
IPO13	ENSG00000117408
IPO9	ENSG00000198700
IPO9-AS1	ENSG00000231871
IPP	ENSG00000197429
IQCA1	ENSG00000132321
IQCC	ENSG00000160051
IQGAP3	ENSG00000183856
IQSEC1	ENSG00000144711
IRAK2	ENSG00000134070
IRF2BP2	ENSG00000168264
IRF6	ENSG00000117595
IRS1	ENSG00000169047
ISG15	ENSG00000187608
ISG20L2	ENSG00000143319
ITGA10	ENSG00000143127
ITGA4	ENSG00000115232
ITGA6	ENSG00000091409
ITGA9	ENSG00000144668
ITGA9-AS1	ENSG00000235257
ITGAV	ENSG00000138448
ITGB1BP1	ENSG00000119185
ITGB3BP	ENSG00000142856
ITGB6	ENSG00000115221
ITLN2	ENSG00000158764
ITM2C	ENSG00000135916
ITPKB	ENSG00000143772
ITPKB-AS1	ENSG00000228548
ITPKB-IT1	ENSG00000228382
ITPR1	ENSG00000150995
ITPR1-DT	ENSG00000231249
ITPRID2	ENSG00000138434
ITPRIPL1	ENSG00000198885
ITSN2	ENSG00000198399
IVNS1ABP	ENSG00000116679
IWS1	ENSG00000163166
JAGN1	ENSG00000171135
JAK1	ENSG00000162434
JMJD4	ENSG00000081692
JTB	ENSG00000143543
JUN	ENSG00000177606
KANK4	ENSG00000132854
KANSL1L	ENSG00000144445
KANSL3	ENSG00000114982
KAT2B	ENSG00000114166
KAZN	ENSG00000189337
KAZN-AS1	ENSG00000234593
KCMF1	ENSG00000176407
KCNA2	ENSG00000177301
KCNA3	ENSG00000177272
KCNAB2	ENSG00000069424
KCNC4	ENSG00000116396
KCND3	ENSG00000171385
KCND3-IT1	ENSG00000232558
KCNE4	ENSG00000152049
KCNF1	ENSG00000162975
KCNG3	ENSG00000171126
KCNH1	ENSG00000143473
KCNH7	ENSG00000184611
KCNH8	ENSG00000183960
KCNIP3	ENSG00000115041
KCNJ10	ENSG00000177807
KCNJ13	ENSG00000115474
KCNJ3	ENSG00000162989
KCNJ9	ENSG00000162728
KCNK1	ENSG00000135750
KCNK12	ENSG00000184261
KCNK2	ENSG00000082482
KCNK3	ENSG00000171303
KCNN3	ENSG00000143603
KCNQ4	ENSG00000117013
KCNS3	ENSG00000170745
KCNT2	ENSG00000162687
KCTD18	ENSG00000155729
KCTD3	ENSG00000136636
KDF1	ENSG00000175707
KDM1A	ENSG00000004487
KDM3A	ENSG00000115548
KDM4A	ENSG00000066135
KDM4A-AS1	ENSG00000236200
KDM5B	ENSG00000117139
KHDC4	ENSG00000132680
KHDRBS1	ENSG00000121774
KHK	ENSG00000138030
KIAA0040	ENSG00000235750
KIAA0319L	ENSG00000142687
KIAA1143	ENSG00000163807
KIAA1614	ENSG00000135835
KIAA1614-AS1	ENSG00000232586
KIAA2012	ENSG00000182329
KIAA2012-AS1	ENSG00000222035
KIAA2013	ENSG00000116685
KIDINS220	ENSG00000134313
KIF14	ENSG00000118193
KIF15	ENSG00000163808
KIF17	ENSG00000117245
KIF1A	ENSG00000130294
KIF1B	ENSG00000054523
KIF21B	ENSG00000116852
KIF26B	ENSG00000162849
KIF26B-AS1	ENSG00000232192
KIF2C	ENSG00000142945
KIF3C	ENSG00000084731
KIF5C	ENSG00000168280
KIF9	ENSG00000088727
KIF9-AS1	ENSG00000227398
KIFAP3	ENSG00000075945
KIRREL1	ENSG00000183853
KIRREL1-IT1	ENSG00000226520
KISS1	ENSG00000170498
KLF11	ENSG00000172059
KLF7	ENSG00000118263
KLF7-IT1	ENSG00000237892
KLHDC8A	ENSG00000162873
KLHDC9	ENSG00000162755
KLHL12	ENSG00000117153
KLHL17	ENSG00000187961
KLHL18	ENSG00000114648
KLHL20	ENSG00000076321
KLHL21	ENSG00000162413
KLHL23	ENSG00000213160
KLHL29	ENSG00000119771
KLHL41	ENSG00000239474
KMO	ENSG00000117009
KNCN	ENSG00000162456
KPNA6	ENSG00000025800
KRBOX1	ENSG00000240747
KRCC1	ENSG00000172086
KRTCAP2	ENSG00000163463
KRTCAP3	ENSG00000157992
KTI12	ENSG00000198841
KYAT3	ENSG00000137944
KYNU	ENSG00000115919
L1TD1	ENSG00000240563
LAMB3	ENSG00000196878
LAMC1	ENSG00000135862
LAMC2	ENSG00000058085
LAMTOR2	ENSG00000116586
LAMTOR5	ENSG00000134248
LAMTOR5-AS1	ENSG00000224699
LANCL1	ENSG00000115365
LANCL1-AS1	ENSG00000234281
LAPTM4A	ENSG00000068697
LAPTM5	ENSG00000162511
LARS2	ENSG00000011376
LBH	ENSG00000213626
LBR	ENSG00000143815
LCK	ENSG00000182866
LCLAT1	ENSG00000172954
LCT	ENSG00000115850
LDAH	ENSG00000118961
LDLRAD2	ENSG00000187942
LDLRAP1	ENSG00000157978
LEFTY1	ENSG00000243709
LEMD1	ENSG00000186007
LEMD1-AS1	ENSG00000226235
LEMD1-DT	ENSG00000224717
LEPR	ENSG00000116678
LEPROT	ENSG00000213625
LGALS8	ENSG00000116977
LGALS8-AS1	ENSG00000223776
LGALSL	ENSG00000119862
LGALSL-DT	ENSG00000223935
LGR6	ENSG00000133067
LHCGR	ENSG00000138039
LHFPL4	ENSG00000156959
LHX4	ENSG00000121454
LHX8	ENSG00000162624
LHX9	ENSG00000143355
LIMD1	ENSG00000144791
LIMD1-AS1	ENSG00000230530
LIMS1	ENSG00000169756
LIMS2	ENSG00000072163
LIN9	ENSG00000183814
LINC00115	ENSG00000225880
LINC00184	ENSG00000224939
LINC00276	ENSG00000230448
LINC00299	ENSG00000236790
LINC00339	ENSG00000218510
LINC00342	ENSG00000232931
LINC00466	ENSG00000224209
LINC00467	ENSG00000153363
LINC00471	ENSG00000181798
LINC00486	ENSG00000230876
LINC00487	ENSG00000205837
LINC00538	ENSG00000281664
LINC00570	ENSG00000224177
LINC00607	ENSG00000235770
LINC00620	ENSG00000224514
LINC00622	ENSG00000260941
LINC00623	ENSG00000226067
LINC00624	ENSG00000278811
LINC00626	ENSG00000225826
LINC00852	ENSG00000231177
LINC00853	ENSG00000224805
LINC00862	ENSG00000203721
LINC00954	ENSG00000228784
LINC00970	ENSG00000203601
LINC01031	ENSG00000232077
LINC01035	ENSG00000226486
LINC01102	ENSG00000235597
LINC01104	ENSG00000232084
LINC01106	ENSG00000175772
LINC01115	ENSG00000237667
LINC01116	ENSG00000163364
LINC01117	ENSG00000224577
LINC01118	ENSG00000222005
LINC01121	ENSG00000205054
LINC01122	ENSG00000233723
LINC01123	ENSG00000204588
LINC01128	ENSG00000228794
LINC01132	ENSG00000227630
LINC01133	ENSG00000224259
LINC01134	ENSG00000236423
LINC01138	ENSG00000274020
LINC01140	ENSG00000267272
LINC01141	ENSG00000236963
LINC01144	ENSG00000281912
LINC01159	ENSG00000229743
LINC01160	ENSG00000231346
LINC01173	ENSG00000280744
LINC01191	ENSG00000234199
LINC01226	ENSG00000284543
LINC01237	ENSG00000233806
LINC01248	ENSG00000224128
LINC01249	ENSG00000231532
LINC01250	ENSG00000234423
LINC01266	ENSG00000224957
LINC01291	ENSG00000204792
LINC01305	ENSG00000231453
LINC01320	ENSG00000228262
LINC01341	ENSG00000227953
LINC01344	ENSG00000228918
LINC01346	ENSG00000233304
LINC01349	ENSG00000230402
LINC01352	ENSG00000238078
LINC01353	ENSG00000231507
LINC01354	ENSG00000231768
LINC01355	ENSG00000261326
LINC01356	ENSG00000215866
LINC01359	ENSG00000226891
LINC01361	ENSG00000236268
LINC01376	ENSG00000236204
LINC01381	ENSG00000230452
LINC01389	ENSG00000225762
LINC01397	ENSG00000258673
LINC01398	ENSG00000224863
LINC01409	ENSG00000237491
LINC01412	ENSG00000232606
LINC01460	ENSG00000205334
LINC01473	ENSG00000237877
LINC01527	ENSG00000224308
LINC01562	ENSG00000203356
LINC01594	ENSG00000225328
LINC01635	ENSG00000228397
LINC01645	ENSG00000224968
LINC01661	ENSG00000237460
LINC01672	ENSG00000228750
LINC01685	ENSG00000238063
LINC01699	ENSG00000179452
LINC01703	ENSG00000225518
LINC01705	ENSG00000232679
LINC01707	ENSG00000223883
LINC01708	ENSG00000224445
LINC01709	ENSG00000226715
LINC01714	ENSG00000227634
LINC01717	ENSG00000232812
LINC01719	ENSG00000233396
LINC01725	ENSG00000233008
LINC01732	ENSG00000237292
LINC01740	ENSG00000228067
LINC01744	ENSG00000236497
LINC01748	ENSG00000226476
LINC01750	ENSG00000231437
LINC01762	ENSG00000233154
LINC01763	ENSG00000225446
LINC01765	ENSG00000233730
LINC01770	ENSG00000225285
LINC01772	ENSG00000226029
LINC01776	ENSG00000226053
LINC01778	ENSG00000223382
LINC01780	ENSG00000232650
LINC01781	ENSG00000234184
LINC01783	ENSG00000233421
LINC01786	ENSG00000230415
LINC01788	ENSG00000229051
LINC01792	ENSG00000237166
LINC01797	ENSG00000237179
LINC01798	ENSG00000232046
LINC01800	ENSG00000234572
LINC01804	ENSG00000231031
LINC01806	ENSG00000227403
LINC01807	ENSG00000232023
LINC01811	ENSG00000226320
LINC01812	ENSG00000237013
LINC01816	ENSG00000231327
LINC01818	ENSG00000230645
LINC01819	ENSG00000231826
LINC01821	ENSG00000225539
LINC01823	ENSG00000224655
LINC01828	ENSG00000235885
LINC01829	ENSG00000236780
LINC01833	ENSG00000259439
LINC01849	ENSG00000234988
LINC01856	ENSG00000237574
LINC01873	ENSG00000232164
LINC01876	ENSG00000226383
LINC01877	ENSG00000238217
LINC01880	ENSG00000232002
LINC01885	ENSG00000237880
LINC01886	ENSG00000224568
LINC01911	ENSG00000231040
LINC01913	ENSG00000214691
LINC01918	ENSG00000226508
LINC01923	ENSG00000236653
LINC01931	ENSG00000162947
LINC01934	ENSG00000234663
LINC01936	ENSG00000235997
LINC01937	ENSG00000234279
LINC01945	ENSG00000236485
LINC01954	ENSG00000271952
LINC01956	ENSG00000258910
LINC01963	ENSG00000260804
LINC01965	ENSG00000256637
LINC01967	ENSG00000235493
LINC01980	ENSG00000225548
LINC02009	ENSG00000283646
LINC02033	ENSG00000279727
LINC02238	ENSG00000223479
LINC02245	ENSG00000237638
LINC02567	ENSG00000237552
LINC02572	ENSG00000229536
LINC02576	ENSG00000232613
LINC02580	ENSG00000230587
LINC02585	ENSG00000228350
LINC02591	ENSG00000263590
LINC02593	ENSG00000223764
LINC02606	ENSG00000284693
LINC02607	ENSG00000228971
LINC02609	ENSG00000233593
LINC02610	ENSG00000186235
LINC02611	ENSG00000226791
LINC02613	ENSG00000231367
LINC02631	ENSG00000237772
LINC02767	ENSG00000284237
LINC02768	ENSG00000229291
LINC02770	ENSG00000228215
LINC02774	ENSG00000226828
LINC02777	ENSG00000232453
LINC02780	ENSG00000284668
LINC02794	ENSG00000226133
LINC02795	ENSG00000285210
LINC02796	ENSG00000227016
LINC02798	ENSG00000227082
LINC02800	ENSG00000230023
LINC02801	ENSG00000284240
LINC02802	ENSG00000232527
LINC02803	ENSG00000227740
LINC02805	ENSG00000232265
LINC02809	ENSG00000276255
LINC02810	ENSG00000236648
LINC02813	ENSG00000225334
LINC02814	ENSG00000236975
LINC02818	ENSG00000231966
LINC02832	ENSG00000227308
LINGO4	ENSG00000213171
LIPT1	ENSG00000144182
LIX1L	ENSG00000271601
LIX1L-AS1	ENSG00000234222
LMAN2L	ENSG00000114988
LMCD1	ENSG00000071282
LMCD1-AS1	ENSG00000227110
LMNA	ENSG00000160789
LMO4	ENSG00000143013
LMOD1	ENSG00000163431
LMX1A	ENSG00000162761
LNCTAM34A	ENSG00000234546
LNPK	ENSG00000144320
LONRF2	ENSG00000170500
LOXL3	ENSG00000115318
LPAR3	ENSG00000171517
LPGAT1	ENSG00000123684
LPGAT1-AS1	ENSG00000229258
LPIN1	ENSG00000134324
LRATD1	ENSG00000162981
LRIF1	ENSG00000121931
LRIG2	ENSG00000198799
LRIG2-DT	ENSG00000238198
LRP1B	ENSG00000168702
LRP2	ENSG00000081479
LRP8	ENSG00000157193
LRPPRC	ENSG00000138095
LRRC2	ENSG00000163827
LRRC38	ENSG00000162494
LRRC39	ENSG00000122477
LRRC3B	ENSG00000179796
LRRC40	ENSG00000066557
LRRC41	ENSG00000132128
LRRC42	ENSG00000116212
LRRC47	ENSG00000130764
LRRC52-AS1	ENSG00000237463
LRRC53	ENSG00000162621
LRRC7	ENSG00000033122
LRRC71	ENSG00000160838
LRRC8B	ENSG00000197147
LRRC8C	ENSG00000171488
LRRC8C-DT	ENSG00000231999
LRRC8D	ENSG00000171492
LRRFIP1	ENSG00000124831
LRRFIP2	ENSG00000093167
LRRIQ3	ENSG00000162620
LRRN1	ENSG00000175928
LRRN2	ENSG00000170382
LRRTM1	ENSG00000162951
LRRTM4	ENSG00000176204
LSM10	ENSG00000181817
LSM3	ENSG00000170860
LTBP1	ENSG00000049323
LURAP1	ENSG00000171357
LUZP1	ENSG00000169641
LY75	ENSG00000054219
LY9	ENSG00000122224
LYG1	ENSG00000144214
LYG2	ENSG00000185674
LYPD1	ENSG00000150551
LYPD6	ENSG00000187123
LYPD6B	ENSG00000150556
LYPD8	ENSG00000259823
LYPLA2	ENSG00000011009
LYPLAL1	ENSG00000143353
LYPLAL1-AS1	ENSG00000228536
LYPLAL1-DT	ENSG00000228063
LYSMD1	ENSG00000163155
LYST	ENSG00000143669
LYZL4	ENSG00000157093
LZIC	ENSG00000162441
LZTFL1	ENSG00000163818
M1AP	ENSG00000159374
MAB21L3	ENSG00000173212
MACF1	ENSG00000127603
MACO1	ENSG00000204178
MAD2L2	ENSG00000116670
MAEL	ENSG00000143194
MAGI3	ENSG00000081026
MAGOH	ENSG00000162385
MAIP1	ENSG00000162972
MAL	ENSG00000172005
MALL	ENSG00000144063
MAN1A2	ENSG00000198162
MAN1C1	ENSG00000117643
MANEAL	ENSG00000185090
MAP10	ENSG00000212916
MAP2	ENSG00000078018
MAP3K19	ENSG00000176601
MAP3K2	ENSG00000169967
MAP3K2-DT	ENSG00000236682
MAP3K20	ENSG00000091436
MAP3K20-AS1	ENSG00000238133
MAP3K21	ENSG00000143674
MAP3K6	ENSG00000142733
MAP4	ENSG00000047849
MAP4K3	ENSG00000011566
MAP4K3-DT	ENSG00000231312
MAP4K4	ENSG00000071054
MAP7D1	ENSG00000116871
MAPKAPK2	ENSG00000162889
MAPRE3	ENSG00000084764
MARCHF4	ENSG00000144583
MARCHF7	ENSG00000136536
MARCKSL1	ENSG00000175130
MARK1	ENSG00000116141
MARS2	ENSG00000247626
MASP2	ENSG00000009724
MAST2	ENSG00000086015
MAT2A	ENSG00000168906
MATN1	ENSG00000162510
MATN1-AS1	ENSG00000186056
MBD5	ENSG00000204406
MBOAT2	ENSG00000143797
MCEE	ENSG00000124370
MCFD2	ENSG00000180398
MCL1	ENSG00000143384
MCM6	ENSG00000076003
MCOLN2	ENSG00000153898
MCOLN3	ENSG00000055732
MDH1	ENSG00000014641
MDH1B	ENSG00000138400
MDM4	ENSG00000198625
MDS2	ENSG00000197880
MEAF6	ENSG00000163875
MECR	ENSG00000116353
MED18	ENSG00000130772
MED8	ENSG00000159479
MEF2D	ENSG00000116604
MEGF6	ENSG00000162591
MEIS1	ENSG00000143995
MEIS1-AS2	ENSG00000230749
MEIS1-AS3	ENSG00000226819
MEMO1	ENSG00000162959
MERTK	ENSG00000153208
METAP1D	ENSG00000172878
METTL18	ENSG00000171806
METTL21A	ENSG00000144401
METTL5	ENSG00000138382
METTL6	ENSG00000206562
METTL8	ENSG00000123600
MEX3A	ENSG00000254726
MFF	ENSG00000168958
MFN2	ENSG00000116688
MFSD14A	ENSG00000156875
MFSD2A	ENSG00000168389
MFSD2B	ENSG00000205639
MFSD4A	ENSG00000174514
MFSD6	ENSG00000151690
MFSD9	ENSG00000135953
MGAT4A	ENSG00000071073
MGAT5	ENSG00000152127
MGST3	ENSG00000143198
MIA3	ENSG00000154305
MIB2	ENSG00000197530
MICOS10	ENSG00000173436
MIER1	ENSG00000198160
MIGA1	ENSG00000180488
MIIP	ENSG00000116691
MINDY1	ENSG00000143409
MIR137HG	ENSG00000225206
MIR181A1HG	ENSG00000229989
MIR217HG	ENSG00000226702
MIR29B2CHG	ENSG00000203709
MIR34AHG	ENSG00000228526
MIR3659HG	ENSG00000224592
